gamma_1,gamma_2,sig_beta0,sig_alpha,sig_rho,sig_proc,lp__,chain,step
1.0531743076258249,1.17412589716705,0.05390289312803134,0.2549828912055967,0.0760257557572193,85.96575838006888,-43247.24286272002,1,213
1.0730775429322597,1.1762663546248213,0.06137159182741246,0.2439841167388848,0.08187987297384568,86.91847054230884,-43235.29984382198,1,214
1.044504940818815,1.133245668265533,0.06059343933050765,0.16710595737506476,0.03287484938424679,87.46660861318294,-43190.60560540116,1,215
1.0569885105752317,1.173199337363012,0.08175124537066482,0.21147510140768025,0.06405936547543153,87.3591710255368,-43275.42612218501,1,216
1.0667675395167282,1.1786052309671482,0.07146854333968251,0.2137522078925734,0.04866615906882552,86.27728510150384,-43270.17024009427,1,217
1.0895835855830351,1.2076548104589282,0.0808572569177908,0.18794919069327845,0.10781007603013797,87.72638688385273,-43160.909560753775,1,218
1.0543802568527048,1.2055682520397222,0.06304072956412492,0.28223039737169275,0.06472851835522943,88.71620849464347,-43295.79447589223,1,219
1.0630761235676967,1.1685918036058138,0.07614539608315944,0.19072331435403078,0.03818203699626308,89.10113785935593,-43356.74542471931,1,220
1.064685490313983,1.2014149446265514,0.07149900900174481,0.23188819663820145,0.10833554401344098,88.19658107571881,-43340.211621290524,1,221
1.055668449730532,1.181855386531067,0.07924723056907784,0.17091847697631016,0.08218837986831157,88.3311033783754,-43303.548122521395,1,222
1.0545317896444166,1.1591649066205714,0.07249362109908848,0.22442459507066242,0.06778452901618015,88.27545041685623,-43328.65599919394,1,223
1.1237321440436918,1.2242198680412033,0.10521254313036256,0.283527678039071,0.09790039093089374,86.7999754201533,-43242.84248663381,1,224
1.0738151592048806,1.1286127478881294,0.06387705883561838,0.25783581597044436,0.0480555708613103,88.68943112896775,-43231.72512117975,1,225
1.0586621490210943,1.1895217914704577,0.08004955408185238,0.12521566150620855,0.09091766835521084,87.91834305248413,-43302.44452029434,1,226
1.0838087762006618,1.1726107146402387,0.05931509461256086,0.23371694926606046,0.0645038943335367,88.14658243699614,-43279.09507313116,1,227
1.0560376237825897,1.1544267994704633,0.06541640548664214,0.17659294386711388,0.058413222520363156,88.01192166266692,-43322.50729023664,1,228
1.0974925145660266,1.1568280294627253,0.05617748253031209,0.19164647639631713,0.06233170713015028,87.60118947918481,-43229.912567794134,1,229
1.0574540683237952,1.18717518644173,0.07172109600309903,0.19943931682838795,0.07435385517793636,86.4436028335996,-43284.034750378465,1,230
1.0651259866690659,1.141976575443461,0.07019530137750117,0.23293704345107225,0.04208811576086246,87.06001037217523,-43194.031568037935,1,231
1.0710078036206767,1.1728427714111942,0.05770736324452851,0.1909664179647634,0.058653200675541035,88.32834849760536,-43316.658034346816,1,232
1.0737448141407029,1.1813493911218536,0.07737687847484624,0.14068764656661711,0.05038120884363737,89.15967609994732,-43239.90413559202,1,233
1.0836135552709385,1.1660425793335831,0.07161826864782979,0.2008597594370089,0.06071398498785083,85.56145270391445,-43313.63365964905,1,234
1.0730605236649784,1.2458930057274533,0.07213160705388695,0.21394968390081842,0.0914139722206238,88.29963097071551,-43256.633307630436,1,235
1.0556816242668419,1.1625988978933572,0.058297773984473576,0.14932617121982464,0.06549048348873701,88.55416531203808,-43285.23248607242,1,236
1.0498891154810042,1.1333826962988687,0.06335194914292078,0.1817577079654987,0.06650660378747796,87.62982810140089,-43265.43728168543,1,237
1.0675838405910483,1.1443654811346462,0.05447621896611808,0.26981079082743636,0.05105843467199761,88.4012111251541,-43295.0355113303,1,238
1.0327566162440682,1.155531931270836,0.08509840031683151,0.19284054303804637,0.06977210336811122,87.3008309614098,-43273.36156198927,1,239
1.0678459770874493,1.194045028229716,0.05576700940240375,0.2239498786539184,0.0905318088650518,86.91739270390504,-43291.421520527925,1,240
1.091961747596085,1.1734460160819413,0.0815134612158996,0.2224756265192726,0.0632025498127598,88.48692229535709,-43241.17587526043,1,241
1.102142934863851,1.1797291478612288,0.07995739783121278,0.24223525009116437,0.07862918257343053,87.74721777234991,-43315.40328787585,1,242
1.070934372022959,1.1394733369077834,0.06617479386102536,0.15854679523693563,0.05641572962610242,88.91621795567089,-43247.119899267,1,243
1.0447176275196817,1.173605575735772,0.08367868284793335,0.2296536069517767,0.05100348210821118,87.34015784470985,-43349.53500617384,1,244
1.0531114600126628,1.090446376987506,0.07026525258416529,0.17242386076777738,0.029623347447370236,88.2527110885167,-43274.942836510876,1,245
1.0521816653343044,1.154949899407462,0.06363782927879204,0.1918702445778114,0.06467574949973555,89.94992189015946,-43196.73728678514,1,246
1.0721000291045892,1.1670448237241446,0.0576472159115216,0.23695572017705294,0.04960372756750549,87.66436978670858,-43306.6420265305,1,247
1.0829736170553979,1.2158666053254592,0.07399232101402493,0.24521922899700127,0.05890339065983749,86.67596293008727,-43179.21175708799,1,248
1.0556566374843181,1.1660407015026522,0.05831317335796717,0.2354951482767947,0.062184309540999544,88.00228571608613,-43375.32311772173,1,249
1.0798460812335589,1.1850673146742754,0.05652216205000093,0.232075263171222,0.053876506352405124,88.9328775501884,-43214.11393587097,1,250
1.0275286786260645,1.1568445633198683,0.06965375135245944,0.20395308412254082,0.055820690425994274,87.23070891332449,-43217.20895593765,1,251
1.0771267454812092,1.2033360100170587,0.06452681098776769,0.14600572541434415,0.08307675078158372,87.74713436637957,-43189.74625898739,1,252
1.0683026982578996,1.1664314268650409,0.05662822176188593,0.2143408058827684,0.05941194735249396,86.81378212470088,-43351.638858356055,1,253
1.0965546633166485,1.1656769181759754,0.05985484315254421,0.2658488421059984,0.0629201537638476,87.84551195655571,-43278.56711806747,1,254
1.0658288092758048,1.2113119697294457,0.06817882720617759,0.15484608774876477,0.10751241971304053,87.8312991358622,-43335.96037773558,1,255
1.0745188838761444,1.186399931355121,0.061636413311765385,0.204463682908911,0.08031931148613716,87.80156342309867,-43235.27806080648,1,256
1.060148273609872,1.165132800841407,0.07316509589608353,0.23961252256140345,0.046867719988014124,88.07291548680934,-43245.351908777375,1,257
1.0708671593592753,1.1450067454696686,0.06871004190924328,0.1735854042847393,0.05337227858681819,87.49356181265513,-43354.265503791095,1,258
1.035417579718001,1.1440727676529896,0.07795423764153668,0.23173258065621138,0.04654974244365571,87.23438819295457,-43204.29669486796,1,259
1.0589118725914064,1.1830166977562155,0.0563115828191903,0.25691393318053496,0.05088211347927106,88.34990282447072,-43267.47832672041,1,260
1.062659339870379,1.1868550636424906,0.09298523946257169,0.21409288023608344,0.07279356034022341,86.4061219566958,-43151.23066807506,1,261
1.0708322814372753,1.1612824231340204,0.05826053388160824,0.21630857343302165,0.05461920065296179,88.31378004051962,-43295.612822247655,1,262
1.022841906531986,1.1369160184144649,0.07361704388115589,0.21432945135140458,0.05732933209439821,87.61424209324088,-43158.72910764604,1,263
1.0867082329409574,1.1887336938623565,0.07293926165649442,0.1516642462023928,0.048956162672687695,88.21163277703972,-43404.68190356078,1,264
1.0676277649972905,1.1719143857944276,0.07195584546548593,0.2139094592185445,0.08425175648563119,87.9107097341523,-43275.50508840331,1,265
1.0721762010275928,1.1667347635518894,0.05651910824877563,0.23883617320655118,0.038528452453012556,88.28249171991123,-43154.80284575147,1,266
1.0773810710354401,1.1861602533931168,0.06302024661853607,0.1540322896098476,0.10876690544511665,88.18424678369438,-43327.416596476156,1,267
1.0706253532960686,1.1839462986086968,0.05469415588354779,0.24719227924520693,0.05498295060603847,88.10237296728158,-43253.22494267616,1,268
1.0603665928478625,1.1334974921554442,0.061406877318473586,0.22468797070050717,0.046815942386967256,88.58574978307352,-43180.700682417875,1,269
1.05539556964176,1.1827724687639838,0.053262656086416706,0.2498395147015812,0.05534550721994232,87.01891638872432,-43106.972930408105,1,270
1.0708506719558686,1.124225076656863,0.07311041804485967,0.2183733445362334,0.04472566029044845,89.03142703971372,-43248.639847715334,1,271
1.0564551787921346,1.1676876045599092,0.08054483060920967,0.27342489691864735,0.08783346371503813,87.49257914562001,-43251.85138635477,1,272
1.0630331660639187,1.156438990358108,0.05980346834095942,0.2265371736654947,0.03553626935991672,86.92927212462475,-43260.34161062713,1,273
1.0892709580951572,1.188833243828665,0.05441465091603897,0.22208696262804614,0.08019348459685718,87.63574914674403,-43273.0724857598,1,274
1.0794650293565435,1.2180020151223725,0.06363492723800517,0.20565711166133302,0.07738476949718633,86.95378638530289,-43209.3818234455,1,275
1.045304689008143,1.1789114158315097,0.09927235412793783,0.2196423077047461,0.08537180804177052,87.83232739449971,-43221.021038263636,1,276
1.0503692555176447,1.1257711859971384,0.0602936063344028,0.1896136686074525,0.03183381675221166,87.7658287716172,-43237.937354902904,1,277
1.066167068956436,1.1596245169554575,0.08462485789473012,0.21760270001333196,0.07834487897092522,87.69996322153403,-43253.95930382974,1,278
1.0550397611654012,1.1646942978682864,0.0799655739761201,0.14286695009995298,0.0662584824416419,88.25322956103555,-43242.14631841186,1,279
1.0631971256852353,1.1197341379228503,0.05834321633900754,0.18236817499789243,0.05841848802187835,87.76111370831296,-43443.859254344585,1,280
1.0556262081278553,1.194957263840412,0.08331375013848595,0.2323325072307295,0.04289448210793054,87.39219823963876,-43287.22942202895,1,281
1.070334057523046,1.2134271658282747,0.07863534314847373,0.2893350290352559,0.0918123038513542,87.99650843358737,-43241.175345665164,1,282
1.068541569862418,1.1541286413662564,0.046401298894099566,0.24986875883687712,0.055454408707023624,87.91652015151558,-43328.459351872734,1,283
1.088275579514104,1.196997298666362,0.06308156904799721,0.19594981318145752,0.06310747320871471,87.38400075686123,-43263.58908732647,1,284
1.0724002841758733,1.1828156290565448,0.058210019562715265,0.2036269830289516,0.055192054851978624,87.49014584202506,-43360.59273097596,1,285
1.0782344638659922,1.1755505785207117,0.0668863022351697,0.24024203120529614,0.06929315671545397,88.53566100242314,-43205.12272904875,1,286
1.104425398298107,1.183939110551747,0.05582070612236264,0.24918117668795,0.09008829086394249,86.86998679507967,-43277.122470246046,1,287
1.0585361304473695,1.1629393080102033,0.0676385270553832,0.23469327833314307,0.09116381534365153,87.40324260664185,-43246.255004773404,1,288
1.0635866464200865,1.177816729054301,0.05471279543759332,0.19241420252253374,0.06454599275588802,89.0114243472199,-43301.091801971925,1,289
1.0881701622509385,1.176862564065015,0.05552168909740562,0.23105824504696285,0.08741357774601133,88.20110046484629,-43176.110463213496,1,290
1.0700784001083716,1.128608192153042,0.0712543917658665,0.18921081402085335,0.06315283344136811,88.26293074159398,-43222.770510350994,1,291
1.0352348363740087,1.1528873289772368,0.046472254479829805,0.15001370470775705,0.054785788728247485,87.00161881855408,-43262.67802171584,1,292
1.0716701506646804,1.1765606772848782,0.0647840763168603,0.25862690409452344,0.06719720820458612,86.4662775782727,-43280.913186696824,1,293
1.071782068604264,1.1513852522247112,0.06358694821147988,0.28507370370532253,0.04830039740025427,88.300476850848,-43427.61778323861,1,294
1.0608076913076252,1.168165958161984,0.06309699458291745,0.21509752533362828,0.058743046243068586,87.5590140090423,-43387.166843665305,1,295
1.080068948786233,1.1627279298794302,0.058919506194111536,0.26399277913871105,0.06885835009664477,87.54459099973745,-43232.74908337784,1,296
1.081754080126588,1.1817286110064291,0.0743815387038761,0.21002822524090725,0.061920010022616,87.21667554592261,-43227.103010262086,1,297
1.039908687142583,1.1566007049275346,0.06592204244719832,0.23649217049987234,0.08390079425748058,88.24662477468782,-43211.40441462598,1,298
1.075687514934407,1.1938449418808421,0.05216836389175324,0.2572128210444311,0.0808225713710478,86.15127307219802,-43298.535350665814,1,299
1.0329365170706448,1.1528238054924045,0.05938222652969468,0.26647157684058836,0.06297285171268811,88.23572496349266,-43314.83470947251,1,300
1.064291779150605,1.1818554531777292,0.0668454521979986,0.1795553332265681,0.05782666988891072,87.7367333202544,-43390.92444904873,1,301
1.0624407671722225,1.1972570493048116,0.08245451579651658,0.25337944637795756,0.08066265975422447,86.85425833375926,-43160.3523978959,1,302
1.0776565932715283,1.1525507984660386,0.07908761930182737,0.244782207216025,0.06167880005032921,87.51752629036581,-43248.57325968964,1,303
1.0331713016575164,1.1325729615454811,0.055563478810201156,0.2126459798063653,0.043637762023029526,86.94770102492485,-43454.2437430108,1,304
1.0755225273325164,1.185084241952236,0.07829130366120053,0.22238795332262631,0.08615588033129666,88.70933641410807,-43289.390196708446,1,305
1.0206439754476675,1.1494710536959798,0.06979340384021032,0.17771163492537925,0.0672663082680193,86.37213061415966,-43361.453282825314,1,306
1.0763899886769508,1.1635256501983429,0.06202776903369814,0.18688585272717562,0.05066292993166775,88.04014015964403,-43247.344940058625,1,307
1.0535286588490298,1.1336188887251684,0.058480373294867105,0.3257195374732011,0.04939587317508253,88.28542654840459,-43280.60484070688,1,308
1.052992335556514,1.1609743575003069,0.07865794436279301,0.2300212628461973,0.05277499007638518,88.82232171299755,-43319.99049558702,1,309
1.0544141828888292,1.1465908859755856,0.06598322459428228,0.19701796203486466,0.0725667569488588,88.36514293489341,-43283.275714428084,1,310
1.081896321984531,1.1837454207093612,0.06796740806109196,0.18204086444450118,0.05768788807987631,87.71984048312449,-43319.547193611914,1,311
1.0735664932631213,1.1543491743097878,0.05450359775937928,0.2178441273286908,0.06188027757529781,86.73224709097116,-43232.129600675136,1,312
1.0707816709658875,1.1864291251497687,0.060059340680059387,0.18959761096596406,0.0650774517357645,88.12683839289174,-43327.55568152095,1,313
1.0462431894093118,1.2134015778887104,0.08246871284326446,0.1778311153748803,0.06706503160994286,88.8075376802582,-43225.37306922159,1,314
1.055329419532006,1.1404987207924862,0.05458864773534676,0.19609405871375044,0.045437281512371065,87.66149709946262,-43285.23153217964,1,315
1.0669064607219643,1.1450298041380462,0.08410932772461187,0.24275692561844295,0.0508228451416909,88.66832590820822,-43149.32991590664,1,316
1.0882191765691613,1.123955613111969,0.06435916855898922,0.264417157548942,0.0654922618698706,87.58884452820156,-43265.527806421815,1,317
1.0562275934735885,1.2157324772789555,0.06173604470789668,0.2331555608522322,0.10035881009504713,87.17183628928974,-43282.80073659343,1,318
1.1045664158223278,1.1852967492419233,0.0730782355953197,0.251190041661155,0.0653017918988249,87.7807821723655,-43328.7809165524,1,319
1.0633026512878114,1.1442604228731559,0.0708052826263129,0.19956584320277349,0.03961209344572433,89.07792604902599,-43128.473170981604,1,320
1.0701581131012035,1.1871038906865183,0.06319420379672906,0.18582724906052892,0.05338383717232782,88.30043649585865,-43237.88654951463,1,321
1.088123767997252,1.2083075221545732,0.06666989159664087,0.243036263106181,0.09928452873494736,88.76988555353,-43360.46161136945,1,322
1.0770683399491268,1.1532889325161713,0.054044886796115105,0.18318303114830553,0.0491945845742794,87.96283276543582,-43321.05187892405,1,323
1.0604088275723447,1.1953849671196177,0.06357788072413109,0.24877394234863193,0.0765412168189585,87.73762731656912,-43240.86573827075,1,324
1.0848729087437539,1.1760466366084854,0.06460624327022631,0.23068480882957582,0.06902020507012709,89.23616092136912,-43295.17030017937,1,325
1.0779055620827847,1.1577556080257971,0.04743661110530207,0.23410699893200065,0.06795511410780126,88.70333782529902,-43302.68364810571,1,326
1.0286840897038145,1.1086536182450961,0.07016587330379861,0.21550427313581175,0.053914560627620574,88.338823976036693,-43246.9502646593,1,327
1.0911677497668546,1.2119762319988767,0.07543854354927279,0.23174404773479892,0.08212208760947307,87.49548065222639,-43422.96838458218,1,328
1.0346085159116098,1.1257784668398005,0.0670383972708915,0.21299621848522765,0.05284438586068354,86.93339246695096,-43416.15783205899,1,329
1.0529743889429415,1.1572219851509327,0.0728804035214871,0.17336205716985226,0.09157921663959519,88.84223497813205,-43257.83961777332,1,330
1.0559499215119106,1.1395624932382624,0.05201674721225936,0.21161902023044304,0.07649779748412791,86.83341698934274,-43272.730108916294,1,331
1.080813922246893,1.1679988878763183,0.05639867315207201,0.20114028788303445,0.06874426351272618,88.73604017743223,-43310.39140150728,1,332
1.039154407304587,1.205480724145641,0.07734991194007299,0.27115550372865543,0.07988470660084201,88.48028846793773,-43227.860017753024,1,333
1.072495234115257,1.1712539699268822,0.07121316616496844,0.17953699869148795,0.08165427123654077,87.95767785979157,-43258.07214064013,1,334
1.0791324813445415,1.1827009409570535,0.0549072810844295,0.1718572566239448,0.07563648207617679,87.91232215001361,-43285.2971527208,1,335
1.0846191900108237,1.1762059448098308,0.05882188701110923,0.2579542484026692,0.06257011368039214,86.31527317735947,-43346.16289456584,1,336
1.056580405052515,1.1669051978216873,0.07281923652303636,0.20147804772656255,0.06523259708375641,86.40439506496223,-43282.500509331636,1,337
1.06208835575176,1.16808608489162,0.07909600882527018,0.2560992404568259,0.06494245194280437,88.79646849288868,-43318.24261378061,1,338
1.0543103691338722,1.150127937867903,0.08537458303986269,0.19916432851801918,0.07235571678004067,88.28170321978612,-43256.09292219214,1,339
1.083243108626804,1.216296364558977,0.07063610975171516,0.2483831306527421,0.09834534666320119,87.09532502200956,-43305.30944831409,1,340
1.0673722506553778,1.175651846856385,0.04565147811906926,0.2121575498030445,0.04864937173601527,86.9177787184422,-43246.825049421714,1,341
1.0258722274649268,1.1858089904290692,0.09072523643853103,0.23540347887390117,0.06776362510225926,88.7813991554907,-43213.30923703744,1,342
1.077319201077269,1.1635894678437568,0.06624008138875567,0.18544033972630258,0.08225143744271869,88.74928037336548,-43388.03963797398,1,343
1.0399834816648499,1.1566106228189326,0.06720686924844495,0.20842062857980126,0.047758789294688894,88.02410441538561,-43241.85642556131,1,344
1.067249019697019,1.210121531096181,0.0590802965190809,0.2525879610097724,0.09133155665841106,88.19120512062285,-43290.991701866304,1,345
1.081996705002751,1.1745067903183757,0.06974779065852951,0.24631592070398942,0.04068173578826953,87.20881841916989,-43267.134582325314,1,346
1.0666341477252421,1.1479741191829638,0.0752858606154857,0.24622162786061647,0.04755801263262658,88.97683074386643,-43220.29793994314,1,347
1.038246181007652,1.1716873113958495,0.07780676344032798,0.27441947099901626,0.08670668189604024,88.23634547813768,-43342.70177533237,1,348
1.088484936562116,1.1845237374127784,0.06032484015787347,0.2053314647183147,0.05100681661535098,88.38399208439832,-43282.543415380256,1,349
1.0716428367824167,1.21641880366342,0.07792280245164415,0.20633275295512624,0.08324737307240695,88.39091223007475,-43237.004773276865,1,350
1.0521228683851815,1.1684482506857512,0.07949884781473339,0.21798739670090106,0.07050464268503114,88.14765058279801,-43236.59006393331,1,351
1.0851921673364788,1.1517127541746217,0.07384155093216055,0.19726380168312205,0.06230453370787465,88.39317708752432,-43217.657835701495,1,352
1.0611194896269693,1.1907738370026195,0.08529638617207086,0.2288612706128245,0.05769267720635184,88.41940255719948,-43462.71560076349,1,353
1.0860077805237738,1.1828651765910814,0.04768221776522696,0.14884873579050964,0.059523629879341414,87.7822656691595,-43252.41763321798,1,354
1.0467781443695412,1.1563570832872971,0.05267946822713575,0.2497012681330493,0.05371843298156761,88.23222670837747,-43212.55770498967,1,355
1.0448566492889035,1.1569137518926862,0.07830317268047876,0.2580164999235743,0.053335786719677813,87.15094126556578,-43264.121651816306,1,356
1.0445356899892269,1.1638731151956563,0.07042754078719028,0.2189587015269885,0.04945506146145824,87.01494307263022,-43315.932576063715,1,357
1.0799063319388664,1.2020302281318593,0.07574630073956887,0.22415077981606982,0.06236503245599643,88.87137236206968,-43292.5134043448,1,358
1.0824731860902692,1.1595454850420113,0.062333004806013795,0.2700621587295333,0.04253145227428929,86.48292150519448,-43272.49872311519,1,359
1.0705646023340591,1.1910918801705583,0.08985689980520656,0.15573963596930307,0.08495797715101398,87.41749266418644,-43312.28700821761,1,360
1.0419439035078653,1.1719997732557668,0.07183600237004485,0.21443533033578902,0.07370698536545452,88.1512539231376,-43348.62274801058,1,361
1.1089763435369095,1.2069259304089335,0.05624096598400354,0.2515902334907255,0.058527557095253306,87.04020576186599,-43277.22855432516,1,362
1.0687865000548125,1.1811827071690968,0.0781925928057156,0.2998980554447263,0.05876526214663774,87.56226038670984,-43252.52410755371,1,363
1.057715862865991,1.1668046722145875,0.06541101050603759,0.2270589883627374,0.08081475623944746,87.00343408061457,-43292.30837318632,1,364
1.06996371234581,1.1459123123193886,0.0648414915869197,0.21727293687379828,0.054792008040554147,88.91783635312557,-43342.51431246495,1,365
1.0927868988797156,1.232624061684263,0.07422615050882557,0.24217593159396025,0.08581424892781754,87.86306604087386,-43276.05324112443,1,366
1.0641468529422287,1.2299307099977923,0.08336187725147053,0.20058764676684956,0.09284226361470824,87.0693517792786,-43376.36319553877,1,367
1.0440689081513577,1.1747511102095478,0.0562263756125218,0.18903478082074307,0.07480000747812365,88.32821118233208,-43282.02276576042,1,368
1.072855477639877,1.197157436177962,0.07097015455616272,0.20091145112096473,0.06060963229282499,87.5045940929528,-43299.02455441648,1,369
1.0652467681452995,1.1402471673080874,0.07359986005501654,0.2523888278866484,0.054783837918642796,86.81751589727648,-43199.16633978072,1,370
1.0647528894998497,1.1724997946691167,0.055779673397676276,0.19701627638315233,0.06868367144137576,88.85973935275645,-43290.32091711557,1,371
1.0624828058802418,1.1782399415205622,0.06288682875316041,0.20062764784699627,0.05921259776442061,87.7725443183803,-43355.391266341576,1,372
1.0623799746257325,1.1778588085874684,0.06586332621843792,0.21049059422921917,0.05448366259418406,86.91990990610418,-43299.23421749522,1,373
1.0536209190607906,1.1439199975381475,0.09146844487552437,0.15544977409927546,0.059611617393386204,87.74538569508499,-43215.16928441802,1,374
1.0654896521185204,1.1362096416078606,0.053852204272808464,0.207592551450396,0.039591983486744954,88.14946892039865,-43429.44321228624,1,375
1.077450942435034,1.2060366429517657,0.06843877574582231,0.2382746513556357,0.06972311618848367,88.19029048458563,-43283.0531352872,1,376
1.075107740574898,1.186811769622936,0.06438394880950982,0.2764217914329434,0.06917769313771112,87.73032298406487,-43347.66138878797,1,377
1.0587033480511314,1.1535361726065856,0.05540420831545007,0.24219761780591295,0.06322025091600657,87.57450726585446,-43279.066734468266,1,378
1.0939294293991544,1.1557367222141857,0.06120872208717498,0.184286245659699,0.0657347020784551,88.97936306486702,-43313.669942879205,1,379
1.1148830048536205,1.232721023852732,0.0704995892681645,0.21399819648573373,0.07788557349528967,88.36329434021535,-43326.61528573204,1,380
1.0758114216632926,1.2271318866746024,0.08730333587500154,0.23304918298096403,0.08003614159224667,87.90724883439682,-43301.5036058957,1,381
1.047939847062947,1.1842103546800615,0.0780816242412384,0.19974966090880472,0.1005310283496846,87.02246202978657,-43259.01760061553,1,382
1.0382835476814756,1.1148402210075763,0.07171555740744263,0.21468686627834796,0.049786289161211854,87.83684296898008,-43300.01728087494,1,383
1.045822736327822,1.1432976452726387,0.07472148221479379,0.1959885611187936,0.04579258221157079,88.91208445863636,-43249.61810922877,1,384
1.0445142353736956,1.1975794583588308,0.06261436180244336,0.28714612109344606,0.06439128447698014,88.98855732257856,-43184.41170733746,1,385
1.085870174261364,1.1924300290247085,0.0668164169508665,0.22591185470906575,0.07745244809955827,87.45733796830294,-43185.867672956614,1,386
1.0913896606998676,1.1552740891452191,0.05875917177932469,0.19166335349901042,0.044476075262889186,88.4210469547704,-43248.467891839886,1,387
1.1046747057694457,1.194063613861411,0.06736560399271732,0.22368178334985137,0.06104139895806955,86.76271147845202,-43183.39061424317,1,388
1.090306662634269,1.1508881206254264,0.04811904988355071,0.18502043689727699,0.03654664716127781,87.17490824115708,-43387.28667514039,1,389
1.0685588059597455,1.223003507009346,0.061015813417604245,0.23029637437827177,0.10086211967270953,88.10063465375104,-43350.022914871755,1,390
1.05844028114886,1.1395201734480436,0.05657162899333933,0.22484894603835412,0.04268181075019035,87.17905766128514,-43381.6758094405,1,391
1.0448398173199738,1.1505217260668252,0.06615200699794502,0.23821102935682106,0.07556825537778866,89.12428767103624,-43347.24677038702,1,392
1.020115823455197,1.1507646089523518,0.07607373551160562,0.1884537770131221,0.07139173924700917,88.13378658679699,-43193.206604304345,1,393
1.0564798265215636,1.1496017410388164,0.07788583405518412,0.1864670746326915,0.06348976872376058,86.36102425423857,-43330.44793473133,1,394
1.062278894736803,1.1587541630751166,0.07541496515822607,0.22972173411548077,0.10135848180140526,87.88331538435175,-43357.902586830896,1,395
1.0725202295130143,1.2265722566425212,0.06828067527817827,0.2013637813201901,0.07693160695212194,88.6923977689924,-43243.65577769184,1,396
1.096800647204623,1.2297550374820247,0.06757382410786725,0.24465590065076587,0.07670296830196695,87.81244388873162,-43258.94874118443,1,397
1.075346685992373,1.1631043337087972,0.06189742619843188,0.22371079724792214,0.05008403203362586,88.8369020222649,-43343.29855212249,1,398
1.0712305770782509,1.226222345542785,0.05845301844118369,0.2968111276627568,0.1025004427888842,87.2083349664513,-43087.08724657946,1,399
1.0668566189446569,1.1679161407350351,0.07253040749745074,0.22910599838924336,0.07440367821990572,87.61634298639316,-43255.88735750087,1,400
1.052209613378477,1.11823963290681,0.08207588975815888,0.18085641604701264,0.04720673038329533,88.41942440548208,-43277.622832547146,1,401
1.097198406816939,1.1718887352880378,0.06853502957689489,0.22504696723695877,0.07059830571167462,88.64219398294328,-43301.71114241302,1,402
1.0425869719959295,1.1124494843919173,0.09198748854347481,0.13055649808068448,0.048736562174893805,88.2986155253119,-43317.764563489494,1,403
1.0680698022771307,1.1526235356570926,0.06766439128442725,0.171946692387343,0.05883653436124236,87.4234530672112,-43185.52015421997,1,404
1.0623972088162426,1.144094475504258,0.06098991969707611,0.17187844672280636,0.049320106328527555,88.2203270333639,-43411.710599997554,1,405
1.0464009721624459,1.1510570510836622,0.08332909315493398,0.19604927319761908,0.10243311014807156,87.7289852193298,-43208.94575866612,1,406
1.1042147202496728,1.2641968478186691,0.08258548744322665,0.24838337688015041,0.1072498775454509,86.41240365027728,-43369.136843462256,1,407
1.0705781411222899,1.1596179584599688,0.0656739672688323,0.23731635416323427,0.06570291187302717,89.01037656617342,-43171.8819977651,1,408
1.043633450432206,1.1523557761160537,0.06690083310901804,0.19432786474146432,0.07529770690007773,87.34629434398495,-43250.77290306805,1,409
1.07359548377723,1.1479363688072681,0.05822891677693772,0.15455729164481324,0.07776170717773771,88.00359938398235,-43127.65283829804,1,410
1.047782925143802,1.129397444034141,0.05078771985989117,0.2559516062198008,0.061356245277984306,87.91024929791284,-43142.407352075585,1,411
1.068540177035432,1.1669197231583623,0.07586313095456666,0.25891464961832206,0.05487277909647775,86.49491339405785,-43217.67608900571,1,412
1.0614763651887038,1.1213489858427979,0.06933210079792237,0.2406953048075742,0.0584191352352462,87.69511010178485,-43205.268955299944,1,413
1.0483167370954205,1.1864536553659797,0.07566530404506125,0.2022803961918405,0.07082771372239782,88.26177299277096,-43228.93223950532,1,414
1.0942972122525314,1.1731351996007187,0.06829553830761594,0.20559874700964967,0.056538645192436045,88.50074047952499,-43300.88746858783,1,415
1.0666679724930979,1.1713630923330527,0.09330360854041722,0.20604060647392972,0.08718693110120718,87.04057727411983,-43271.48606481805,1,416
1.0526265335061453,1.1594206218619365,0.06510518506551939,0.1676441915613073,0.09259930339227093,88.51279680241115,-43286.10531270296,1,417
1.0432487091943097,1.1422031843920406,0.08740160828635857,0.26583542183427566,0.07878493728796203,87.81357959641345,-43124.433745918526,1,418
1.0657952536214195,1.1808332160710984,0.059841616089876135,0.2670834949201998,0.06516698415534923,89.81277493111246,-43282.69501413282,1,419
1.082390555326747,1.1855536812635823,0.06889714765291896,0.1874181043614863,0.0788735380790971,87.33321315071608,-43272.242275428835,1,420
1.079855593789721,1.1480178352001906,0.0698574226666045,0.24198476955174464,0.04612994150216482,86.7473355953771,-43219.704726908894,1,421
1.0608012678533407,1.1492977025309166,0.06398826189432555,0.23106024195022384,0.044957551061509685,87.7991329997192,-43344.78987182375,1,422
1.0609784034586578,1.1571697853434186,0.08143148336606236,0.21052215669320676,0.08243383649176575,87.4607679649003,-43237.73001419909,1,423
1.0558056386369379,1.2152723015975526,0.09552748396333961,0.26623602102937105,0.08868110533867235,88.54193907679334,-43297.504052312346,1,424
1.0398326705288397,1.1703561808094183,0.0809841472781041,0.25528526523348843,0.07488822144759082,86.99431237514636,-43209.58139034027,1,425
