Plot Title: St33_Sonde_20Aug2017,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)",Coupler Detached (LGR S/N: 10517216),Coupler Attached (LGR S/N: 10517216),Host Connected (LGR S/N: 10517216),Stopped (LGR S/N: 10517216),End Of File (LGR S/N: 10517216)
177,2017-08-24 00:54:34,7.179,0,,,,,
178,2017-08-24 01:24:34,7.079,0,,,,,
179,2017-08-24 01:54:34,6.978,0,,,,,
180,2017-08-24 02:24:34,6.674,0,,,,,
181,2017-08-24 02:54:34,6.37,0,,,,,
182,2017-08-24 03:24:34,5.86,0,,,,,
183,2017-08-24 03:54:34,5.552,0,,,,,
184,2017-08-24 04:24:34,4.934,0,,,,,
185,2017-08-24 04:54:34,5.037,96.9,,,,,
186,2017-08-24 05:24:34,5.037,721.2,,,,,
187,2017-08-24 05:54:34,5.141,2152.8,,,,,
188,2017-08-24 06:24:34,5.244,3961.1,,,,,
189,2017-08-24 06:54:34,5.655,7577.8,,,,,
190,2017-08-24 07:24:34,6.268,9644.5,,,,,
191,2017-08-24 07:54:34,6.573,14466.8,,,,,
192,2017-08-24 08:24:34,7.582,18600.1,,,,,
193,2017-08-24 08:54:34,8.581,24800.2,,,,,
194,2017-08-24 09:24:34,10.846,30311.3,,,,,
195,2017-08-24 09:54:34,11.722,33066.9,,,,,
196,2017-08-24 10:24:34,14.134,44089.2,,,,,
197,2017-08-24 10:54:34,16.046,37200.2,,,,,
198,2017-08-24 11:24:34,14.996,38578,,,,,
199,2017-08-24 11:54:34,15.951,37200.2,,,,,
200,2017-08-24 12:24:34,15.378,46844.8,,,,,
201,2017-08-24 12:54:34,17.189,60622.6,,,,,
202,2017-08-24 13:24:34,19.853,85422.8,,,,,
203,2017-08-24 13:54:34,21.951,126756.4,,,,,
204,2017-08-24 14:24:34,21.091,132267.5,,,,,
205,2017-08-24 14:54:34,20.805,126756.4,,,,,
206,2017-08-24 15:24:34,20.329,104711.8,,,,,
207,2017-08-24 15:54:34,19.472,110223,,,,,
208,2017-08-24 16:24:34,18.711,93689.5,,,,,
209,2017-08-24 16:54:34,18.521,46844.8,,,,,
210,2017-08-24 17:24:34,16.141,46844.8,,,,,
211,2017-08-24 17:54:34,14.613,12400.1,,,,,
212,2017-08-24 18:24:34,12.69,14466.8,,,,,
213,2017-08-24 18:54:34,10.357,12400.1,,,,,
214,2017-08-24 19:24:34,9.768,13777.9,,,,,
215,2017-08-24 19:54:34,8.879,4650,,,,,
216,2017-08-24 20:24:34,8.382,2325,,,,,
217,2017-08-24 20:54:34,8.182,387.5,,,,,
218,2017-08-24 21:24:34,7.983,21.5,,,,,
219,2017-08-24 21:54:34,7.582,0,,,,,
220,2017-08-24 22:24:34,7.381,0,,,,,
221,2017-08-24 22:54:34,6.978,0,,,,,
222,2017-08-24 23:24:34,6.877,0,,,,,
223,2017-08-24 23:54:34,6.573,0,,,,,
224,2017-08-25 00:24:34,6.573,0,,,,,
225,2017-08-25 00:54:34,6.775,0,,,,,
226,2017-08-25 01:24:34,6.37,0,,,,,
227,2017-08-25 01:54:34,6.573,0,,,,,
228,2017-08-25 02:24:34,6.775,0,,,,,
229,2017-08-25 02:54:34,6.978,0,,,,,
230,2017-08-25 03:24:34,7.28,0,,,,,
231,2017-08-25 03:54:34,7.179,0,,,,,
232,2017-08-25 04:24:34,7.381,0,,,,,
233,2017-08-25 04:54:34,7.179,53.8,,,,,
234,2017-08-25 05:24:34,7.079,581.3,,,,,
235,2017-08-25 05:54:34,6.674,2066.7,,,,,
236,2017-08-25 06:24:34,7.882,4650,,,,,
237,2017-08-25 06:54:34,9.669,6200,,,,,
238,2017-08-25 07:24:34,13.076,8266.7,,,,,
239,2017-08-25 07:54:34,15.569,10677.8,,,,,
240,2017-08-25 08:24:34,14.709,11711.2,,,,,
241,2017-08-25 08:54:34,18.521,20666.8,,,,,
242,2017-08-25 09:24:34,19.853,28933.5,,,,,
243,2017-08-25 09:54:34,23.388,35822.5,,,,,
244,2017-08-25 10:24:34,24.448,57867,,,,,
245,2017-08-25 10:54:34,21.664,66133.8,,,,,
246,2017-08-25 11:24:34,23.581,93689.5,,,,,
247,2017-08-25 11:54:34,29.752,126756.4,,,,,
248,2017-08-25 12:24:34,33.848,137778.7,,,,,
249,2017-08-25 12:54:34,37.274,115734.1,,,,,
250,2017-08-25 13:24:34,37.935,137778.7,,,,,
251,2017-08-25 13:54:34,39.957,132267.5,,,,,
252,2017-08-25 14:24:34,41.928,148801,,,,,
253,2017-08-25 14:54:34,18.901,93689.5,,,,,
254,2017-08-25 15:24:34,20.615,126756.4,,,,,
255,2017-08-25 15:54:34,18.426,99200.7,,,,,
256,2017-08-25 16:24:34,19.662,93689.5,,,,,
257,2017-08-25 16:54:34,17.189,37200.2,,,,,
258,2017-08-25 17:24:34,20.996,93689.5,,,,,
259,2017-08-25 17:54:34,18.045,33066.9,,,,,
260,2017-08-25 18:24:34,17.094,33066.9,,,,,
261,2017-08-25 18:54:34,12.69,8611.2,,,,,
262,2017-08-25 19:24:34,10.846,7233.4,,,,,
263,2017-08-25 19:54:34,10.748,2927.8,,,,,
264,2017-08-25 20:24:34,9.965,1894.5,,,,,
265,2017-08-25 20:54:34,9.571,387.5,,,,,
266,2017-08-25 21:24:34,9.669,32.3,,,,,
267,2017-08-25 21:54:34,9.176,0,,,,,
268,2017-08-25 22:24:34,8.68,0,,,,,
269,2017-08-25 22:54:34,8.68,0,,,,,
270,2017-08-25 23:24:34,8.68,0,,,,,
271,2017-08-25 23:54:34,8.879,0,,,,,
272,2017-08-26 00:24:34,8.978,0,,,,,
273,2017-08-26 00:54:34,9.275,0,,,,,
274,2017-08-26 01:24:34,9.669,0,,,,,
275,2017-08-26 01:54:34,11.334,0,,,,,
276,2017-08-26 02:24:34,11.916,0,,,,,
277,2017-08-26 02:54:34,11.041,0,,,,,
278,2017-08-26 03:24:34,10.944,0,,,,,
279,2017-08-26 03:54:34,10.553,0,,,,,
280,2017-08-26 04:24:34,10.748,0,,,,,
281,2017-08-26 04:54:34,10.455,10.8,,,,,
282,2017-08-26 05:24:34,10.748,193.8,,,,,
283,2017-08-26 05:54:34,10.944,1377.8,,,,,
284,2017-08-26 06:24:34,11.431,4994.5,,,,,
285,2017-08-26 06:54:34,11.528,8266.7,,,,,
286,2017-08-26 07:24:34,12.401,9300.1,,,,,
287,2017-08-26 07:54:34,12.497,9300.1,,,,,
288,2017-08-26 08:24:34,12.497,10333.4,,,,,
289,2017-08-26 08:54:34,15.091,39955.8,,,,,
290,2017-08-26 09:24:34,14.996,33066.9,,,,,
291,2017-08-26 09:54:34,14.804,19977.9,,,,,
292,2017-08-26 10:24:34,17.284,31689.1,,,,,
293,2017-08-26 10:54:34,22.333,49600.3,,,,,
294,2017-08-26 11:24:34,18.521,39955.8,,,,,
295,2017-08-26 11:54:34,18.14,57867,,,,,
296,2017-08-26 12:24:34,17.284,44089.2,,,,,
297,2017-08-26 12:54:34,19.567,82667.2,,,,,
298,2017-08-26 13:24:34,16.618,44089.2,,,,,
299,2017-08-26 13:54:34,14.613,52355.9,,,,,
300,2017-08-26 14:24:34,15.282,55111.5,,,,,
301,2017-08-26 14:54:34,12.98,37200.2,,,,,
302,2017-08-26 15:24:34,11.236,24800.2,,,,,
303,2017-08-26 15:54:34,10.651,12400.1,,,,,
304,2017-08-26 16:24:34,10.553,8611.2,,,,,
305,2017-08-26 16:54:34,10.748,9300.1,,,,,
306,2017-08-26 17:24:34,10.651,5166.7,,,,,
