Plot Title: Incubator_17July2017,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Host Connected (LGR S/N: 10517223),Coupler Detached (LGR S/N: 10517223),Coupler Attached (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
463,2017-07-22 04:16:13,11.528,2755.6,,,,,
464,2017-07-22 04:31:13,11.916,3100,,,,,
465,2017-07-22 04:46:13,12.497,3961.1,,,,,
466,2017-07-22 05:01:13,13.173,5166.7,,,,,
467,2017-07-22 05:16:13,14.038,5166.7,,,,,
468,2017-07-22 05:31:13,14.804,5511.1,,,,,
469,2017-07-22 05:46:13,15.855,6200,,,,,
470,2017-07-22 06:01:13,16.427,6200,,,,,
471,2017-07-22 06:16:13,15.282,6544.5,,,,,
472,2017-07-22 06:31:13,17.475,6200,,,,,
473,2017-07-22 06:46:13,18.616,6200,,,,,
474,2017-07-22 07:01:13,19.948,6200,,,,,
475,2017-07-22 07:16:13,23.388,6200,,,,,
476,2017-07-22 07:31:13,27.075,6544.5,,,,,
477,2017-07-22 07:46:13,28.258,6200,,,,,
478,2017-07-22 08:01:13,26.781,6200,,,,,
479,2017-07-22 08:16:13,20.519,6200,,,,,
480,2017-07-22 08:31:13,19.187,5511.1,,,,,
481,2017-07-22 08:46:13,20.138,6544.5,,,,,
482,2017-07-22 09:01:13,21.091,6544.5,,,,,
483,2017-07-22 09:16:13,22.142,7233.4,,,,,
484,2017-07-22 09:31:13,22.621,8611.2,,,,,
485,2017-07-22 09:46:13,23.388,10333.4,,,,,
486,2017-07-22 10:01:13,22.717,60622.6,,,,,
487,2017-07-22 10:16:13,23.388,11022.3,,,,,
488,2017-07-22 10:31:13,23.196,143289.8,,,,,
489,2017-07-22 10:46:13,24.158,143289.8,,,,,
490,2017-07-22 11:01:13,23.966,93689.5,,,,,
491,2017-07-22 11:16:13,24.835,148801,,,,,
492,2017-07-22 11:31:13,25.513,143289.8,,,,,
493,2017-07-22 11:46:13,26.39,159823.3,,,,,
494,2017-07-22 12:01:13,26.585,126756.4,,,,,
495,2017-07-22 12:16:13,26.977,99200.7,,,,,
496,2017-07-22 12:31:13,27.37,154312.1,,,,,
497,2017-07-22 12:46:13,25.902,34444.7,,,,,
498,2017-07-22 13:01:13,26,35822.5,,,,,
499,2017-07-22 13:16:13,28.258,170845.6,,,,,
500,2017-07-22 13:31:13,28.357,154312.1,,,,,
501,2017-07-22 13:46:13,28.06,165334.4,,,,,
502,2017-07-22 14:01:13,26.683,165334.4,,,,,
503,2017-07-22 14:16:13,27.468,148801,,,,,
504,2017-07-22 14:31:13,26.683,154312.1,,,,,
505,2017-07-22 14:46:13,25.125,170845.6,,,,,
506,2017-07-22 15:01:13,26.879,137778.7,,,,,
507,2017-07-22 15:16:13,24.351,137778.7,,,,,
508,2017-07-22 15:31:13,24.738,137778.7,,,,,
509,2017-07-22 15:46:13,23.677,132267.5,,,,,
510,2017-07-22 16:01:13,23.869,115734.1,,,,,
511,2017-07-22 16:16:13,23.869,121245.2,,,,,
512,2017-07-22 16:31:13,23.677,88178.4,,,,,
513,2017-07-22 16:46:13,22.333,88178.4,,,,,
514,2017-07-22 17:01:13,23.1,110223,,,,,
515,2017-07-22 17:16:13,23.388,99200.7,,,,,
516,2017-07-22 17:31:13,23.004,52355.9,,,,,
517,2017-07-22 17:46:13,22.525,49600.3,,,,,
518,2017-07-22 18:01:13,22.142,7577.8,,,,,
519,2017-07-22 18:16:13,21.569,37200.2,,,,,
520,2017-07-22 18:31:13,21.378,12400.1,,,,,
521,2017-07-22 18:46:13,21.091,13777.9,,,,,
522,2017-07-22 19:01:13,21.091,14466.8,,,,,
523,2017-07-22 19:16:13,20.615,12400.1,,,,,
524,2017-07-22 19:31:13,20.234,12400.1,,,,,
525,2017-07-22 19:46:13,19.948,13089,,,,,
526,2017-07-22 20:01:13,19.472,8611.2,,,,,
527,2017-07-22 20:16:13,19.662,7577.8,,,,,
528,2017-07-22 20:31:13,18.901,7233.4,,,,,
529,2017-07-22 20:46:13,18.616,6544.5,,,,,
530,2017-07-22 21:01:13,18.236,6544.5,,,,,
531,2017-07-22 21:16:13,17.665,6200,,,,,
532,2017-07-22 21:31:13,17.189,5166.7,,,,,
533,2017-07-22 21:46:13,16.427,5511.1,,,,,
534,2017-07-22 22:01:13,15.855,4994.5,,,,,
535,2017-07-22 22:16:13,14.613,1463.9,,,,,
536,2017-07-22 22:31:13,14.517,1463.9,,,,,
537,2017-07-22 22:46:13,14.23,893.4,,,,,
538,2017-07-22 23:01:13,14.23,667.4,,,,,
539,2017-07-22 23:16:13,12.98,376.7,,,,,
540,2017-07-22 23:31:13,12.497,215.3,,,,,
541,2017-07-22 23:46:13,12.11,129.2,,,,,
542,2017-07-23 00:01:13,12.11,86.1,,,,,
543,2017-07-23 00:16:13,12.11,43.1,,,,,
544,2017-07-23 00:31:13,11.916,32.3,,,,,
545,2017-07-23 00:46:13,11.916,21.5,,,,,
546,2017-07-23 01:01:13,11.722,21.5,,,,,
547,2017-07-23 01:16:13,11.722,10.8,,,,,
548,2017-07-23 01:31:13,11.722,10.8,,,,,
549,2017-07-23 01:46:13,11.625,21.5,,,,,
550,2017-07-23 02:01:13,11.528,43.1,,,,,
551,2017-07-23 02:16:13,11.528,53.8,,,,,
552,2017-07-23 02:31:13,11.528,86.1,,,,,
553,2017-07-23 02:46:13,11.139,150.7,,,,,
554,2017-07-23 03:01:13,11.139,279.9,,,,,
555,2017-07-23 03:16:13,11.041,355.2,,,,,
556,2017-07-23 03:31:13,11.334,516.7,,,,,
557,2017-07-23 03:46:13,10.944,742.7,,,,,
558,2017-07-23 04:01:13,11.625,1722.2,,,,,
559,2017-07-23 04:16:13,11.819,2411.1,,,,,
560,2017-07-23 04:31:13,11.819,2755.6,,,,,
561,2017-07-23 04:46:13,12.013,3961.1,,,,,
562,2017-07-23 05:01:13,12.401,3444.5,,,,,
563,2017-07-23 05:16:13,12.401,4477.8,,,,,
564,2017-07-23 05:31:13,12.787,3444.5,,,,,
565,2017-07-23 05:46:13,13.365,4477.8,,,,,
566,2017-07-23 06:01:13,13.75,4822.3,,,,,
567,2017-07-23 06:16:13,13.942,4650,,,,,
568,2017-07-23 06:31:13,14.23,5511.1,,,,,
569,2017-07-23 06:46:13,15.091,5511.1,,,,,
570,2017-07-23 07:01:13,14.996,4650,,,,,
571,2017-07-23 07:16:13,16.332,7577.8,,,,,
572,2017-07-23 07:31:13,16.903,6544.5,,,,,
573,2017-07-23 07:46:13,16.903,7233.4,,,,,
574,2017-07-23 08:01:13,17.855,7233.4,,,,,
575,2017-07-23 08:16:13,18.616,6544.5,,,,,
576,2017-07-23 08:31:13,19.377,7233.4,,,,,
577,2017-07-23 08:46:13,20.424,6544.5,,,,,
578,2017-07-23 09:01:13,21.187,6544.5,,,,,
579,2017-07-23 09:16:13,21.76,6544.5,,,,,
580,2017-07-23 09:31:13,22.429,7577.8,,,,,
581,2017-07-23 09:46:13,22.717,7577.8,,,,,
582,2017-07-23 10:01:13,23.292,7233.4,,,,,
583,2017-07-23 10:16:13,26.488,8266.7,,,,,
584,2017-07-23 10:31:13,31.88,8266.7,,,,,
585,2017-07-23 10:46:13,30.457,9300.1,,,,,
586,2017-07-23 11:01:13,31.983,9644.5,,,,,
587,2017-07-23 11:16:13,35.649,11711.2,,,,,
588,2017-07-23 11:31:13,37.384,13777.9,,,,,
589,2017-07-23 11:46:13,37.604,15844.5,,,,,
590,2017-07-23 12:01:13,38.268,26178,,,,,
591,2017-07-23 12:16:13,37.824,60622.6,,,,,
592,2017-07-23 12:31:13,41.81,99200.7,,,,,
593,2017-07-23 12:46:13,43.966,132267.5,,,,,
594,2017-07-23 13:01:13,44.334,148801,,,,,
595,2017-07-23 13:16:13,39.615,154312.1,,,,,
596,2017-07-23 13:31:13,42.52,159823.3,,,,,
597,2017-07-23 13:46:13,43.118,154312.1,,,,,
598,2017-07-23 14:01:13,47.238,154312.1,,,,,
599,2017-07-23 14:16:13,48.821,159823.3,,,,,
600,2017-07-23 14:31:13,43.359,154312.1,,,,,
601,2017-07-23 14:46:13,35.971,154312.1,,,,,
602,2017-07-23 15:01:13,30.659,148801,,,,,
603,2017-07-23 15:16:13,30.659,154312.1,,,,,
604,2017-07-23 15:31:13,29.853,154312.1,,,,,
605,2017-07-23 15:46:13,28.159,126756.4,,,,,
606,2017-07-23 16:01:13,26.292,99200.7,,,,,
607,2017-07-23 16:16:13,26.195,137778.7,,,,,
608,2017-07-23 16:31:13,26.585,115734.1,,,,,
609,2017-07-23 16:46:13,26.488,104711.8,,,,,
610,2017-07-23 17:01:13,27.075,126756.4,,,,,
611,2017-07-23 17:16:13,26.879,104711.8,,,,,
612,2017-07-23 17:31:13,25.708,115734.1,,,,,
613,2017-07-23 17:46:13,23.388,99200.7,,,,,
614,2017-07-23 18:01:13,21.76,93689.5,,,,,
615,2017-07-23 18:16:13,21.091,30311.3,,,,,
616,2017-07-23 18:31:13,20.234,11022.3,,,,,
617,2017-07-23 18:46:13,18.901,88178.4,,,,,
618,2017-07-23 19:01:13,19.092,15155.7,,,,,
619,2017-07-23 19:16:13,18.521,19977.9,,,,,
620,2017-07-23 19:31:13,18.236,22044.6,,,,,
621,2017-07-23 19:46:13,18.331,26178,,,,,
622,2017-07-23 20:01:13,18.14,6544.5,,,,,
623,2017-07-23 20:16:13,17.855,9644.5,,,,,
624,2017-07-23 20:31:13,18.521,13089,,,,,
625,2017-07-23 20:46:13,17.76,6544.5,,,,,
626,2017-07-23 21:01:13,16.523,6544.5,,,,,
627,2017-07-23 21:16:13,15.951,6200,,,,,
628,2017-07-23 21:31:13,15.187,4822.3,,,,,
629,2017-07-23 21:46:13,14.804,4650,,,,,
630,2017-07-23 22:01:13,14.804,3100,,,,,
631,2017-07-23 22:16:13,13.654,1808.3,,,,,
632,2017-07-23 22:31:13,12.69,1076.4,,,,,
633,2017-07-23 22:46:13,12.497,764.2,,,,,
634,2017-07-23 23:01:13,12.497,527.4,,,,,
635,2017-07-23 23:16:13,12.497,355.2,,,,,
636,2017-07-23 23:31:13,12.11,193.8,,,,,
637,2017-07-23 23:46:13,12.11,118.4,,,,,
638,2017-07-24 00:01:13,12.401,75.3,,,,,
639,2017-07-24 00:16:13,12.11,43.1,,,,,
640,2017-07-24 00:31:13,11.431,32.3,,,,,
641,2017-07-24 00:46:13,11.041,21.5,,,,,
642,2017-07-24 01:01:13,10.944,10.8,,,,,
643,2017-07-24 01:16:13,10.748,10.8,,,,,
644,2017-07-24 01:31:13,10.553,10.8,,,,,
645,2017-07-24 01:46:13,10.455,10.8,,,,,
646,2017-07-24 02:01:13,10.651,21.5,,,,,
647,2017-07-24 02:16:13,10.846,43.1,,,,,
648,2017-07-24 02:31:13,10.455,64.6,,,,,
649,2017-07-24 02:46:13,9.965,129.2,,,,,
650,2017-07-24 03:01:13,9.866,226,,,,,
651,2017-07-24 03:16:13,9.768,355.2,,,,,
652,2017-07-24 03:31:13,9.571,549,,,,,
653,2017-07-24 03:46:13,9.373,796.5,,,,,
654,2017-07-24 04:01:13,10.063,1808.3,,,,,
655,2017-07-24 04:16:13,10.259,2669.5,,,,,
656,2017-07-24 04:31:13,11.041,3444.5,,,,,
657,2017-07-24 04:46:13,11.528,3444.5,,,,,
658,2017-07-24 05:01:13,12.883,4305.6,,,,,
659,2017-07-24 05:16:13,14.134,4650,,,,,
660,2017-07-24 05:31:13,14.613,4994.5,,,,,
661,2017-07-24 05:46:13,15.855,5166.7,,,,,
662,2017-07-24 06:01:13,16.808,5166.7,,,,,
663,2017-07-24 06:16:13,17.094,5166.7,,,,,
664,2017-07-24 06:31:13,17.284,5338.9,,,,,
665,2017-07-24 06:46:13,19.377,5166.7,,,,,
666,2017-07-24 07:01:13,20.234,4650,,,,,
667,2017-07-24 07:16:13,20.615,4650,,,,,
668,2017-07-24 07:31:13,21.091,5166.7,,,,,
669,2017-07-24 07:46:13,23.004,5166.7,,,,,
670,2017-07-24 08:01:13,25.125,5511.1,,,,,
671,2017-07-24 08:16:13,26.879,5166.7,,,,,
672,2017-07-24 08:31:13,28.853,5511.1,,,,,
673,2017-07-24 08:46:13,29.652,5511.1,,,,,
674,2017-07-24 09:01:13,28.258,6200,,,,,
675,2017-07-24 09:16:13,27.075,6544.5,,,,,
676,2017-07-24 09:31:13,27.37,6544.5,,,,,
677,2017-07-24 09:46:13,29.053,7233.4,,,,,
678,2017-07-24 10:01:13,32.394,7233.4,,,,,
679,2017-07-24 10:16:13,35.756,8266.7,,,,,
680,2017-07-24 10:31:13,35.756,8266.7,,,,,
681,2017-07-24 10:46:13,35.971,8611.2,,,,,
682,2017-07-24 11:01:13,36.295,9644.5,,,,,
683,2017-07-24 11:16:13,35.542,10677.8,,,,,
684,2017-07-24 11:31:13,36.295,11711.2,,,,,
685,2017-07-24 11:46:13,37.055,12400.1,,,,,
686,2017-07-24 12:01:13,38.49,15844.5,,,,,
687,2017-07-24 12:16:13,36.946,20666.8,,,,,
688,2017-07-24 12:31:13,35.115,52355.9,,,,,
689,2017-07-24 12:46:13,35.864,82667.2,,,,,
690,2017-07-24 13:01:13,35.971,126756.4,,,,,
691,2017-07-24 13:16:13,37.384,137778.7,,,,,
692,2017-07-24 13:31:13,38.826,143289.8,,,,,
693,2017-07-24 13:46:13,38.379,148801,,,,,
694,2017-07-24 14:01:13,37.604,148801,,,,,
695,2017-07-24 14:16:13,37.055,148801,,,,,
696,2017-07-24 14:31:13,35.222,148801,,,,,
697,2017-07-24 14:46:13,30.862,148801,,,,,
698,2017-07-24 15:01:13,30.76,137778.7,,,,,
699,2017-07-24 15:16:13,32.188,148801,,,,,
700,2017-07-24 15:31:13,31.268,126756.4,,,,,
701,2017-07-24 15:46:13,30.862,121245.2,,,,,
702,2017-07-24 16:01:13,31.778,126756.4,,,,,
703,2017-07-24 16:16:13,30.862,121245.2,,,,,
704,2017-07-24 16:31:13,30.558,126756.4,,,,,
705,2017-07-24 16:46:13,31.064,126756.4,,,,,
706,2017-07-24 17:01:13,30.054,137778.7,,,,,
707,2017-07-24 17:16:13,30.154,126756.4,,,,,
708,2017-07-24 17:31:13,28.953,60622.6,,,,,
709,2017-07-24 17:46:13,25.708,82667.2,,,,,
710,2017-07-24 18:01:13,23.966,37200.2,,,,,
711,2017-07-24 18:16:13,27.173,82667.2,,,,,
712,2017-07-24 18:31:13,28.655,104711.8,,,,,
713,2017-07-24 18:46:13,23.1,88178.4,,,,,
714,2017-07-24 19:01:13,25.319,68889.3,,,,,
715,2017-07-24 19:16:13,24.351,55111.5,,,,,
716,2017-07-24 19:31:13,22.908,49600.3,,,,,
717,2017-07-24 19:46:13,22.333,18600.1,,,,,
718,2017-07-24 20:01:13,21.951,9644.5,,,,,
719,2017-07-24 20:16:13,21.378,6544.5,,,,,
720,2017-07-24 20:31:13,20.519,10333.4,,,,,
721,2017-07-24 20:46:13,20.043,6544.5,,,,,
722,2017-07-24 21:01:13,18.996,6544.5,,,,,
723,2017-07-24 21:16:13,18.806,5511.1,,,,,
724,2017-07-24 21:31:13,17.855,2325,,,,,
725,2017-07-24 21:46:13,17.855,1722.2,,,,,
726,2017-07-24 22:01:13,16.903,1636.1,,,,,
727,2017-07-24 22:16:13,16.523,1345.5,,,,,
728,2017-07-24 22:31:13,16.237,968.8,,,,,
729,2017-07-24 22:46:13,16.046,656.6,,,,,
730,2017-07-24 23:01:13,15.76,462.9,,,,,
731,2017-07-24 23:16:13,15.187,301.4,,,,,
732,2017-07-24 23:31:13,15.187,183,,,,,
733,2017-07-24 23:46:13,14.9,86.1,,,,,
734,2017-07-25 00:01:13,14.421,43.1,,,,,
735,2017-07-25 00:16:13,14.23,32.3,,,,,
736,2017-07-25 00:31:13,14.038,10.8,,,,,
737,2017-07-25 00:46:13,14.038,10.8,,,,,
738,2017-07-25 01:01:13,13.654,0,,,,,
739,2017-07-25 01:16:13,13.461,0,,,,,
740,2017-07-25 01:31:13,12.401,0,,,,,
741,2017-07-25 01:46:13,12.11,0,,,,,
742,2017-07-25 02:01:13,12.013,10.8,,,,,
743,2017-07-25 02:16:13,12.304,21.5,,,,,
744,2017-07-25 02:31:13,12.787,43.1,,,,,
745,2017-07-25 02:46:13,13.076,75.3,,,,,
746,2017-07-25 03:01:13,13.076,150.7,,,,,
747,2017-07-25 03:16:13,12.304,279.9,,,,,
748,2017-07-25 03:31:13,12.207,452.1,,,,,
749,2017-07-25 03:46:13,12.11,645.8,,,,,
750,2017-07-25 04:01:13,12.013,882.6,,,,,
751,2017-07-25 04:16:13,12.207,1216.3,,,,,
752,2017-07-25 04:31:13,11.916,1377.8,,,,,
753,2017-07-25 04:46:13,13.173,3444.5,,,,,
754,2017-07-25 05:01:13,14.613,3616.7,,,,,
755,2017-07-25 05:16:13,15.76,4305.6,,,,,
756,2017-07-25 05:31:13,16.808,4822.3,,,,,
757,2017-07-25 05:46:13,17.284,4994.5,,,,,
758,2017-07-25 06:01:13,16.903,5338.9,,,,,
759,2017-07-25 06:16:13,17.379,5338.9,,,,,
760,2017-07-25 06:31:13,16.427,4822.3,,,,,
761,2017-07-25 06:46:13,16.999,5511.1,,,,,
762,2017-07-25 07:01:13,17.665,5166.7,,,,,
763,2017-07-25 07:16:13,19.187,5511.1,,,,,
764,2017-07-25 07:31:13,20.615,5338.9,,,,,
765,2017-07-25 07:46:13,20.329,4133.4,,,,,
766,2017-07-25 08:01:13,19.758,5511.1,,,,,
767,2017-07-25 08:16:13,20.615,5511.1,,,,,
768,2017-07-25 08:31:13,22.429,6200,,,,,
769,2017-07-25 08:46:13,25.708,6200,,,,,
770,2017-07-25 09:01:13,26.195,6544.5,,,,,
771,2017-07-25 09:16:13,30.659,6544.5,,,,,
772,2017-07-25 09:31:13,33.118,6544.5,,,,,
773,2017-07-25 09:46:13,27.862,7233.4,,,,,
774,2017-07-25 10:01:13,34.374,9300.1,,,,,
775,2017-07-25 10:16:13,35.864,10333.4,,,,,
776,2017-07-25 10:31:13,33.953,11022.3,,,,,
777,2017-07-25 10:46:13,32.807,12400.1,,,,,
778,2017-07-25 11:01:13,33.743,15844.5,,,,,
779,2017-07-25 11:16:13,35.328,26178,,,,,
780,2017-07-25 11:31:13,35.542,71644.9,,,,,
781,2017-07-25 11:46:13,35.756,121245.2,,,,,
782,2017-07-25 12:01:13,37.494,137778.7,,,,,
783,2017-07-25 12:16:13,36.295,143289.8,,,,,
784,2017-07-25 12:31:13,39.389,148801,,,,,
785,2017-07-25 12:46:13,40.53,148801,,,,,
786,2017-07-25 13:01:13,40.071,154312.1,,,,,
787,2017-07-25 13:16:13,39.615,154312.1,,,,,
788,2017-07-25 13:31:13,41.225,159823.3,,,,,
789,2017-07-25 13:46:13,39.843,159823.3,,,,,
790,2017-07-25 14:01:13,38.938,159823.3,,,,,
791,2017-07-25 14:16:13,38.49,159823.3,,,,,
792,2017-07-25 14:31:13,37.384,159823.3,,,,,
793,2017-07-25 14:46:13,41.108,159823.3,,,,,
794,2017-07-25 15:01:13,36.403,154312.1,,,,,
795,2017-07-25 15:16:13,39.502,154312.1,,,,,
796,2017-07-25 15:31:13,41.575,154312.1,,,,,
797,2017-07-25 15:46:13,43.48,148801,,,,,
798,2017-07-25 16:01:13,38.602,143289.8,,,,,
799,2017-07-25 16:16:13,39.05,143289.8,,,,,
800,2017-07-25 16:31:13,30.255,137778.7,,,,,
801,2017-07-25 16:46:13,30.255,159823.3,,,,,
802,2017-07-25 17:01:13,26.683,35822.5,,,,,
803,2017-07-25 17:16:13,26.977,126756.4,,,,,
804,2017-07-25 17:31:13,26.683,126756.4,,,,,
805,2017-07-25 17:46:13,26,104711.8,,,,,
806,2017-07-25 18:01:13,26.781,170845.6,,,,,
807,2017-07-25 18:16:13,26.781,99200.7,,,,,
808,2017-07-25 18:31:13,26.292,104711.8,,,,,
809,2017-07-25 18:46:13,25.61,85422.8,,,,,
810,2017-07-25 19:01:13,25.125,93689.5,,,,,
811,2017-07-25 19:16:13,25.513,93689.5,,,,,
812,2017-07-25 19:31:13,24.351,27555.7,,,,,
813,2017-07-25 19:46:13,23.966,49600.3,,,,,
814,2017-07-25 20:01:13,23.196,104711.8,,,,,
815,2017-07-25 20:16:13,23.1,19289,,,,,
816,2017-07-25 20:31:13,22.908,52355.9,,,,,
817,2017-07-25 20:46:13,22.333,12400.1,,,,,
818,2017-07-25 21:01:13,21.569,8266.7,,,,,
819,2017-07-25 21:16:13,21.091,19289,,,,,
820,2017-07-25 21:31:13,20.519,24800.2,,,,,
821,2017-07-25 21:46:13,19.758,4477.8,,,,,
822,2017-07-25 22:01:13,19.187,3272.2,,,,,
823,2017-07-25 22:16:13,17.475,1550,,,,,
824,2017-07-25 22:31:13,17.475,882.6,,,,,
825,2017-07-25 22:46:13,17.094,936.5,,,,,
826,2017-07-25 23:01:13,16.618,592,,,,,
827,2017-07-25 23:16:13,16.523,333.7,,,,,
828,2017-07-25 23:31:13,16.046,183,,,,,
829,2017-07-25 23:46:13,15.76,96.9,,,,,
830,2017-07-26 00:01:13,15.473,53.8,,,,,
831,2017-07-26 00:16:13,14.996,32.3,,,,,
832,2017-07-26 00:31:13,14.804,21.5,,,,,
833,2017-07-26 00:46:13,14.613,10.8,,,,,
834,2017-07-26 01:01:13,14.517,0,,,,,
835,2017-07-26 01:16:13,14.421,0,,,,,
836,2017-07-26 01:31:13,14.038,0,,,,,
837,2017-07-26 01:46:13,13.942,0,,,,,
838,2017-07-26 02:01:13,13.846,10.8,,,,,
839,2017-07-26 02:16:13,13.75,21.5,,,,,
840,2017-07-26 02:31:13,13.654,43.1,,,,,
841,2017-07-26 02:46:13,13.654,96.9,,,,,
842,2017-07-26 03:01:13,13.558,161.5,,,,,
843,2017-07-26 03:16:13,13.654,312.2,,,,,
844,2017-07-26 03:31:13,13.365,452.1,,,,,
845,2017-07-26 03:46:13,13.269,613.5,,,,,
846,2017-07-26 04:01:13,13.654,1087.2,,,,,
847,2017-07-26 04:16:13,13.846,1463.9,,,,,
848,2017-07-26 04:31:13,13.558,2669.5,,,,,
849,2017-07-26 04:46:13,14.421,2927.8,,,,,
850,2017-07-26 05:01:13,15.091,3616.7,,,,,
851,2017-07-26 05:16:13,15.76,4133.4,,,,,
852,2017-07-26 05:31:13,16.141,4305.6,,,,,
853,2017-07-26 05:46:13,16.618,5166.7,,,,,
854,2017-07-26 06:01:13,16.808,5511.1,,,,,
855,2017-07-26 06:16:13,17.57,5166.7,,,,,
856,2017-07-26 06:31:13,16.999,5166.7,,,,,
857,2017-07-26 06:46:13,16.903,5166.7,,,,,
858,2017-07-26 07:01:13,16.999,5166.7,,,,,
859,2017-07-26 07:16:13,17.094,6544.5,,,,,
860,2017-07-26 07:31:13,16.237,7233.4,,,,,
861,2017-07-26 07:46:13,17.189,5511.1,,,,,
862,2017-07-26 08:01:13,17.284,6200,,,,,
863,2017-07-26 08:16:13,17.665,5511.1,,,,,
864,2017-07-26 08:31:13,18.14,5511.1,,,,,
865,2017-07-26 08:46:13,18.236,6200,,,,,
866,2017-07-26 09:01:13,18.711,6544.5,,,,,
867,2017-07-26 09:16:13,18.901,6200,,,,,
868,2017-07-26 09:31:13,19.662,6200,,,,,
869,2017-07-26 09:46:13,20.615,6200,,,,,
870,2017-07-26 10:01:13,20.901,6544.5,,,,,
871,2017-07-26 10:16:13,20.805,6544.5,,,,,
872,2017-07-26 10:31:13,21.664,7233.4,,,,,
873,2017-07-26 10:46:13,22.142,8266.7,,,,,
874,2017-07-26 11:01:13,23.388,7233.4,,,,,
875,2017-07-26 11:16:13,23.773,8611.2,,,,,
876,2017-07-26 11:31:13,23.869,8611.2,,,,,
877,2017-07-26 11:46:13,24.255,9300.1,,,,,
878,2017-07-26 12:01:13,25.319,10333.4,,,,,
879,2017-07-26 12:16:13,25.513,13777.9,,,,,
880,2017-07-26 12:31:13,25.708,16533.4,,,,,
881,2017-07-26 12:46:13,26.683,17222.3,,,,,
882,2017-07-26 13:01:13,26.585,132267.5,,,,,
883,2017-07-26 13:16:13,27.468,68889.3,,,,,
884,2017-07-26 13:31:13,27.567,148801,,,,,
885,2017-07-26 13:46:13,28.456,154312.1,,,,,
886,2017-07-26 14:01:13,28.655,148801,,,,,
887,2017-07-26 14:16:13,28.754,148801,,,,,
888,2017-07-26 14:31:13,29.252,52355.9,,,,,
889,2017-07-26 14:46:13,28.853,143289.8,,,,,
890,2017-07-26 15:01:13,28.953,148801,,,,,
891,2017-07-26 15:16:13,28.953,132267.5,,,,,
892,2017-07-26 15:31:13,31.064,143289.8,,,,,
893,2017-07-26 15:46:13,29.252,154312.1,,,,,
894,2017-07-26 16:01:13,27.862,165334.4,,,,,
895,2017-07-26 16:16:13,28.159,137778.7,,,,,
896,2017-07-26 16:31:13,27.961,148801,,,,,
897,2017-07-26 16:46:13,28.357,143289.8,,,,,
898,2017-07-26 17:01:13,27.862,137778.7,,,,,
899,2017-07-26 17:16:13,27.567,132267.5,,,,,
900,2017-07-26 17:31:13,26.585,148801,,,,,
901,2017-07-26 17:46:13,25.708,121245.2,,,,,
902,2017-07-26 18:01:13,25.416,110223,,,,,
903,2017-07-26 18:16:13,24.931,137778.7,,,,,
904,2017-07-26 18:31:13,24.351,93689.5,,,,,
905,2017-07-26 18:46:13,23.677,82667.2,,,,,
906,2017-07-26 19:01:13,23.1,99200.7,,,,,
907,2017-07-26 19:16:13,23.1,110223,,,,,
908,2017-07-26 19:31:13,22.525,57867,,,,,
909,2017-07-26 19:46:13,21.951,37200.2,,,,,
910,2017-07-26 20:01:13,21.091,26178,,,,,
911,2017-07-26 20:16:13,19.948,44089.2,,,,,
912,2017-07-26 20:31:13,19.092,34444.7,,,,,
913,2017-07-26 20:46:13,18.236,14466.8,,,,,
914,2017-07-26 21:01:13,16.999,7577.8,,,,,
915,2017-07-26 21:16:13,16.523,22044.6,,,,,
916,2017-07-26 21:31:13,15.951,6200,,,,,
917,2017-07-26 21:46:13,15.187,6544.5,,,,,
918,2017-07-26 22:01:13,14.23,3616.7,,,,,
919,2017-07-26 22:16:13,12.883,2497.2,,,,,
920,2017-07-26 22:31:13,12.69,2152.8,,,,,
921,2017-07-26 22:46:13,12.497,1636.1,,,,,
922,2017-07-26 23:01:13,11.625,914.9,,,,,
923,2017-07-26 23:16:13,11.431,613.5,,,,,
924,2017-07-26 23:31:13,11.139,236.8,,,,,
925,2017-07-26 23:46:13,10.748,86.1,,,,,
926,2017-07-27 00:01:13,10.846,43.1,,,,,
927,2017-07-27 00:16:13,10.651,21.5,,,,,
928,2017-07-27 00:31:13,10.259,10.8,,,,,
929,2017-07-27 00:46:13,10.161,0,,,,,
930,2017-07-27 01:01:13,9.965,0,,,,,
931,2017-07-27 01:16:13,9.965,0,,,,,
932,2017-07-27 01:31:13,10.161,0,,,,,
933,2017-07-27 01:46:13,10.161,0,,,,,
934,2017-07-27 02:01:13,10.161,10.8,,,,,
935,2017-07-27 02:16:13,10.259,10.8,,,,,
936,2017-07-27 02:31:13,10.259,32.3,,,,,
937,2017-07-27 02:46:13,10.063,64.6,,,,,
938,2017-07-27 03:01:13,9.965,139.9,,,,,
939,2017-07-27 03:16:13,9.768,236.8,,,,,
940,2017-07-27 03:31:13,10.161,312.2,,,,,
941,2017-07-27 03:46:13,10.357,376.7,,,,,
942,2017-07-27 04:01:13,10.161,333.7,,,,,
943,2017-07-27 04:16:13,10.259,441.3,,,,,
944,2017-07-27 04:31:13,10.259,990.3,,,,,
945,2017-07-27 04:46:13,10.357,1894.5,,,,,
946,2017-07-27 05:01:13,10.357,2152.8,,,,,
