Date,Time,Temp,pH,SpCond,TurbSC,LDO%,LDO,PCYV,IBatt
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,Sat,mg/l,Volts,%Left
6/26/2013,20:30:00,13.9,7.42,204,0,120.3,12,0.0132,17
6/26/2013,21:00:00,13.8,7.42,195,0,119.7,11.96,0.018,17
6/26/2013,21:30:00,13.7,7.42,184,0,119.1,11.94,0.0117,18
6/26/2013,22:00:00,13.64,7.42,180,0,118.1,11.86,0.0111,14
6/26/2013,22:30:00,13.58,7.42,178,0,117.8,11.84,0.0109,10
6/26/2013,23:00:00,13.55,7.42,176,0,117,11.77,0.0101,14
6/26/2013,23:30:00,13.47,7.41,174,0,116.3,11.72,0.0102,17
6/27/2013,0:00:00,13.4,7.42,174,0,115.3,11.63,0.0101,16
6/27/2013,0:30:00,13.39,7.42,176,0,114.8,11.58,0.0106,15
6/27/2013,1:00:00,13.3,7.42,173,0,113.5,11.48,0.0102,9
6/27/2013,1:30:00,13.26,7.42,176,0,112.7,11.41,0.0114,16
6/27/2013,2:00:00,13.25,7.42,184,0,112.4,11.38,0.0129,14
6/27/2013,2:30:00,13.19,7.42,188,0,111.5,11.3,0.0146,15
6/27/2013,3:00:00,13.13,7.42,187,0.2,110.1,11.18,0.0154,17
6/27/2013,3:30:00,13.09,7.42,180,0.8,109.1,11.09,0.0149,17
6/27/2013,4:00:00,13.04,7.43,175,0,107.8,10.96,0.0141,15
6/27/2013,4:30:00,12.99,7.41,170,0.2,106.9,10.88,0.0154,8
6/27/2013,5:00:00,12.91,7.42,166,2,105.8,10.79,0.0181,16
6/27/2013,5:30:00,12.81,7.42,165,4.2,105.8,10.82,0.0224,15
6/27/2013,6:00:00,12.73,7.42,165,3.6,105.5,10.8,0.0242,17
6/27/2013,6:30:00,12.69,7.42,165,11.9,105.1,10.77,0.0454,17
6/27/2013,7:00:00,12.63,7.42,164,8.7,104.2,10.69,0.0345,13
6/27/2013,7:30:00,12.61,7.43,164,6.1,103.9,10.67,0.0246,15
6/27/2013,8:00:00,12.6,7.42,165,5.2,103.6,10.64,0.0238,17
6/27/2013,8:30:00,12.6,7.42,166,4.1,103.6,10.64,0.0189,15
6/27/2013,9:00:00,12.57,7.43,169,5,103.7,10.65,0.022,17
6/27/2013,9:30:00,12.55,7.42,167,7.2,103.2,10.62,0.0276,9
6/27/2013,10:00:00,12.53,7.42,169,14.2,103.1,10.6,0.024,15
6/27/2013,10:30:00,12.45,7.42,164,7.1,103.2,10.64,0.0231,13
6/27/2013,11:00:00,12.42,7.42,163,7.2,102.6,10.58,0.0254,13
6/27/2013,11:30:00,12.42,7.42,162,10,102.6,10.58,0.0379,12
6/27/2013,12:00:00,12.39,7.42,162,6.5,102.5,10.58,0.0273,15
6/27/2013,12:30:00,12.36,7.43,161,4.9,103.3,10.67,0.0205,9
6/27/2013,13:00:00,12.33,7.43,161,6.4,103.6,10.71,0.0229,10
6/27/2013,13:30:00,12.32,7.43,161,7.1,103.6,10.71,0.0246,14
6/27/2013,14:00:00,12.25,7.42,160,7.6,103.4,10.71,0.0273,8
6/27/2013,14:30:00,12.25,7.42,161,6.9,102.9,10.65,0.0291,7
6/27/2013,15:00:00,12.25,7.42,161,4.9,102.9,10.65,0.0204,10
6/27/2013,15:30:00,12.28,7.42,162,6.5,102.6,10.62,0.0215,17
6/27/2013,16:00:00,12.34,7.43,164,3.6,103.3,10.67,0.0216,14
6/27/2013,16:30:00,12.3,7.42,163,4.9,102.8,10.63,0.0209,14
6/27/2013,17:00:00,12.29,7.44,164,2.5,103.4,10.7,0.018,7
6/27/2013,17:30:00,12.28,7.43,165,1.2,103.8,10.74,0.0164,13
6/27/2013,18:00:00,12.28,7.43,166,0.8,104.4,10.8,0.0163,9
6/27/2013,18:30:00,12.3,7.43,167,0.5,104.2,10.78,0.0157,8
6/27/2013,19:00:00,12.28,7.42,167,0.8,103.5,10.71,0.0157,3
6/27/2013,19:30:00,12.22,7.43,167,0.8,104.2,10.8,0.0149,6
6/27/2013,20:00:00,12.14,7.43,166,0,104.1,10.8,0.0145,12
6/27/2013,20:30:00,12.06,7.44,165,0.4,104.5,10.86,0.0151,6
6/27/2013,21:00:00,12.04,7.44,163,0,103.9,10.81,0.0141,7
6/27/2013,21:30:00,11.99,7.44,164,0.7,104.1,10.84,0.0138,8
6/27/2013,22:00:00,12.01,7.43,163,0,103.4,10.76,0.0131,5
6/27/2013,22:30:00,12.01,7.44,164,0,102.7,10.69,0.0134,9
6/27/2013,23:00:00,11.99,7.44,164,0,102.5,10.67,0.0127,9
6/27/2013,23:30:00,12.05,7.42,167,0,101.4,10.54,0.0124,14
6/28/2013,0:00:00,12.04,7.44,168,0,101,10.5,0.0125,7
6/28/2013,0:30:00,12.02,7.42,168,0,100.9,10.5,0.0128,10
6/28/2013,1:00:00,11.99,7.43,168,0,100.9,10.51,0.0124,13
6/28/2013,1:30:00,11.93,7.45,166,0,100.2,10.45,0.012,10
6/28/2013,2:00:00,11.87,7.42,165,0,99.7,10.42,0.0119,12
6/28/2013,2:30:00,11.82,7.42,165,0,99.7,10.42,0.0115,10
6/28/2013,3:00:00,11.81,7.45,165,0,99.9,10.44,0.0117,12
6/28/2013,3:30:00,11.81,7.43,166,0,99.8,10.44,0.0116,9
6/28/2013,4:00:00,11.78,7.45,165,0,99.8,10.44,0.0118,10
6/28/2013,4:30:00,11.75,7.45,166,0,99.9,10.46,0.0116,9
6/28/2013,5:00:00,11.77,7.45,168,0,100.1,10.48,0.0114,9
6/28/2013,5:30:00,11.77,7.43,169,0,102,10.68,0.0107,8
6/28/2013,6:00:00,11.77,7.43,169,0,100.4,10.51,0.0114,8
6/28/2013,6:30:00,11.77,7.45,169,0,100.1,10.48,0.0116,8
6/28/2013,7:00:00,11.78,7.45,169,0,100,10.47,0.0118,9
6/28/2013,7:30:00,11.75,7.45,170,0,101,10.58,0.0115,8
6/28/2013,8:00:00,11.72,7.45,170,0,101.8,10.66,0.0111,8
6/28/2013,8:30:00,11.73,7.45,170,0,102.8,10.77,0.0114,9
6/28/2013,9:00:00,11.75,7.45,170,0,103.2,10.81,0.0107,9
6/28/2013,9:30:00,11.8,7.45,170,0,102.5,10.72,0.0112,9
6/28/2013,10:00:00,11.8,7.44,170,0,103.7,10.85,0.0106,12
6/28/2013,10:30:00,11.81,7.44,170,0,104,10.87,0.0114,14
6/28/2013,11:00:00,11.84,7.44,170,0,104.8,10.95,0.01,13
6/28/2013,11:30:00,11.87,7.45,170,0,104.2,10.88,0.0083,12
6/28/2013,12:00:00,11.94,7.45,170,0,104.3,10.87,0.0094,10
6/28/2013,12:30:00,11.87,7.43,169,0,104.9,10.96,0.0102,9
6/28/2013,13:00:00,11.9,7.44,169,0,106.3,11.09,0.0091,12
6/28/2013,13:30:00,11.94,7.46,170,0,106.6,11.12,0.0153,10
6/28/2013,14:00:00,12.02,7.44,170,0,106.6,11.09,0.0132,8
6/28/2013,14:30:00,12.09,7.44,170,0,107.4,11.16,0.0097,3
6/28/2013,15:00:00,12.17,7.45,170,0,107.2,11.12,0.0105,5
6/28/2013,15:30:00,12.22,7.45,170,0,107.9,11.18,0.0053,5
6/28/2013,16:00:00,12.26,7.45,170,0,107.6,11.14,0.0107,5
6/28/2013,16:30:00,12.29,7.45,170,0,108.4,11.21,0.0134,8
6/28/2013,17:00:00,12.34,7.44,169,0,108.7,11.23,0.0112,12
6/28/2013,17:30:00,12.36,7.46,170,0,109,11.25,0.0149,4
6/28/2013,18:00:00,12.37,7.45,170,0,110.1,11.37,0.0132,4
6/28/2013,18:30:00,12.37,7.45,170,0,109.9,11.35,0.0129,4
6/28/2013,19:00:00,12.37,7.45,170,0,110.2,11.38,0.0133,4
6/28/2013,19:30:00,12.37,7.46,170,0,110.1,11.37,0.0096,6
6/28/2013,20:00:00,12.37,7.46,171,0,110.7,11.43,0.0132,5
6/28/2013,20:30:00,12.36,7.46,170,0,110.7,11.43,0.0132,5
6/28/2013,21:00:00,12.36,7.45,171,0,111,11.46,0.0129,3
6/28/2013,21:30:00,12.34,7.45,171,0,110.5,11.42,0.0125,3
6/28/2013,22:00:00,12.33,7.46,170,0,110.7,11.44,0.0124,2
6/28/2013,22:30:00,12.3,7.46,170,0,110.6,11.43,0.0124,4
6/28/2013,23:00:00,12.28,7.47,171,0,110.2,11.4,0.0122,5
6/28/2013,23:30:00,12.25,7.46,170,0,110.4,11.43,0.0116,2
6/29/2013,0:00:00,12.23,7.46,171,0,110,11.39,0.0117,7
6/29/2013,0:30:00,12.2,7.45,170,0,110.2,11.42,0.0114,7
6/29/2013,1:00:00,12.18,7.46,170,0,109.5,11.35,0.0117,7
6/29/2013,1:30:00,12.14,7.46,171,0,109.5,11.36,0.0114,6
6/29/2013,2:00:00,12.11,7.47,170,0,108.9,11.31,0.0114,5
6/29/2013,2:30:00,12.09,7.46,170,0,108.5,11.27,0.0112,5
6/29/2013,3:00:00,12.07,7.45,170,0,107.9,11.22,0.0111,6
6/29/2013,3:30:00,12.05,7.47,170,0,107.2,11.15,0.0121,7
6/29/2013,4:00:00,12.02,7.47,169,0,106.4,11.07,0.0122,7
6/29/2013,4:30:00,12,7.46,169,0,105.7,11,0.0117,6
6/29/2013,5:00:00,11.99,7.46,169,0,106.1,11.05,0.0121,9
6/29/2013,5:30:00,11.96,7.46,169,0,106.6,11.11,0.0124,10
6/29/2013,6:00:00,11.98,7.46,170,0,107.5,11.2,0.0121,10
6/29/2013,6:30:00,11.96,7.46,170,0,108,11.25,0.0122,10
6/29/2013,7:00:00,11.97,7.46,170,0,109.1,11.37,0.0114,12
6/29/2013,7:30:00,11.98,7.47,170,0,110.4,11.51,0.0107,10
6/29/2013,8:00:00,12,7.47,170,0,110.5,11.5,0.0106,12
6/29/2013,8:30:00,12.01,7.47,170,0,109.2,11.37,0.0119,10
6/29/2013,9:00:00,12.05,7.47,170,0,109.2,11.36,0.0102,8
6/29/2013,9:30:00,12.04,7.47,170,0,110.4,11.49,0.0116,10
6/29/2013,10:00:00,12.04,7.47,170,0,111.6,11.61,0.0114,10
6/29/2013,10:30:00,12.09,7.46,171,0,109.5,11.38,0.0064,6
6/29/2013,11:00:00,12.11,7.47,172,0,108.8,11.3,0.0097,2
6/29/2013,11:30:00,12.12,7.46,172,0,109.2,11.34,0.025,4
6/29/2013,12:00:00,12.16,7.46,172,0,109.9,11.4,-0.0139,5
6/29/2013,12:30:00,12.17,7.48,172,0,110.2,11.43,0.0018,7
6/29/2013,13:00:00,12.23,7.46,172,0,110.7,11.47,0.0212,6
6/29/2013,13:30:00,12.28,7.46,173,0,110.7,11.45,0.0091,6
6/29/2013,14:00:00,12.36,7.46,173,0,111.1,11.47,0.0075,4
6/29/2013,14:30:00,12.46,7.47,174,0,110.9,11.43,-0.0139,4
6/29/2013,15:00:00,12.5,7.47,174,0,111.5,11.47,0.0018,6
6/29/2013,15:30:00,12.6,7.47,174,0,111.4,11.44,0.0489,5
6/29/2013,16:00:00,12.66,7.46,173,0,112.2,11.51,-0.0061,7
6/29/2013,16:30:00,12.72,7.47,174,0,112.1,11.48,0.0539,6
6/29/2013,17:00:00,12.78,7.46,175,0,112.4,11.5,-0.0139,4
6/29/2013,17:30:00,12.83,7.46,177,0,111.2,11.37,0.0018,6
6/29/2013,18:00:00,12.87,7.46,179,0,110.7,11.3,0.0222,6
6/29/2013,18:30:00,12.88,7.46,178,0,110.9,11.32,0.009,4
6/29/2013,19:00:00,12.88,7.48,178,0,112.4,11.48,0.0065,3
6/29/2013,19:30:00,12.86,7.47,177,0,113.4,11.58,0.0018,5
6/29/2013,20:00:00,12.82,7.47,175,0,114.5,11.71,0.0112,7
6/29/2013,20:30:00,12.76,7.47,173,0,115,11.77,0.0112,4
6/29/2013,21:00:00,12.71,7.47,172,0,115.9,11.87,0.0119,5
6/29/2013,21:30:00,12.68,7.47,171,0,116.1,11.9,0.0124,6
6/29/2013,22:00:00,12.63,7.47,170,0,116,11.91,0.0152,7
6/29/2013,22:30:00,12.58,7.46,169,0,115.9,11.91,0.0115,5
6/29/2013,23:00:00,12.54,7.47,168,0,115.7,11.9,0.011,6
6/29/2013,23:30:00,12.51,7.47,168,0,115.3,11.87,0.0111,6
6/30/2013,0:00:00,12.47,7.47,168,0,114.8,11.82,0.0109,5
6/30/2013,0:30:00,12.46,7.47,168,0,115.4,11.89,0.0109,6
6/30/2013,1:00:00,12.42,7.47,168,0,114.9,11.85,0.0112,5
6/30/2013,1:30:00,12.41,7.47,168,0,114.9,11.85,0.0108,5
6/30/2013,2:00:00,12.37,7.47,168,0,115.2,11.89,0.0199,8
6/30/2013,2:30:00,12.33,7.47,168,0,114.6,11.85,0.0112,5
6/30/2013,3:00:00,12.32,7.47,168,0,114.3,11.82,0.0118,7
6/30/2013,3:30:00,12.28,7.48,168,0,113.8,11.78,0.0111,8
6/30/2013,4:00:00,12.26,7.48,168,0,113.7,11.77,0.0108,7
6/30/2013,4:30:00,12.25,7.46,169,0,113.2,11.72,0.0069,5
6/30/2013,5:00:00,12.22,7.47,168,0,112.9,11.69,0.0118,8
6/30/2013,5:30:00,12.23,7.46,169,0,113,11.71,0.0174,8
6/30/2013,6:00:00,12.2,7.47,169,0,112.8,11.69,0.0193,6
6/30/2013,6:30:00,12.18,7.47,169,0,112,11.62,0.012,5
6/30/2013,7:00:00,12.21,7.47,171,0,112.7,11.67,0.0151,7
6/30/2013,7:30:00,12.2,7.47,171,0,112.7,11.69,0.0042,5
6/30/2013,8:00:00,12.19,7.47,170,0,113.2,11.73,0.0018,6
6/30/2013,8:30:00,12.21,7.47,170,0,112.5,11.66,-0.009,6
6/30/2013,9:00:00,12.22,7.47,169,0,112.9,11.69,-0.0031,1
6/30/2013,9:30:00,12.21,7.47,170,0.2,113.2,11.74,0.0108,0
6/30/2013,10:00:00,12.25,7.48,171,0,114,11.8,0.0306,2
6/30/2013,10:30:00,12.28,7.48,171,0,114.6,11.86,-0.0139,0
6/30/2013,11:00:00,12.26,7.47,170,0,114.6,11.87,0.0112,0
6/30/2013,11:30:00,12.25,7.47,169,0,114.8,11.89,-0.0001,3
Power loss from 700101 000000 to 130630 115945,,,,,,,,,
Late probe turn on at 130630 115945,,,,,,,,,
6/30/2013,12:00:00,12.32,7.46,169,3000,115.4,11.93,0.0192,0
6/30/2013,12:30:00,12.41,7.47,171,0,114.9,11.85,0.005,5
6/30/2013,13:00:00,12.42,7.47,174,0,114.2,11.78,0.0127,0
6/30/2013,13:30:00,12.38,7.46,176,0.2,114.9,11.86,0.0137,3
6/30/2013,14:00:00,12.31,7.47,176,0,114.9,11.88,0.0146,1
6/30/2013,14:30:00,12.28,7.47,175,0,115.1,11.91,0.0136,6
6/30/2013,15:00:00,12.28,7.48,174,0,115.6,11.96,0.0153,0
6/30/2013,15:30:00,12.3,7.47,174,0,116.4,12.03,0.0183,0
6/30/2013,16:00:00,12.3,7.48,174,0,116.6,12.05,0.0198,3
6/30/2013,16:30:00,12.29,7.47,173,114.9,115.6,11.96,0.0158,0
6/30/2013,17:00:00,12.32,7.47,173,0,116.1,12,0.0167,0
6/30/2013,17:30:00,12.31,7.47,173,0.7,115.5,11.94,0.0167,3
Power loss from 700101 000000 to 130630 175932,,,,,,,,,
6/30/2013,18:00:00,12.31,7.46,172,0,114.7,11.86,0.0169,2
Power loss from 700101 000000 to 130630 182934,,,,,,,,,
Late probe turn on at 130630 182934,,,,,,,,,
Power loss from 700101 000000 to 130630 182947,,,,,,,,,
Late probe turn on at 130630 182947,,,,,,,,,
6/30/2013,18:30:00,12.31,7.47,172,3000,113.6,11.75,0.0152,6
6/30/2013,19:00:00,12.29,7.47,172,0,114.8,11.87,0.0193,3
6/30/2013,19:30:00,12.26,7.46,172,0,113.1,11.71,0.0175,0
Power loss from 700101 000000 to 130630 195959,,,,,,,,,
Late probe turn on at 130630 195959,,,,,,,,,
6/30/2013,20:00:03,55,NAN,NAN,NAN,NAN,NAN,NAN,0
Power loss from 700101 000000 to 130630 202943,,,,,,,,,
Late probe turn on at 130630 202943,,,,,,,,,
Power loss from 700101 000000 to 130630 202956,,,,,,,,,
Late probe turn on at 130630 202956,,,,,,,,,
6/30/2013,20:30:00,55,NAN,NAN,NAN,NAN,NAN,NAN,0
Power loss from 700101 000000 to 130630 205943,,,,,,,,,
Late probe turn on at 130630 205943,,,,,,,,,
Power loss from 700101 000000 to 130630 205948,,,,,,,,,
Late probe turn on at 130630 205948,,,,,,,,,
6/30/2013,21:00:00,12.15,7.47,171,3000,112.4,11.66,0.0193,6
6/30/2013,21:30:00,12.11,7.48,171,0,111.8,11.62,0.0183,0
6/30/2013,22:00:00,12.08,7.47,171,0,111.8,11.62,0.0177,5
6/30/2013,22:30:00,12.05,7.47,171,0,111.7,11.61,0.0171,4
6/30/2013,23:00:00,12.01,7.47,171,0,111.5,11.6,0.0162,4
6/30/2013,23:30:00,11.99,7.47,171,0.1,110.4,11.5,0.0168,3
7/1/2013,0:00:00,11.96,7.47,171,0.3,110.8,11.54,0.016,4
7/1/2013,0:30:00,11.93,7.47,171,0,110,11.47,0.0168,5
7/1/2013,1:00:00,11.92,7.47,171,0,109.9,11.46,0.0155,5
7/1/2013,1:30:00,11.89,7.48,171,0,109.4,11.42,0.0155,4
7/1/2013,2:00:00,11.86,7.47,171,0,108.7,11.36,0.0151,2
7/1/2013,2:30:00,11.82,7.47,171,0,108.1,11.3,0.0152,3
7/1/2013,3:00:00,11.82,7.46,171,0,107.1,11.19,0.015,4
7/1/2013,3:30:00,11.78,7.47,171,0,106.5,11.15,0.0151,2
7/1/2013,4:00:00,11.78,7.47,170,0,106.1,11.11,0.0155,6
7/1/2013,4:30:00,11.77,7.47,171,0,105.8,11.08,0.0157,5
7/1/2013,5:00:00,11.74,7.47,170,0,104.8,10.98,0.0154,5
7/1/2013,5:30:00,11.73,7.47,170,0,104.9,10.99,0.0159,3
7/1/2013,6:00:00,11.72,7.47,170,0,104.2,10.92,0.0161,4
7/1/2013,6:30:00,11.7,7.47,170,0,104.3,10.93,0.0153,4
7/1/2013,7:00:00,11.68,7.47,170,0,104.6,10.97,0.0159,2
7/1/2013,7:30:00,11.66,7.47,170,0,104.4,10.95,0.0162,2
7/1/2013,8:00:00,11.64,7.47,170,0,104.7,10.99,0.0155,5
7/1/2013,8:30:00,11.63,7.46,170,0,104.8,11.01,0.0161,3
7/1/2013,9:00:00,11.6,7.48,170,0,104.5,10.98,0.0153,6
7/1/2013,9:30:00,11.6,7.47,171,0,106,11.14,0.015,5
Power loss from 700101 000000 to 130701 094554,,,,,,,,,
7/1/2013,10:00:00,6.5,7.5,0,0,98,11.65,0.0084,9
7/1/2013,10:30:00,11.63,7.48,173,0,106.8,11.22,0.0154,4
7/1/2013,11:00:00,6.57,7.45,0,0,98.1,11.64,0.0093,13
Power loss from 700101 000000 to 130701 110927,,,,,,,,,
7/1/2013,11:30:00,11.65,7.44,173,0,106.9,11.22,0.0145,94
7/1/2013,12:00:00,11.69,7.47,174,0,108.1,11.34,0.0153,94
7/1/2013,12:30:00,11.7,7.47,173,0,107.7,11.29,0.0152,94
7/1/2013,13:00:00,11.71,7.46,173,0,108.2,11.34,0.0129,100
7/1/2013,13:30:00,11.71,7.46,172,0,108.6,11.38,0.0149,100
7/1/2013,14:00:00,11.68,7.47,172,0,108.7,11.4,0.015,87
7/1/2013,14:30:00,11.64,7.47,172,0,108.4,11.38,0.0153,93
7/1/2013,15:00:00,11.62,7.47,172,0,108.2,11.36,0.0161,93
7/1/2013,15:30:00,11.63,7.47,172,0,109,11.45,0.0158,87
7/1/2013,16:00:00,11.6,7.47,172,0,109.4,11.49,0.0157,87
7/1/2013,16:30:00,11.56,7.46,171,0,110.7,11.65,0.0153,84
7/1/2013,17:00:00,11.5,7.47,168,0,111.3,11.72,0.0158,89
7/1/2013,17:30:00,11.44,7.47,167,0,111.8,11.79,0.0162,89
7/1/2013,18:00:00,11.4,7.47,168,0,110.9,11.71,0.0372,94
7/1/2013,18:30:00,11.37,7.47,168,0,111.4,11.77,0.0184,89
7/1/2013,19:00:00,11.34,7.47,168,0,110.9,11.73,0.0179,87
7/1/2013,19:30:00,11.29,7.47,167,0,111.1,11.76,0.0202,91
7/1/2013,20:00:00,11.22,7.47,166,0,111.2,11.79,0.0192,82
7/1/2013,20:30:00,11.14,7.47,165,0.3,111.8,11.87,0.0199,86
7/1/2013,21:00:00,11.07,7.47,164,0,111.3,11.85,0.0198,87
7/1/2013,21:30:00,10.99,7.47,163,0,111,11.83,0.02,72
7/1/2013,22:00:00,10.91,7.47,162,0,111,11.85,0.0194,84
7/1/2013,22:30:00,10.8,7.47,161,0,110.9,11.88,0.018,77
7/1/2013,23:00:00,10.74,7.47,161,0,110.6,11.85,0.0173,81
7/1/2013,23:30:00,10.7,7.47,161,0,110.2,11.82,0.0171,86
7/2/2013,0:00:00,10.68,7.47,162,0,109.1,11.71,0.0171,86
7/2/2013,0:30:00,10.71,7.47,162,0,108.8,11.67,0.0165,84
7/2/2013,1:00:00,10.74,7.47,164,0,108,11.58,0.0165,87
7/2/2013,1:30:00,10.68,7.47,163,0,108,11.6,0.0164,87
7/2/2013,2:00:00,10.63,7.47,162,0,107.5,11.55,0.0163,84
7/2/2013,2:30:00,10.58,7.47,162,0,107,11.51,0.0163,84
7/2/2013,3:00:00,10.55,7.47,163,0,107,11.51,0.0166,84
7/2/2013,3:30:00,10.54,7.47,162,0,106.6,11.48,0.0162,82
7/2/2013,4:00:00,10.51,7.47,162,0,106.5,11.48,0.0166,86
7/2/2013,4:30:00,10.47,7.47,162,0,106.1,11.44,0.0167,82
7/2/2013,5:00:00,10.43,7.47,161,0,106.2,11.46,0.0162,81
7/2/2013,5:30:00,10.38,7.47,161,0,106.5,11.51,0.0157,84
7/2/2013,6:00:00,10.33,7.47,161,0,105.8,11.45,0.0154,82
7/2/2013,6:30:00,10.35,7.47,161,0,105.2,11.39,0.0156,84
7/2/2013,7:00:00,10.41,7.47,162,0,105.6,11.41,0.0157,89
7/2/2013,7:30:00,10.42,7.47,161,0,105.3,11.38,0.0162,77
7/2/2013,8:00:00,10.45,7.47,162,0,105.5,11.38,0.0163,84
7/2/2013,8:30:00,10.43,7.47,162,0,105.3,11.37,0.0167,86
7/2/2013,9:00:00,10.43,7.47,161,0,105.9,11.44,0.0167,81
7/2/2013,9:30:00,10.42,7.47,162,0,106.5,11.5,0.0163,86
7/2/2013,10:00:00,10.41,7.47,162,0,105.8,11.43,0.0171,87
7/2/2013,10:30:00,10.41,7.47,162,0,106.5,11.5,0.0165,84
7/2/2013,11:00:00,10.41,7.47,162,0,106.8,11.53,0.0168,84
7/2/2013,11:30:00,10.42,7.47,162,0,106.3,11.48,0.0167,86
7/2/2013,12:00:00,10.42,7.47,162,0,107,11.56,0.0172,86
7/2/2013,12:30:00,10.41,7.47,162,0,107.2,11.58,0.0167,87
7/2/2013,13:00:00,10.4,7.47,161,0,107.3,11.6,0.0171,84
7/2/2013,13:30:00,10.31,7.47,160,0,108.4,11.74,0.0168,91
7/2/2013,14:00:00,10.32,7.47,161,0,108.4,11.74,0.0172,91
7/2/2013,14:30:00,10.26,7.47,160,0,108.1,11.72,0.0174,87
7/2/2013,15:00:00,10.26,7.47,161,0,108.1,11.72,0.0162,87
7/2/2013,15:30:00,10.26,7.47,162,0,108.2,11.73,0.017,87
7/2/2013,16:00:00,10.27,7.47,162,0,108.2,11.73,0.0177,89
7/2/2013,16:30:00,10.27,7.47,162,0,108.3,11.74,0.0173,86
7/2/2013,17:00:00,10.28,7.47,163,0,108.1,11.71,0.018,87
7/2/2013,17:30:00,10.28,7.47,163,0,108.5,11.75,0.0177,84
7/2/2013,18:00:00,10.28,7.47,163,0,108.6,11.76,0.0172,89
7/2/2013,18:30:00,10.26,7.47,164,0,108.7,11.79,0.0175,86
7/2/2013,19:00:00,10.24,7.47,164,0,108.8,11.8,0.0172,86
7/2/2013,19:30:00,10.24,7.47,164,0,108.9,11.81,0.0169,79
7/2/2013,20:00:00,10.22,7.47,165,0,108.9,11.82,0.0169,86
7/2/2013,20:30:00,10.24,7.46,163,0,109.3,11.86,0.0171,79
7/2/2013,21:00:00,10.24,7.47,163,0,109,11.83,0.0177,79
7/2/2013,21:30:00,10.22,7.47,163,0,108.9,11.82,0.0171,79
7/2/2013,22:00:00,10.19,7.47,163,0,108.4,11.77,0.017,81
7/2/2013,22:30:00,10.16,7.47,163,0,108.6,11.8,0.0169,79
7/2/2013,23:00:00,10.17,7.46,162,0,108.1,11.74,0.0168,77
7/2/2013,23:30:00,10.17,7.46,162,0,108.3,11.76,0.017,81
7/3/2013,0:00:00,10.19,7.47,161,0,107.9,11.72,0.0164,79
7/3/2013,0:30:00,10.16,7.47,161,0,107.5,11.67,0.0164,81
7/3/2013,1:00:00,10.18,7.47,161,0,107.1,11.63,0.0164,82
7/3/2013,1:30:00,10.16,7.47,162,0,106.1,11.53,0.0167,79
7/3/2013,2:00:00,10.16,7.47,162,0,105.5,11.46,0.0166,84
7/3/2013,2:30:00,10.18,7.47,162,0,104.4,11.34,0.0168,77
7/3/2013,3:00:00,10.13,7.47,162,0,104.4,11.35,0.0166,76
7/3/2013,3:30:00,10.15,7.47,163,0,103.2,11.22,0.0175,71
7/3/2013,4:00:00,10.12,7.47,162,0,103.2,11.22,0.0175,79
7/3/2013,4:30:00,10.07,7.47,162,0,102.7,11.19,0.0176,86
7/3/2013,5:00:00,10.02,7.47,161,0,103.1,11.24,0.0176,86
7/3/2013,5:30:00,9.95,7.46,160,0,102.9,11.24,0.0173,86
7/3/2013,6:00:00,9.89,7.47,160,0,103.6,11.33,0.018,86
7/3/2013,6:30:00,9.91,7.47,160,0,102.9,11.24,0.0183,84
7/3/2013,7:00:00,9.82,7.47,158,0,103.5,11.33,0.0182,86
7/3/2013,7:30:00,9.81,7.47,159,0,103.2,11.3,0.0179,77
7/3/2013,8:00:00,9.84,7.47,160,0,103.4,11.32,0.0185,82
7/3/2013,8:30:00,9.88,7.47,160,0,102.9,11.26,0.0186,86
7/3/2013,9:00:00,9.9,7.47,160,0,103.1,11.27,0.0184,84
7/3/2013,9:30:00,9.91,7.47,160,0,103.9,11.36,0.0187,86
7/3/2013,10:00:00,9.97,7.47,161,0,103.9,11.34,0.0176,86
7/3/2013,10:30:00,9.98,7.47,161,0,105.7,11.54,0.0179,86
7/3/2013,11:00:00,10.01,7.47,160,0,105.3,11.48,0.0188,84
7/3/2013,11:30:00,9.94,7.47,160,0,104.9,11.46,0.0192,84
7/3/2013,12:00:00,9.98,7.47,160,0,105.6,11.52,0.0182,84
7/3/2013,12:30:00,9.99,7.47,161,0,109,11.89,0.0197,84
7/3/2013,13:00:00,10.04,7.47,161,0,106.3,11.59,0.0164,84
7/3/2013,13:30:00,10.05,7.47,161,0,107.9,11.75,0.0173,84
7/3/2013,14:00:00,10.05,7.47,161,0,106.7,11.63,0.0188,84
7/3/2013,14:30:00,10.05,7.47,160,0,108.3,11.8,0.0173,84
7/3/2013,15:00:00,10.17,7.47,161,0,106.6,11.58,0.0171,84
7/3/2013,15:30:00,10.24,7.47,161,0,106.2,11.52,0.0187,82
7/3/2013,16:00:00,10.26,7.46,161,0,106,11.49,0.0183,84
7/3/2013,16:30:00,10.27,7.47,161,0,106.7,11.56,0.0183,84
7/3/2013,17:00:00,10.28,7.47,161,0,107.8,11.68,0.0188,84
7/3/2013,17:30:00,10.32,7.47,161,0,107.4,11.63,0.0193,84
7/3/2013,18:00:00,10.35,7.47,161,0,106.1,11.47,0.0183,82
7/3/2013,18:30:00,10.4,7.47,161,0,105.9,11.44,0.0169,82
7/3/2013,19:00:00,10.43,7.47,161,0,106.3,11.48,0.0177,82
