year,yday,hour,index,day,o2,o2_pred,alpha,beta0,rho,unique_series,unique_day,do,do_eq,par_int,temp,wspeed,sch_conv,proc_err,obs_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,fix_beta0,fix_alpha,fix_rho,sim_o2,type
2013,188,1,1664,75,10815.044479765846,10765.27315776566,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10815.000000000002,10415.643520156018,0.9664191788192052,10.34,4.6,0.42044672888932133,-58.06535153733057,-0.04447976584378921,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11297.788640799852,rho_fixed
2013,188,2,1665,75,10704.23941316529,10656.889515109531,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10705,10438.165408799108,0.6064352977661418,10.26,5.2,0.42135569960672015,-61.033744600368664,0.7605868347091018,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11191.673993858414,rho_fixed
2013,188,3,1666,75,10506.220039093583,10464.712102658084,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10504.999999999998,10446.630920580337,1.2029203097375536,10.23,3.9,0.4216976094684401,-150.66947601594802,-1.220039093585001,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,10996.975016912953,rho_fixed
2013,188,4,1667,75,10430.813988598353,10401.295796096249,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10430,10457.935119808131,7.751957434696179,10.19,2.9,0.42215437923528126,-33.8981140597316,-0.8139885983528075,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,10925.764470557897,rho_fixed
2013,188,5,1668,75,10441.017546584279,10465.664902211822,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10440,10476.345619754342,53.3318084676256,10.125,1.7,0.42289880500438326,39.72175048803001,-1.0175465842785343,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,10941.421542179185,rho_fixed
2013,188,6,1669,75,10586.05017677191,10596.392702393523,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10585,10497.652066124163,38.71809286498177,10.05,1.3,0.4237611153942878,120.38527456008887,-1.0501767719106283,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11093.604981977274,rho_fixed
2013,188,7,1670,75,10777.004016857427,10804.706347074272,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10780.000000000002,10521.8820473899,75.63371171929819,9.965,8.3,0.4247427681380599,180.6113144639039,2.9959831425749144,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11291.336459220995,rho_fixed
2013,188,8,1671,75,10745.189384336252,10793.724449112247,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10745.000000000002,10527.596028628835,335.17657180595853,9.945,8.5,0.4249744219890972,-59.516962738020084,-0.18938433625044127,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11256.171490774024,rho_fixed
2013,188,9,1672,75,10780.030439029688,10828.159008975312,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10780.000000000002,10517.5997679578,508.54070008151035,9.98,7.9,0.42456919715921165,-13.694010082559544,-0.030439029686021968,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11282.796772172593,rho_fixed
2013,188,10,1673,75,10820.501863961834,10867.214291907127,4.8763038346893435,374.74850857527315,120.79540946300685,21,75,10820,10516.172951783697,374.5759178910444,9.985,7.6,0.4245113724101525,-7.65714501347793,-0.5018639618338057,1.0715310581343247,1.1516330640890842,6.303082795457767,0.6927411881411578,1.7,10,12,3.3,FALSE,FALSE,TRUE,11317.254541163005,rho_fixed
