Plot Title: Sonde_MAY_2018,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961)",Host Connected (LGR S/N: 10349961),Coupler Attached (LGR S/N: 10349961),Stopped (LGR S/N: 10349961),End Of File (LGR S/N: 10349961)
2491,2018-07-12 12:00:00,18.901,44089.2,,,,
2492,2018-07-12 12:30:00,20.996,57867,,,,
2493,2018-07-12 13:00:00,18.616,42711.4,,,,
2494,2018-07-12 13:30:00,19.187,44089.2,,,,
2495,2018-07-12 14:00:00,24.931,57867,,,,
2496,2018-07-12 14:30:00,23.677,63378.2,,,,
2497,2018-07-12 15:00:00,17.76,22044.6,,,,
2498,2018-07-12 15:30:00,21.855,154312.1,,,,
2499,2018-07-12 16:00:00,23.292,63378.2,,,,
2500,2018-07-12 16:30:00,18.14,46844.8,,,,
2501,2018-07-12 17:00:00,20.519,63378.2,,,,
2502,2018-07-12 17:30:00,19.377,52355.9,,,,
2503,2018-07-12 18:00:00,17.665,28933.5,,,,
2504,2018-07-12 18:30:00,17.379,24800.2,,,,
2505,2018-07-12 19:00:00,17.189,15155.7,,,,
2506,2018-07-12 19:30:00,16.332,18600.1,,,,
2507,2018-07-12 20:00:00,14.517,12400.1,,,,
2508,2018-07-12 20:30:00,13.076,6544.5,,,,
2509,2018-07-12 21:00:00,12.69,11711.2,,,,
2510,2018-07-12 21:30:00,12.497,7577.8,,,,
2511,2018-07-12 22:00:00,11.139,5338.9,,,,
2512,2018-07-12 22:30:00,10.259,3272.2,,,,
2513,2018-07-12 23:00:00,9.669,1248.6,,,,
2514,2018-07-12 23:30:00,9.176,538.2,,,,
2515,2018-07-13 00:00:00,8.581,333.7,,,,
2516,2018-07-13 00:30:00,8.581,139.9,,,,
2517,2018-07-13 01:00:00,8.581,118.4,,,,
2518,2018-07-13 01:30:00,8.182,139.9,,,,
2519,2018-07-13 02:00:00,8.68,193.8,,,,
2520,2018-07-13 02:30:00,8.382,452.1,,,,
2521,2018-07-13 03:00:00,8.68,1130.2,,,,
2522,2018-07-13 03:30:00,8.779,1808.3,,,,
2523,2018-07-13 04:00:00,9.965,3100,,,,
2524,2018-07-13 04:30:00,9.472,3788.9,,,,
2525,2018-07-13 05:00:00,9.571,8611.2,,,,
2526,2018-07-13 05:30:00,9.866,6200,,,,
2527,2018-07-13 06:00:00,10.651,11022.3,,,,
2528,2018-07-13 06:30:00,12.207,15844.5,,,,
2529,2018-07-13 07:00:00,13.75,23422.4,,,,
2530,2018-07-13 07:30:00,14.996,26178,,,,
2531,2018-07-13 08:00:00,18.901,49600.3,,,,
2532,2018-07-13 08:30:00,18.236,30311.3,,,,
2533,2018-07-13 09:00:00,14.23,20666.8,,,,
2534,2018-07-13 09:30:00,14.23,28933.5,,,,
2535,2018-07-13 10:00:00,15.187,30311.3,,,,
2536,2018-07-13 10:30:00,14.9,22044.6,,,,
2537,2018-07-13 11:00:00,15.569,37200.2,,,,
2538,2018-07-13 11:30:00,13.942,24800.2,,,,
2539,2018-07-13 12:00:00,14.421,21355.7,,,,
2540,2018-07-13 12:30:00,16.618,49600.3,,,,
2541,2018-07-13 13:00:00,20.234,74400.5,,,,
2542,2018-07-13 13:30:00,22.429,35822.5,,,,
2543,2018-07-13 14:00:00,21.282,31689.1,,,,
2544,2018-07-13 14:30:00,19.187,44089.2,,,,
2545,2018-07-13 15:00:00,19.092,33066.9,,,,
2546,2018-07-13 15:30:00,15.951,27555.7,,,,
2547,2018-07-13 16:00:00,13.365,26178,,,,
2548,2018-07-13 16:30:00,12.883,21355.7,,,,
2549,2018-07-13 17:00:00,12.594,12400.1,,,,
2550,2018-07-13 17:30:00,12.304,7577.8,,,,
2551,2018-07-13 18:00:00,12.013,8266.7,,,,
2552,2018-07-13 18:30:00,11.819,5166.7,,,,
2553,2018-07-13 19:00:00,12.11,6544.5,,,,
2554,2018-07-13 19:30:00,12.883,7577.8,,,,
2555,2018-07-13 20:00:00,11.334,3616.7,,,,
2556,2018-07-13 20:30:00,11.528,4133.4,,,,
2557,2018-07-13 21:00:00,11.528,5166.7,,,,
2558,2018-07-13 21:30:00,11.528,4305.6,,,,
2559,2018-07-13 22:00:00,11.334,2583.4,,,,
2560,2018-07-13 22:30:00,11.139,1151.7,,,,
2561,2018-07-13 23:00:00,11.139,635.1,,,,
2562,2018-07-13 23:30:00,10.553,215.3,,,,
2563,2018-07-14 00:00:00,10.063,129.2,,,,
2564,2018-07-14 00:30:00,9.669,75.3,,,,
2565,2018-07-14 01:00:00,9.472,64.6,,,,
2566,2018-07-14 01:30:00,9.176,32.3,,,,
2567,2018-07-14 02:00:00,9.176,75.3,,,,
2568,2018-07-14 02:30:00,9.077,64.6,,,,
2569,2018-07-14 03:00:00,9.077,150.7,,,,
2570,2018-07-14 03:30:00,8.978,452.1,,,,
2571,2018-07-14 04:00:00,8.978,796.5,,,,
2572,2018-07-14 04:30:00,9.077,1550,,,,
2573,2018-07-14 05:00:00,8.978,2755.6,,,,
2574,2018-07-14 05:30:00,9.472,6200,,,,
2575,2018-07-14 06:00:00,10.651,26178,,,,
2576,2018-07-14 06:30:00,10.748,16533.4,,,,
2577,2018-07-14 07:00:00,10.748,12400.1,,,,
2578,2018-07-14 07:30:00,11.528,19289,,,,
2579,2018-07-14 08:00:00,11.819,17911.2,,,,
2580,2018-07-14 08:30:00,12.594,35822.5,,,,
2581,2018-07-14 09:00:00,12.013,16533.4,,,,
2582,2018-07-14 09:30:00,14.038,34444.7,,,,
2583,2018-07-14 10:00:00,15.091,37200.2,,,,
2584,2018-07-14 10:30:00,15.855,49600.3,,,,
2585,2018-07-14 11:00:00,19.377,82667.2,,,,
2586,2018-07-14 11:30:00,23.004,187379,,,,
2587,2018-07-14 12:00:00,25.028,63378.2,,,,
2588,2018-07-14 12:30:00,20.901,110223,,,,
2589,2018-07-14 13:00:00,15.282,28933.5,,,,
2590,2018-07-14 13:30:00,14.9,41333.6,,,,
2591,2018-07-14 14:00:00,15.187,41333.6,,,,
2592,2018-07-14 14:30:00,21.569,143289.8,,,,
2593,2018-07-14 15:00:00,16.903,55111.5,,,,
2594,2018-07-14 15:30:00,17.284,88178.4,,,,
2595,2018-07-14 16:00:00,19.092,57867,,,,
2596,2018-07-14 16:30:00,16.237,38578,,,,
2597,2018-07-14 17:00:00,16.618,44089.2,,,,
2598,2018-07-14 17:30:00,18.045,46844.8,,,,
2599,2018-07-14 18:00:00,16.808,33066.9,,,,
2600,2018-07-14 18:30:00,15.378,34444.7,,,,
2601,2018-07-14 19:00:00,15.569,30311.3,,,,
2602,2018-07-14 19:30:00,17.665,39955.8,,,,
2603,2018-07-14 20:00:00,12.401,22044.6,,,,
2604,2018-07-14 20:30:00,11.431,14466.8,,,,
2605,2018-07-14 21:00:00,10.748,10333.4,,,,
2606,2018-07-14 21:30:00,10.944,9644.5,,,,
2607,2018-07-14 22:00:00,9.965,8266.7,,,,
2608,2018-07-14 22:30:00,9.669,2583.4,,,,
2609,2018-07-14 23:00:00,9.373,1377.8,,,,
2610,2018-07-14 23:30:00,9.077,559.7,,,,
2611,2018-07-15 00:00:00,9.077,139.9,,,,
2612,2018-07-15 00:30:00,9.275,96.9,,,,
2613,2018-07-15 01:00:00,8.978,64.6,,,,
2614,2018-07-15 01:30:00,8.978,75.3,,,,
2615,2018-07-15 02:00:00,9.373,96.9,,,,
2616,2018-07-15 02:30:00,9.275,86.1,,,,
2617,2018-07-15 03:00:00,9.176,419.8,,,,
2618,2018-07-15 03:30:00,9.176,301.4,,,,
2619,2018-07-15 04:00:00,9.472,2152.8,,,,
2620,2018-07-15 04:30:00,9.373,688.9,,,,
2621,2018-07-15 05:00:00,9.472,1636.1,,,,
2622,2018-07-15 05:30:00,9.768,2411.1,,,,
2623,2018-07-15 06:00:00,10.357,4133.4,,,,
2624,2018-07-15 06:30:00,10.748,7577.8,,,,
2625,2018-07-15 07:00:00,10.944,7233.4,,,,
2626,2018-07-15 07:30:00,11.819,15844.5,,,,
2627,2018-07-15 08:00:00,11.916,11022.3,,,,
2628,2018-07-15 08:30:00,13.558,33066.9,,,,
2629,2018-07-15 09:00:00,14.325,28933.5,,,,
2630,2018-07-15 09:30:00,15.855,33066.9,,,,
2631,2018-07-15 10:00:00,15.473,37200.2,,,,
2632,2018-07-15 10:30:00,17.665,52355.9,,,,
2633,2018-07-15 11:00:00,16.618,30311.3,,,,
2634,2018-07-15 11:30:00,24.255,74400.5,,,,
2635,2018-07-15 12:00:00,17.189,37200.2,,,,
2636,2018-07-15 12:30:00,17.855,60622.6,,,,
2637,2018-07-15 13:00:00,22.525,132267.5,,,,
2638,2018-07-15 13:30:00,24.641,154312.1,,,,
2639,2018-07-15 14:00:00,25.222,148801,,,,
2640,2018-07-15 14:30:00,24.835,132267.5,,,,
2641,2018-07-15 15:00:00,20.519,26178,,,,
2642,2018-07-15 15:30:00,20.996,104711.8,,,,
2643,2018-07-15 16:00:00,21.951,115734.1,,,,
2644,2018-07-15 16:30:00,19.092,39955.8,,,,
2645,2018-07-15 17:00:00,14.038,14466.8,,,,
2646,2018-07-15 17:30:00,12.883,7577.8,,,,
2647,2018-07-15 18:00:00,13.75,33066.9,,,,
2648,2018-07-15 18:30:00,14.804,34444.7,,,,
2649,2018-07-15 19:00:00,13.942,12400.1,,,,
2650,2018-07-15 19:30:00,13.75,14466.8,,,,
2651,2018-07-15 20:00:00,12.594,4994.5,,,,
2652,2018-07-15 20:30:00,11.625,1087.2,,,,
2653,2018-07-15 21:00:00,11.041,409,,,,
2654,2018-07-15 21:30:00,10.846,430.6,,,,
2655,2018-07-15 22:00:00,10.651,495.1,,,,
2656,2018-07-15 22:30:00,10.748,366,,,,
2657,2018-07-15 23:00:00,10.748,161.5,,,,
2658,2018-07-15 23:30:00,10.553,150.7,,,,
2659,2018-07-16 00:00:00,10.161,75.3,,,,
2660,2018-07-16 00:30:00,9.866,64.6,,,,
2661,2018-07-16 01:00:00,9.571,21.5,,,,
2662,2018-07-16 01:30:00,9.373,21.5,,,,
2663,2018-07-16 02:00:00,9.373,32.3,,,,
2664,2018-07-16 02:30:00,9.275,107.6,,,,
2665,2018-07-16 03:00:00,9.472,581.3,,,,
2666,2018-07-16 03:30:00,9.373,850.4,,,,
2667,2018-07-16 04:00:00,9.571,2238.9,,,,
2668,2018-07-16 04:30:00,9.472,2152.8,,,,
2669,2018-07-16 05:00:00,9.669,2411.1,,,,
2670,2018-07-16 05:30:00,9.669,4305.6,,,,
2671,2018-07-16 06:00:00,9.768,8611.2,,,,
2672,2018-07-16 06:30:00,9.866,17222.3,,,,
2673,2018-07-16 07:00:00,9.571,13089,,,,
2674,2018-07-16 07:30:00,9.472,12400.1,,,,
2675,2018-07-16 08:00:00,9.965,11711.2,,,,
2676,2018-07-16 08:30:00,9.768,10333.4,,,,
2677,2018-07-16 09:00:00,9.571,9644.5,,,,
2678,2018-07-16 09:30:00,9.571,16533.4,,,,
2679,2018-07-16 10:00:00,9.176,8611.2,,,,
2680,2018-07-16 10:30:00,9.373,13089,,,,
2681,2018-07-16 11:00:00,9.373,9644.5,,,,
2682,2018-07-16 11:30:00,9.077,9644.5,,,,
2683,2018-07-16 12:00:00,9.373,13777.9,,,,
2684,2018-07-16 12:30:00,9.472,22044.6,,,,
2685,2018-07-16 13:00:00,8.978,11022.3,,,,
2686,2018-07-16 13:30:00,8.978,13777.9,,,,
2687,2018-07-16 14:00:00,9.176,19289,,,,
2688,2018-07-16 14:30:00,9.768,23422.4,,,,
2689,2018-07-16 15:00:00,9.077,20666.8,,,,
2690,2018-07-16 15:30:00,9.669,28933.5,,,,
2691,2018-07-16 16:00:00,9.176,27555.7,,,,
2692,2018-07-16 16:30:00,9.077,21355.7,,,,
2693,2018-07-16 17:00:00,9.571,31689.1,,,,
2694,2018-07-16 17:30:00,9.077,20666.8,,,,
2695,2018-07-16 18:00:00,8.779,10333.4,,,,
2696,2018-07-16 18:30:00,8.182,6200,,,,
2697,2018-07-16 19:00:00,8.182,8266.7,,,,
2698,2018-07-16 19:30:00,7.782,3961.1,,,,
2699,2018-07-16 20:00:00,7.582,3788.9,,,,
2700,2018-07-16 20:30:00,7.481,2066.7,,,,
2701,2018-07-16 21:00:00,7.381,1636.1,,,,
2702,2018-07-16 21:30:00,7.682,2669.5,,,,
2703,2018-07-16 22:00:00,7.582,1550,,,,
2704,2018-07-16 22:30:00,7.381,419.8,,,,
2705,2018-07-16 23:00:00,6.877,193.8,,,,
2706,2018-07-16 23:30:00,6.877,107.6,,,,
2707,2018-07-17 00:00:00,6.877,96.9,,,,
2708,2018-07-17 00:30:00,6.674,43.1,,,,
2709,2018-07-17 01:00:00,6.775,32.3,,,,
2710,2018-07-17 01:30:00,6.775,32.3,,,,
2711,2018-07-17 02:00:00,6.775,53.8,,,,
2712,2018-07-17 02:30:00,6.775,107.6,,,,
2713,2018-07-17 03:00:00,6.674,215.3,,,,
2714,2018-07-17 03:30:00,6.471,656.6,,,,
2715,2018-07-17 04:00:00,6.573,1377.8,,,,
2716,2018-07-17 04:30:00,6.775,1463.9,,,,
2717,2018-07-17 05:00:00,6.877,2497.2,,,,
2718,2018-07-17 05:30:00,7.079,3272.2,,,,
2719,2018-07-17 06:00:00,6.877,4822.3,,,,
2720,2018-07-17 06:30:00,6.978,4994.5,,,,
2721,2018-07-17 07:00:00,7.682,9644.5,,,,
2722,2018-07-17 07:30:00,8.082,13777.9,,,,
2723,2018-07-17 08:00:00,8.879,19289,,,,
2724,2018-07-17 08:30:00,9.275,22044.6,,,,
2725,2018-07-17 09:00:00,9.571,21355.7,,,,
2726,2018-07-17 09:30:00,10.259,23422.4,,,,
2727,2018-07-17 10:00:00,12.98,33066.9,,,,
2728,2018-07-17 10:30:00,12.98,44089.2,,,,
2729,2018-07-17 11:00:00,15.282,46844.8,,,,
2730,2018-07-17 11:30:00,15.091,39955.8,,,,
2731,2018-07-17 12:00:00,20.615,68889.3,,,,
2732,2018-07-17 12:30:00,25.805,57867,,,,
2733,2018-07-17 13:00:00,27.272,74400.5,,,,
2734,2018-07-17 13:30:00,25.902,71644.9,,,,
2735,2018-07-17 14:00:00,18.711,46844.8,,,,
2736,2018-07-17 14:30:00,18.901,60622.6,,,,
2737,2018-07-17 15:00:00,22.238,71644.9,,,,
2738,2018-07-17 15:30:00,19.472,60622.6,,,,
2739,2018-07-17 16:00:00,18.14,57867,,,,
2740,2018-07-17 16:30:00,17.475,52355.9,,,,
2741,2018-07-17 17:00:00,17.094,41333.6,,,,
2742,2018-07-17 17:30:00,16.046,38578,,,,
2743,2018-07-17 18:00:00,16.427,42711.4,,,,
2744,2018-07-17 18:30:00,15.855,30311.3,,,,
2745,2018-07-17 19:00:00,15.569,27555.7,,,,
2746,2018-07-17 19:30:00,19.948,31689.1,,,,
2747,2018-07-17 20:00:00,16.618,22044.6,,,,
2748,2018-07-17 20:30:00,16.237,9300.1,,,,
2749,2018-07-17 21:00:00,16.332,7577.8,,,,
2750,2018-07-17 21:30:00,14.996,4650,,,,
2751,2018-07-17 22:00:00,13.654,3616.7,,,,
2752,2018-07-17 22:30:00,12.207,2238.9,,,,
2753,2018-07-17 23:00:00,11.041,1377.8,,,,
2754,2018-07-17 23:30:00,9.866,624.3,,,,
2755,2018-07-18 00:00:00,9.373,333.7,,,,
2756,2018-07-18 00:30:00,8.978,172.2,,,,
2757,2018-07-18 01:00:00,8.481,118.4,,,,
2758,2018-07-18 01:30:00,7.582,129.2,,,,
2759,2018-07-18 02:00:00,7.28,172.2,,,,
2760,2018-07-18 02:30:00,7.079,269.1,,,,
2761,2018-07-18 03:00:00,7.179,613.5,,,,
2762,2018-07-18 03:30:00,6.775,1151.7,,,,
2763,2018-07-18 04:00:00,8.779,3961.1,,,,
2764,2018-07-18 04:30:00,11.528,5511.1,,,,
2765,2018-07-18 05:00:00,12.69,12400.1,,,,
2766,2018-07-18 05:30:00,13.654,22044.6,,,,
2767,2018-07-18 06:00:00,14.9,38578,,,,
2768,2018-07-18 06:30:00,15.569,52355.9,,,,
2769,2018-07-18 07:00:00,16.713,74400.5,,,,
2770,2018-07-18 07:30:00,10.455,14466.8,,,,
2771,2018-07-18 08:00:00,16.713,74400.5,,,,
2772,2018-07-18 08:30:00,21.569,85422.8,,,,
2773,2018-07-18 09:00:00,23.388,93689.5,,,,
2774,2018-07-18 09:30:00,26,110223,,,,
2775,2018-07-18 10:00:00,31.574,121245.2,,,,
2776,2018-07-18 10:30:00,40.071,46844.8,,,,
2777,2018-07-18 11:00:00,28.953,57867,,,,
2778,2018-07-18 11:30:00,21.473,60622.6,,,,
2779,2018-07-18 12:00:00,19.472,60622.6,,,,
2780,2018-07-18 12:30:00,19.377,55111.5,,,,
2781,2018-07-18 13:00:00,25.61,79911.6,,,,
2782,2018-07-18 13:30:00,39.276,115734.1,,,,
2783,2018-07-18 14:00:00,32.394,176356.7,,,,
2784,2018-07-18 14:30:00,30.558,99200.7,,,,
2785,2018-07-18 15:00:00,27.665,77156.1,,,,
2786,2018-07-18 15:30:00,22.621,60622.6,,,,
2787,2018-07-18 16:00:00,22.429,57867,,,,
2788,2018-07-18 16:30:00,21.76,44089.2,,,,
2789,2018-07-18 17:00:00,22.812,46844.8,,,,
2790,2018-07-18 17:30:00,24.738,44089.2,,,,
2791,2018-07-18 18:00:00,17.094,34444.7,,,,
2792,2018-07-18 18:30:00,15.187,27555.7,,,,
2793,2018-07-18 19:00:00,13.173,13777.9,,,,
2794,2018-07-18 19:30:00,11.625,13777.9,,,,
2795,2018-07-18 20:00:00,11.722,16533.4,,,,
2796,2018-07-18 20:30:00,11.722,11022.3,,,,
2797,2018-07-18 21:00:00,10.846,5166.7,,,,
2798,2018-07-18 21:30:00,10.357,3616.7,,,,
2799,2018-07-18 22:00:00,10.455,2669.5,,,,
2800,2018-07-18 22:30:00,9.965,914.9,,,,
2801,2018-07-18 23:00:00,9.965,882.6,,,,
2802,2018-07-18 23:30:00,8.978,592,,,,
2803,2018-07-19 00:00:00,8.481,226,,,,
2804,2018-07-19 00:30:00,8.779,107.6,,,,
2805,2018-07-19 01:00:00,8.282,75.3,,,,
2806,2018-07-19 01:30:00,8.082,75.3,,,,
2807,2018-07-19 02:00:00,7.481,118.4,,,,
2808,2018-07-19 02:30:00,7.481,301.4,,,,
2809,2018-07-19 03:00:00,7.582,1722.2,,,,
2810,2018-07-19 03:30:00,7.782,2927.8,,,,
2811,2018-07-19 04:00:00,7.782,2411.1,,,,
2812,2018-07-19 04:30:00,7.682,2583.4,,,,
2813,2018-07-19 05:00:00,7.882,2927.8,,,,
2814,2018-07-19 05:30:00,8.082,5511.1,,,,
2815,2018-07-19 06:00:00,8.68,6544.5,,,,
2816,2018-07-19 06:30:00,8.68,8611.2,,,,
2817,2018-07-19 07:00:00,9.176,13089,,,,
2818,2018-07-19 07:30:00,10.455,26178,,,,
2819,2018-07-19 08:00:00,12.11,24800.2,,,,
2820,2018-07-19 08:30:00,12.98,39955.8,,,,
2821,2018-07-19 09:00:00,15.951,52355.9,,,,
2822,2018-07-19 09:30:00,19.092,71644.9,,,,
2823,2018-07-19 10:00:00,23.196,93689.5,,,,
2824,2018-07-19 10:30:00,19.092,110223,,,,
2825,2018-07-19 11:00:00,27.468,121245.2,,,,
2826,2018-07-19 11:30:00,18.236,55111.5,,,,
2827,2018-07-19 12:00:00,19.853,110223,,,,
2828,2018-07-19 12:30:00,25.902,137778.7,,,,
2829,2018-07-19 13:00:00,25.319,154312.1,,,,
2830,2018-07-19 13:30:00,17.855,63378.2,,,,
2831,2018-07-19 14:00:00,17.95,71644.9,,,,
2832,2018-07-19 14:30:00,19.187,63378.2,,,,
2833,2018-07-19 15:00:00,17.57,63378.2,,,,
2834,2018-07-19 15:30:00,18.236,85422.8,,,,
2835,2018-07-19 16:00:00,20.996,99200.7,,,,
2836,2018-07-19 16:30:00,21.855,79911.6,,,,
2837,2018-07-19 17:00:00,18.806,55111.5,,,,
2838,2018-07-19 17:30:00,15.569,71644.9,,,,
2839,2018-07-19 18:00:00,13.654,26178,,,,
2840,2018-07-19 18:30:00,12.69,17911.2,,,,
2841,2018-07-19 19:00:00,11.431,9644.5,,,,
2842,2018-07-19 19:30:00,10.846,8266.7,,,,
2843,2018-07-19 20:00:00,10.357,10333.4,,,,
2844,2018-07-19 20:30:00,10.161,4305.6,,,,
2845,2018-07-19 21:00:00,9.176,5166.7,,,,
2846,2018-07-19 21:30:00,8.68,2583.4,,,,
2847,2018-07-19 22:00:00,8.382,1334.7,,,,
2848,2018-07-19 22:30:00,8.282,1011.8,,,,
2849,2018-07-19 23:00:00,8.282,290.6,,,,
2850,2018-07-19 23:30:00,7.882,183,,,,
2851,2018-07-20 00:00:00,7.882,64.6,,,,
2852,2018-07-20 00:30:00,7.983,21.5,,,,
2853,2018-07-20 01:00:00,7.782,10.8,,,,
2854,2018-07-20 01:30:00,7.882,21.5,,,,
2855,2018-07-20 02:00:00,7.682,21.5,,,,
2856,2018-07-20 02:30:00,7.682,86.1,,,,
2857,2018-07-20 03:00:00,7.682,215.3,,,,
2858,2018-07-20 03:30:00,7.882,592,,,,
2859,2018-07-20 04:00:00,7.882,3444.5,,,,
2860,2018-07-20 04:30:00,9.176,4305.6,,,,
2861,2018-07-20 05:00:00,10.944,9300.1,,,,
2862,2018-07-20 05:30:00,12.11,14466.8,,,,
2863,2018-07-20 06:00:00,14.804,28933.5,,,,
2864,2018-07-20 06:30:00,14.9,46844.8,,,,
2865,2018-07-20 07:00:00,14.709,52355.9,,,,
2866,2018-07-20 07:30:00,13.654,31689.1,,,,
2867,2018-07-20 08:00:00,18.331,63378.2,,,,
2868,2018-07-20 08:30:00,19.758,55111.5,,,,
2869,2018-07-20 09:00:00,18.236,46844.8,,,,
2870,2018-07-20 09:30:00,18.331,33066.9,,,,
2871,2018-07-20 10:00:00,17.284,20666.8,,,,
2872,2018-07-20 10:30:00,16.523,26178,,,,
2873,2018-07-20 11:00:00,17.094,28933.5,,,,
2874,2018-07-20 11:30:00,22.142,52355.9,,,,
2875,2018-07-20 12:00:00,21.76,44089.2,,,,
2876,2018-07-20 12:30:00,17.189,42711.4,,,,
2877,2018-07-20 13:00:00,17.094,82667.2,,,,
2878,2018-07-20 13:30:00,16.999,49600.3,,,,
2879,2018-07-20 14:00:00,16.713,37200.2,,,,
2880,2018-07-20 14:30:00,15.664,31689.1,,,,
2881,2018-07-20 15:00:00,15.378,27555.7,,,,
2882,2018-07-20 15:30:00,13.942,15844.5,,,,
2883,2018-07-20 16:00:00,13.269,24800.2,,,,
2884,2018-07-20 16:30:00,13.365,8266.7,,,,
2885,2018-07-20 17:00:00,12.207,9300.1,,,,
2886,2018-07-20 17:30:00,12.11,9300.1,,,,
2887,2018-07-20 18:00:00,12.883,37200.2,,,,
2888,2018-07-20 18:30:00,12.69,7577.8,,,,
2889,2018-07-20 19:00:00,13.269,11022.3,,,,
2890,2018-07-20 19:30:00,13.269,9300.1,,,,
2891,2018-07-20 20:00:00,13.846,15155.7,,,,
2892,2018-07-20 20:30:00,12.98,5511.1,,,,
2893,2018-07-20 21:00:00,13.076,6200,,,,
2894,2018-07-20 21:30:00,12.98,3272.2,,,,
2895,2018-07-20 22:00:00,12.401,1377.8,,,,
2896,2018-07-20 22:30:00,12.11,667.4,,,,
2897,2018-07-20 23:00:00,12.304,333.7,,,,
2898,2018-07-20 23:30:00,12.11,183,,,,
2899,2018-07-21 00:00:00,11.819,43.1,,,,
2900,2018-07-21 00:30:00,11.722,10.8,,,,
2901,2018-07-21 01:00:00,11.334,10.8,,,,
2902,2018-07-21 01:30:00,11.041,0,,,,
2903,2018-07-21 02:00:00,10.651,0,,,,
2904,2018-07-21 02:30:00,10.553,43.1,,,,
2905,2018-07-21 03:00:00,10.455,236.8,,,,
2906,2018-07-21 03:30:00,10.259,538.2,,,,
2907,2018-07-21 04:00:00,10.259,1722.2,,,,
2908,2018-07-21 04:30:00,10.455,4650,,,,
2909,2018-07-21 05:00:00,10.455,4822.3,,,,
2910,2018-07-21 05:30:00,10.944,4650,,,,
2911,2018-07-21 06:00:00,11.625,9300.1,,,,
2912,2018-07-21 06:30:00,12.787,18600.1,,,,
2913,2018-07-21 07:00:00,17.475,22044.6,,,,
2914,2018-07-21 07:30:00,15.378,16533.4,,,,
2915,2018-07-21 08:00:00,18.806,34444.7,,,,
2916,2018-07-21 08:30:00,19.092,33066.9,,,,
2917,2018-07-21 09:00:00,25.222,57867,,,,
2918,2018-07-21 09:30:00,26.097,57867,,,,
2919,2018-07-21 10:00:00,24.641,41333.6,,,,
2920,2018-07-21 10:30:00,26.097,55111.5,,,,
2921,2018-07-21 11:00:00,22.717,55111.5,,,,
2922,2018-07-21 11:30:00,26.097,3616.7,,,,
2923,2018-07-21 12:00:00,20.805,1377.8,,,,
2924,2018-07-21 12:30:00,25.902,53.8,,,,
2925,2018-07-21 13:00:00,21.855,635.1,,,,
2926,2018-07-21 13:03:02,,,Logged,,,
2927,2018-07-21 13:03:03,,,,Logged,,
2928,2018-07-21 13:03:20,,,,,Logged,Logged
