year,yday,hour,unique_series,day,do,temp,turb,pcyv,o2_sat,par,wspeed,ext,par0,par_int,sch_o2,sch_conv,do_sol,do_eq,series,series_length,index,unique_day
2018,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,190,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,191,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,192,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,193,16,95,319,12.698690262514486,11.95,5.3,0.0315,105.2,1632.9324074074075,2.6,0.7435143593771427,718.5711840443349,267.6827785374066,3694.602924531,0.4029876531947873,7.542368604877199,9.978207981326246,11,81,7289,319
2018,193,17,95,319,12.761579594363218,12.05,4.75,0.032350000000000004,105.80000000000001,1020.5833333333334,4.1,0.7110772304442066,449.10724468601836,173.0743468551132,3713.632567029,0.4019538190426616,7.525196763722673,9.951999717584382,11,81,7290,319
2018,193,18,95,319,12.79686499060107,12.094999999999999,4.35,0.033600000000000005,106.7,1071.612037037037,3.2,0.6874865912202529,471.562403193672,186.3534611571285,3722.209369767891,0.4014904562243543,7.517491761578349,9.940241515816394,11,81,7291,319
2018,193,19,95,319,12.891741111535717,12.14,4.449999999999999,0.0325,107.65,497.5342592592592,3.4,0.6933842510262413,218.93973085277213,85.97612683070508,3730.7944925988477,0.40102824501147066,7.5098005701828505,9.92850528220978,11,81,7292,319
2018,193,20,95,319,12.972956991501448,12.16,4.1,0.03325,108.75,312.5537037037037,4.6,0.6727424417052819,137.53911915092402,55.22482040994091,3734.612766584832,0.4008231866297914,7.5063866872703935,9.923296215666106,11,81,7293,319
2018,193,21,95,319,13.057574678401041,12.195,3.9,0.03265,109.25,175.41296296296295,3.1,0.6609471220933051,77.19039681081755,31.394108872962015,3741.2986814264314,0.40046487949345244,7.500418931958782,9.914190750697514,11,81,7294,319
2018,193,22,95,319,13.061030374116777,12.184999999999999,3.95,0.03245,109,178.60185185185185,3.2,0.6638959519962992,78.59366595672961,31.862080258414895,3739.3879094921963,0.40056718224256177,7.502123156264439,9.91679096239005,11,81,7295,319
2018,193,23,95,319,13.023477924826214,12.165,3.75,0.04025,108.6,79.7324074074074,3.8,0.6521006323843225,35.08621063403983,14.408963888763887,3735.5675908031126,0.40077195744767463,7.505533641431057,9.921994624822785,11,81,7296,319
2018,193,24,95,319,12.954707905968782,12.125,3.4,0.0336,108.05,16.544444444444444,2.4,0.6314588230633631,7.280375464331197,3.0589576310329094,3727.931862140625,0.4011821876548793,7.512362768176118,9.93241492253155,11,81,7297,319
2018,194,1,95,320,12.88704741498905,12.075,3.25,0.17635,107.30000000000001,4.385185185185185,2.7,0.6226123333543805,1.9296988022762789,0.8188491615319219,3718.396428720375,0.4016962528930673,7.5209144999637765,9.94546466791202,11,81,7298,320
2018,194,2,95,320,12.804321419816352,12.04,3.05,0.03205,106.6,2.3916666666666666,1.6,0.6108170137424036,1.052451859434043,0.45256632532636626,3711.727743372288,0.40205694526720037,7.526910865310154,9.95461564012429,11,81,7299,320
2018,194,3,95,320,12.728264657432245,12.004999999999999,2.9,0.03145,106.1,5.980555555555556,0.5,0.601970524033421,2.6317408285267074,1.1430810176202566,3705.0641104118486,0.4024183366336991,7.532915609982911,9.963779942048674,11,81,7300,320
2018,194,4,95,320,12.688994166309266,11.975000000000001,2.7,0.030600000000000002,105.6,27.208333333333332,0.2,0.5901752044214442,11.973015055930839,5.270871861039572,3699.3564555888747,0.4027286581348614,7.538069215185124,9.971645686858523,11,81,7301,320
2018,194,5,95,320,12.640899014460713,11.95,1.65,0.0284,105,63.786111111111104,1,0.5282497764585659,28.069049997890744,13.28470407432212,3694.602924531,0.4029876531947873,7.542368604877199,9.978207981326246,11,81,7302,320
2018,194,6,95,320,12.59409766071343,11.925,1.55,0.028700000000000003,105.25,137.14074074074074,0.1,0.5223521166525775,60.34872234010646,28.764346077273345,3689.8519872896254,0.40324700684470327,7.5466722904325225,9.984777110499394,11,81,7303,320
2018,194,7,95,320,12.646084245266481,11.9,1,0.0281,104.65,248.76666666666665,0.2,0.48991498771964126,109.46966169973886,54.26703534233056,3685.103648328,0.40350671963065926,7.550980277621291,9.991353083811312,11,81,7304,320
2018,194,8,95,320,12.615272526260483,11.91,1,0.029699999999999997,106,459.262962962963,0.3,0.48991498771964126,202.09846383535546,100.18560676350488,3687.002671833432,0.4034027913849824,7.549256566179858,9.9887218725852,11,81,7305,320
2018,194,9,95,320,12.781374595865358,11.934999999999999,1.15,0.029949999999999997,107.9,739.9222222222223,0.7,0.49876147742862387,325.60244680739254,159.67699859567713,3691.7520506425467,0.403143222319003,7.544950300337634,9.982148638061988,11,81,7306,320
2018,194,10,95,320,12.9851377269896,11.97,1.25,0.0275,106.95,459.2620370370371,6.2,0.5046591372346123,202.09805638206106,98.40265308355535,3698.405542086216,0.4027804284858396,7.538928749731181,9.972957599427968,11,81,7307,320
2018,194,11,95,320,12.866073552073553,12.015,2.05,0.033549999999999996,106.2,484.7768518518518,3.8,0.5518404156825195,213.32583936253508,98.183106313357,3706.967489279523,0.4023150105447731,7.531199112696788,9.961160208395528,11,81,7308,320
2018,194,12,95,320,12.784082064805684,12.024999999999999,2,0.038900000000000004,106.85,574.0777777777777,3.9,0.5488915857795253,252.62267234089987,116.67335828589668,3708.871281301125,0.4022117416034891,7.529483300355278,9.958541564382543,11,81,7309,320
2018,194,13,95,320,12.85515551286113,12.055,1.95,0.035250000000000004,107.25,657,2.4,0.5459427558765311,289.1125595741462,133.99090838425727,3714.5851334330187,0.4019022773172381,7.524339969324584,9.95069216417983,11,81,7310,320
2018,194,14,95,320,12.898426734107952,12.115,2.1,0.03365,108.2,1020.5833333333334,0.2,0.5547892455855138,449.10724468601836,205.9871947311337,3726.0239542903832,0.4012848870331785,7.514071751240412,9.93502270310802,11,81,7311,320
2018,194,15,95,320,13.003695544085716,12.15,2.05,0.0343,109.4,701.6509259259258,0.6,0.5518404156825195,308.76117978997576,142.10717197384557,3732.703424943,0.40092568748132823,7.508093288724612,9.925900208155152,11,81,7312,320
2018,194,16,95,320,13.12076718517983,12.19,1.1,0.0309,110.3,561.3203703703704,0.6,0.49581264752562965,247.00878085066287,121.570056478705,3740.3432444399277,0.4005160238004905,7.501270959292988,9.915490721645318,11,81,7313,320
2018,194,17,95,320,13.216702273701577,12.225000000000001,1.9500000000000002,0.03255,109.95,440.1268518518518,2.2,0.5459427558765312,193.67762659999988,89.76102996032425,3747.0334441601253,0.40015831024489074,7.495310327789907,9.906396586587404,11,81,7314,320
2018,194,18,95,320,13.169028861025211,12.305,2.1,0.03295,109.35,184.98055555555558,1.3,0.5547892455855138,81.40061170184813,37.33514400460083,3762.3440386698685,0.3993432721616857,7.481717157012386,9.885659498456343,11,81,7315,320
2018,194,19,95,320,13.044099638520967,12.315000000000001,2.1,0.0315,109.45,124.38333333333334,0.8,0.5547892455855138,54.73483084986944,25.10463679723118,3764.259687898503,0.39924164540799356,7.480021049186213,9.88307219436008,11,81,7316,320
2018,194,20,95,320,13.023685701394598,12.335,1.35,0.032549999999999996,109.4,130.76203703703703,0,0.5105567970406006,57.541776594987944,27.818256401907583,3768.092199823587,0.3990385601929679,7.476630855242467,9.877900800958649,11,81,7317,320
2018,194,21,95,320,13.016219872664335,12.33,1.55,0.03215,110.19999999999999,71.76018518518518,1,0.5223521166525775,31.578037769259687,15.051215197517834,3767.133920248104,0.39908931047092816,7.477478151127453,9.87919324764411,11,81,7318,320
2018,194,22,95,320,13.070646788881726,12.305,1.6,0.03145,110.15,87.70648148148148,0,0.5253009465555717,38.59519840540877,18.331039444637767,3762.3440386698685,0.3993432721616857,7.481717157012386,9.885659498456343,11,81,7319,320
2018,194,23,95,320,13.064647682298475,12.295,1.5,0.03135,110.05,34.58425925925926,0,0.5194032867495832,15.218787999117673,7.2795088136864505,3760.428794311371,0.3994449550587088,7.483413939222881,9.888247874935983,11,81,7320,320
2018,194,24,95,320,13.028033889872184,12.274999999999999,1.35,0.03175,109.85,7.874074074074075,3,0.5105567970406006,3.4649828155737916,1.6751269442075452,3756.5995213473743,0.39964848942047193,7.486809528238274,9.89342784740101,11,81,7321,320
2018,195,1,95,321,12.995478298063691,12.24,1.7000000000000002,0.0312,109.85,1.8935185185185186,3,0.5311986063615601,0.8332419870470841,0.3929783601347522,3749.902200158208,0.4000052160935891,7.492758312130973,9.902503140782668,11,81,7322,321
2018,195,2,95,321,12.988837050753885,12.21,1.75,0.0349,109.15,0.8972222222222221,3.2,0.5341474362645543,0.394822242273166,0.1855561610339696,3744.165604261512,0.40031153133931124,7.49786386732435,9.91029245589211,11,81,7323,321
2018,195,3,95,321,12.915863381668112,12.184999999999999,1.6,0.01965,108.5,1.29537037037037,1.2,0.5253009465555717,0.5700271588649732,0.2707380908865664,3739.3879094921963,0.40056718224256177,7.502123156264439,9.91679096239005,11,81,7324,321
2018,195,4,95,321,12.852985567358983,12.16,1.6,0.030100000000000002,108.1,5.5814814814814815,1.3,0.5253009465555717,2.4561284586405003,1.1665541185591302,3734.612766584832,0.4008231866297914,7.5063866872703935,9.923296215666106,11,81,7325,321
2018,195,5,95,321,12.813579656059458,12.14,1.5,0.0303,107.65,21.72685185185185,0.7,0.5194032867495832,9.56089155308549,4.573202171646075,3730.7944925988477,0.40102824501147066,7.5098005701828505,9.92850528220978,11,81,7326,321
2018,195,6,95,321,12.774516786755372,12.114999999999998,1.5,0.0308,107.15,82.92222222222223,2.1,0.5194032867495832,36.48988723324629,17.45398225799855,3726.023954290383,0.4012848870331785,7.514071751240412,9.93502270310802,11,81,7327,321
2018,195,7,95,321,12.744768679045452,12.11,1.3,0.0347,107,395.47592592592594,3.9,0.5076079671376065,174.02900638417032,84.43369554640404,3725.070154208952,0.40133625802014355,7.5149264982304445,9.93632699972903,11,81,7328,321
2018,195,8,95,321,12.79029976744525,12.11,1.4,0.033299999999999996,107.05000000000001,293.4175925925926,3.2,0.5135056269435949,129.11828191556847,62.1999234004591,3725.070154208952,0.40133625802014355,7.5149264982304445,9.93632699972903,11,81,7329,321
2018,195,9,95,321,12.776669902838401,12.11,1.35,0.0314,107.5,497.5342592592592,2.9,0.5105567970406006,218.93973085277213,105.84521246703311,3725.070154208952,0.40133625802014355,7.5149264982304445,9.93632699972903,11,81,7330,321
2018,195,10,95,321,12.846310444136464,12.125,1.45,0.03205,108,472.01944444444445,2,0.5164544568465891,207.71194787229808,99.70617316040796,3727.931862140625,0.4011821876548793,7.512362768176118,9.93241492253155,11,81,7331,321
2018,195,11,95,321,12.900641086114483,12.155000000000001,1.3,0.03185,108.55000000000001,803.7083333333334,4.3,0.5076079671376065,353.67149680528325,171.59088651450534,3733.658044619559,0.4008744299728994,7.507239903019852,9.924598076752252,11,81,7332,321
2018,195,12,95,321,12.954988616615484,12.205,1.4,0.02885,109.25,2500.427777777778,4.3,0.5135056269435949,1100.3121383008033,530.0514358118425,3743.209861372929,0.40036263326718463,7.498715386019795,9.911591617895006,11,81,7333,321
2018,195,13,95,321,13.030539860547988,12.315000000000001,1.6,0.0283,110.1,1607.4185185185186,4.2,0.5253009465555717,707.3438085171553,335.9575229708149,3764.259687898503,0.39924164540799356,7.480021049186213,9.88307219436008,11,81,7334,321
2018,195,14,95,321,13.08512875950658,12.379999999999999,1.35,0.035699999999999996,110.8,650.6212962962964,4.7,0.5105567970406006,286.3056138290277,138.41287923486124,3776.7212568666237,0.3985824376275003,7.469012761528114,9.866280816397923,11,81,7335,321
2018,195,15,95,321,13.142923044808047,12.425,1.5,0.03705,111.8,1709.4759259259258,5.4,0.5194032867495832,752.2541255324627,359.8210670431204,3785.358469147125,0.3981274467459625,7.461408269417042,9.854682458285238,11,81,7336,321
2018,195,16,95,321,13.236704108819247,12.54,1.6,0.0289,112.8,1326.7583333333332,5.8,0.5253009465555717,583.8394180918237,277.2983128615227,3807.4682163530874,0.39696981221843636,7.442036137060432,9.825140095406473,11,81,7337,321
2018,195,17,95,321,13.311333463495869,12.65,1.6,0.0285,113.5,893.0092592592592,4.1,0.5253009465555717,392.968329783648,186.64285329202934,3828.6659480729995,0.3958693585036406,7.423588692215259,9.797013201510396,11,81,7338,321
2018,195,18,95,321,13.359078451194717,12.684999999999999,1.7000000000000002,0.033,113.95,841.9814814814815,2.9,0.5311986063615601,370.5135787292887,174.74373692172887,3835.4207225264963,0.39552061102616565,7.417735873088868,9.788090473263564,11,81,7339,321
2018,195,19,95,321,13.407535956299212,12.74,1.85,0.0332,114.15,625.1074074074074,3.6,0.5400450960705427,275.07823830184805,128.37823947593432,3846.045115267008,0.3949739361647146,7.408554935705403,9.774095027482995,11,81,7340,321
2018,195,20,95,321,13.417322518265118,12.77,1.8,0.039,114.55,650.6212962962964,4.2,0.5370962661675485,286.3056138290277,134.08582357446898,3851.845245281736,0.3946764471563649,7.403555556367762,9.766474504542128,11,81,7341,321
2018,195,21,95,321,13.449834029917344,12.8,1.5,0.035750000000000004,114.75,338.0685185185185,3.9,0.5194032867495832,148.76690213139807,71.1587529383501,3857.6488995840004,0.3943794491815144,7.3985620976433815,9.758863390008823,11,81,7342,321
2018,195,22,95,321,13.434739274657698,12.805,1.75,0.0334,114.85,184.98055555555558,2.1,0.5341474362645543,81.40061170184813,38.2561654233286,3858.6165173985687,0.3943299971945368,7.397730429473998,9.757595784542715,11,81,7343,321
2018,195,23,95,321,13.42115945985703,12.8,1.85,0.0339,115.35,100.46388888888889,2.6,0.5400450960705427,44.2090898956458,20.63225780662634,3857.6488995840004,0.3943794491815144,7.3985620976433815,9.758863390008823,11,81,7344,321
2018,195,24,95,321,13.429202931916498,12.78,1.75,0.03425,115.4,17.939814814814813,3.9,0.5341474362645543,7.894407578991322,3.710165758548154,3853.779405509184,0.3945773933170702,7.401890412747712,9.763936421748445,11,81,7345,321
2018,196,1,95,322,13.395223085073027,12.75,1.45,0.03505,115.4,2.1925925925925926,3.7,0.5164544568465891,0.9648494011381394,0.4631483284858518,3847.978099875,0.39487471854646733,7.406887817495965,9.771553806837085,11,81,7346,322
2018,196,2,95,322,13.395554703596236,12.705,1.4,0.19985,115.85,1.29537037037037,2.5,0.5135056269435949,0.5700271588649732,0.2745981830889556,3839.282761513629,0.39532162850120994,7.414395040568867,9.78299754939086,11,81,7347,322
2018,196,3,95,322,13.444907276219224,12.67,1.55,0.03315,114.95,1.6944444444444444,0.3,0.5223521166525775,0.7456395287511803,0.35539830210523266,3832.5252274518957,0.39566999187668184,7.420243232012041,9.791912922834772,11,81,7348,322
2018,196,4,95,322,13.359394151709147,12.67,1.4,0.0358,113.9,6.677777777777778,2.8,0.5135056269435949,2.93855315920957,1.4155840574964609,3832.5252274518957,0.39566999187668184,7.420243232012041,9.791912922834772,11,81,7349,322
2018,196,5,95,322,13.240720511782854,12.66,1.15,0.0342,111.35,26.31203703703704,3.3,0.49876147742862387,11.578600266952074,5.678200998470006,3830.595390397632,0.39576964772467765,7.421915631256054,9.794462536325504,11,81,7350,322
2018,196,6,95,322,12.9822911192796,12.655000000000001,1.05,0.0328,109.15,37.474074074074075,4.8,0.4928638176226355,16.490449730938675,8.145340889639167,3829.6306198762595,0.39581949624567075,7.422752078999418,9.7957377374204615,11,81,7351,322
2018,196,7,95,322,12.755549240301537,12.625,1.15,0.0312,109.85,108.43703703703704,6,0.49876147742862387,47.71767021372035,23.40097390058132,3823.844071078125,0.39611887599643986,7.42777424193163,9.803394469413687,11,81,7352,322
2018,196,8,95,322,12.836677113116455,12.62,1.3,0.0332,109.6,213.68425925925928,5.9,0.5076079671376065,94.03166382823424,45.621365313484404,3822.8799923333754,0.39616882076526344,7.428611848911538,9.804671512989861,11,81,7353,322
2018,196,9,95,322,12.829967275932757,12.63,1.1,0.0345,108.8,408.2333333333333,5.8,0.49581264752562965,179.6428978744073,88.4146594521007,3824.8082487552238,0.3960689449900246,7.426936800689411,9.802117689265401,11,81,7354,322
2018,196,10,95,322,12.779923524193844,12.66,1.4,0.0342,108.94999999999999,574.0777777777778,4.3,0.5135056269435949,252.62267234089992,121.6954767032773,3830.595390397632,0.39576964772467765,7.421915631256054,9.794462536325504,11,81,7355,322
2018,196,11,95,322,12.79211614880896,12.7,1.05,0.03925,109.65,829.2231481481482,2.9,0.4928638176226355,364.8992797857573,180.23941570631894,3838.3171041359997,0.39537135357987824,7.415230001040671,9.78427038676535,11,81,7356,322
2018,196,12,95,322,12.86867056706493,12.77,1.1,0.03385,109.95,969.5537037037037,2.6,0.49581264752562965,426.6516787250702,209.98471593080572,3851.845245281736,0.3946764471563649,7.403555556367762,9.766474504542128,11,81,7357,322
