gamma_1,gamma_2,k0,k1,sig_proc,lp__,chain,step
1.0976733938758472,1.09917404780008,0.15277615684924276,0.6061982255699919,96.84916497888354,-30376.141162063846,1,248
1.1065773635025422,1.009322809924945,1.1787164377685866,0.526363221196253,95.48061023331547,-30398.61966567704,1,249
1.1597642762077554,1.0106524302116648,0.032331794109479374,0.6663579163230579,94.95400092798202,-30341.966684479343,1,250
1.1743771413389887,1.0637369559181293,0.41164913810527515,0.5992192280899216,95.3673642361871,-30502.893849018375,1,251
1.1191416167624666,1.0617921517678435,0.4651195095811546,0.5631221773746922,94.41303403784404,-30454.926016446956,1,252
1.1502208391111908,1.0356439977433975,0.16878583895329355,0.7308537673991289,93.13410950234231,-30582.912642639,1,253
1.111626742082676,1.036621173239857,0.15941113302410453,0.6401836306227848,93.77400647435326,-30536.51368494134,1,254
1.1571034646656781,1.0166613593285958,0.5463869343955068,0.5016746751391777,93.697281194699,-30397.918165615207,1,255
1.1532111221558243,1.0915753615392312,0.3961731015831135,0.6322532603703166,95.94060381669145,-30499.253377290654,1,256
1.090219040956877,1.0047207707404355,0.9446501129399512,0.6261312600431727,95.45991406539544,-30502.336418760457,1,257
1.1360787126873362,1.046200183929037,0.764138943216552,0.596257582053216,93.90689268217368,-30531.222129478167,1,258
1.1025276325900877,1.0550997057196423,0.21389829902237825,0.6238725899719586,94.40248205205752,-30435.497348510795,1,259
1.1041261002426295,1.0154650945118977,0.4381901845976184,0.6123672112560936,94.03097768244554,-30420.147522291332,1,260
1.1179174568926926,1.0295592939709521,1.119913832714609,0.5489549228536865,95.65859974632465,-30424.258455951513,1,261
1.134348916959519,1.035684670807198,1.6407794653516494,0.6297156841161339,95.2976645072672,-30346.276434119263,1,262
1.1292510966566276,1.0277351306221307,0.50271037342712,0.5803939007465468,93.01975984200719,-30556.32903444649,1,263
1.1508161661154688,1.0399678543297275,0.02633133983162077,0.6646642232716187,93.61646314247012,-30470.643306458936,1,264
1.144821372124359,1.0782965449545086,1.0500640059881832,0.5563937342763026,96.34726681542655,-30492.307041244425,1,265
1.1814899913697878,1.0074628086908273,0.18812601960355366,0.5707761274172473,96.70223798445218,-30463.922955925445,1,266
1.1423446493880443,1.0046145814063556,0.8562923859230321,0.6544942132099775,95.56096080990896,-30392.52873207428,1,267
1.1707862332044838,1.0257854260887953,0.02242025132124476,0.6526918374050704,94.34853806811053,-30364.053569147694,1,268
1.0819028963984674,1.0589080077155284,0.756608594641321,0.5937454380720413,95.4557202222458,-30473.79318343731,1,269
1.1390853652758408,1.0308709986540991,1.066134760191501,0.6929986216654529,93.75739994137257,-30524.343586896146,1,270
1.0822978522436504,1.0541808631370855,0.8258635708750195,0.5773281443017169,95.8047890967,-30519.566153827484,1,271
1.1238960629989936,1.0154768904976224,1.0416124702210618,0.5933250934363679,96.12204999029261,-30482.872900262257,1,272
1.1482766611792845,1.0191708411382452,0.6804019847685169,0.7073691588414881,95.491329305447735,-30551.949251676164,1,273
1.1269363216738477,1.0166250529147576,0.3901960971606851,0.6227155384597189,93.34958191663947,-30336.09485297465,1,274
1.0933480194430838,1.032857301824541,1.176464397481071,0.6099340362236337,93.83389172442834,-30430.09830787567,1,275
1.107987619939124,1.0434043465978133,0.16618670468761607,0.7536493054145751,94.1098565389683,-30432.211972822297,1,276
1.125534036422835,1.0577339498050897,1.3213035142311227,0.4625228416378554,94.91165895406377,-30400.188318794804,1,277
1.1421414932515985,1.0726561792121971,1.0953404270319478,0.5637376624690945,94.88165396127914,-30448.763856260433,1,278
1.1333797240863233,1.0245130501519937,0.6337531799477228,0.5992723846513416,94.20310169403054,-30522.565612901384,1,279
1.1212458205712674,1.0315405780236628,0.3033387036635819,0.6871390897736201,94.88717147333035,-30441.448617408605,1,280
1.1740827267556182,1.0353813114064498,2.986898607953477,0.6297851181590223,94.75761563695531,-30444.333851323066,1,281
1.139012492058596,1.024690287855986,1.7257097961118826,0.62464568952003,96.22636079110517,-30542.73256572924,1,282
1.0994627708536273,1.0305700503891466,0.3851037475755832,0.5713132878947781,94.72598029850793,-30491.24031929354,1,283
1.1286690259305816,1.0465077155952895,0.897624351703638,0.6817258580370161,92.19672314136574,-30469.59902128903,1,284
1.1231748411788334,1.0492803126970487,0.10560470740606856,0.6239046996856077,95.79145401254809,-30427.838420583885,1,285
1.0811113535520929,1.0449978164919869,0.7085286759922149,0.6318794233303319,98.04377105001802,-30528.06722900765,1,286
1.1131738617606122,1.0028210697627635,1.570072766706218,0.6021321728499881,95.36186191051095,-30436.811129007197,1,287
1.1106207374647428,1.0177988618323937,2.3750888432625703,0.5745572514814087,93.24104680125741,-30319.047235525883,1,288
1.1210453216340817,1.0368375850350109,0.9538217369182429,0.734255855471518,92.91752290497895,-30469.434094007975,1,289
1.1356776816626843,1.0033692996389616,0.7963072634632379,0.6493944982904831,95.00170370755086,-30440.095771795688,1,290
1.0941369558162877,1.0909871769750619,0.9760959277467357,0.5088305331364802,95.39877508209179,-30473.789104070707,1,291
1.1748980140610168,1.071053878609739,0.3440680486180791,0.780887261541404,95.02489478392917,-30442.67746071474,1,292
1.1406156356605415,1.0125060737535718,0.29731186919967567,0.5910968317559903,93.79488829107468,-30528.36806378645,1,293
1.12262349091732,1.0144764124445595,1.0420470576514826,0.598332561988078,94.55032397294781,-30439.497505239633,1,294
1.1703078103777855,1.063291088183664,0.9967452379399994,0.5394206216532618,95.33352257508245,-30403.168647122475,1,295
1.1611070117007007,1.0212589750355816,0.6351131405959862,0.5937619994230663,96.28896266482529,-30504.973702261377,1,296
1.1713982762970263,1.0502304857622637,1.0763540101945293,0.5805136838006987,95.08131980371945,-30395.779871488554,1,297
1.1405115537390642,1.0051836632588307,1.1836974877715767,0.646332269500752,95.17702617328135,-30453.08997206589,1,298
1.122847480234138,1.0346118412268046,0.10252619300855659,0.6657971935815798,94.46510836349091,-30490.73473067253,1,299
1.105469241014539,1.0087472943707219,1.1467303624321314,0.7350647813249692,94.38644102602446,-30481.9280942314,1,300
1.1470189521904401,1.0630227960753187,0.43279448584035124,0.6664532692800341,94.40851197596531,-30473.79192281474,1,301
1.1229007537283648,1.0211554994384573,0.8970983683008533,0.5796806776461668,93.99158493975312,-30413.325091345283,1,302
1.1222587266281012,1.0365244273675351,0.1309706358962083,0.6084166698386672,94.33812054254838,-30462.617592937924,1,303
1.1809237251226825,1.0572014633547835,1.0955120384178063,0.6003442325130851,94.77670670866888,-30362.06503116909,1,304
1.1293227510376518,1.0035517834948149,1.8537121326428507,0.5763746895249595,95.07357895255572,-30388.92792764311,1,305
1.1231149624915195,1.0539173304811573,0.5643822526912775,0.5710181433020172,94.7499115137152,-30430.865781049106,1,306
1.1193383995835406,1.0062312292261728,0.29792061078266263,0.563868055607947,96.45672881088211,-30559.076990127945,1,307
1.0791111128315356,1.0035871199320658,1.4257505898108493,0.5948290835095632,95.98356991196302,-30427.477590908187,1,308
1.1518740061957249,1.0273254573927355,1.4717798815870715,0.5898426265727426,95.62225514008774,-30448.60013926306,1,309
1.0897002166754333,1.067029555972315,0.2898483919281047,0.654484117948484,94.88692209927663,-30329.95724805004,1,310
1.1253493589736334,1.0129595485243583,0.3219521369961313,0.6785888455441953,96.28702148017943,-30379.99317896635,1,311
1.169873306221991,1.0163037984753978,0.4504448964287217,0.5986618901385782,93.38344587680498,-30456.439729832688,1,312
1.143453951748152,1.0192419666769317,0.875848689785768,0.5254401262361308,95.07077055111021,-30492.578334243153,1,313
1.1083757137208434,1.0131419396578032,0.11362123427417845,0.538135373947962,94.80246093229471,-30471.486735634797,1,314
1.1289955310623485,1.0082223293166215,0.4339370066658747,0.6045837545320121,94.05631922700313,-30472.809601496152,1,315
1.1506392679222264,1.044567553784357,1.450120789412795,0.6551867276716219,93.95800352677232,-30399.37600889487,1,316
1.0971786589425498,1.0244030245026863,0.7416272132858707,0.6056718084328307,93.77215504332646,-30525.365786011454,1,317
1.120016442906979,1.0279753786932302,0.78912303413847,0.5571637642336039,93.9701094193061,-30503.05858265146,1,318
1.1188827182017853,1.012717345062741,0.4435672270442735,0.6189224410794846,94.89481836945198,-30489.529208555,1,319
1.1237000855468726,1.0285377409742196,0.8306733565592991,0.6974856741871821,95.18497343717367,-30518.35220344327,1,320
1.1483516146347923,1.0314101251889198,0.2974581104395841,0.6729645586608832,95.4801292158709,-30433.827091494288,1,321
1.1645843978516348,1.057723250517562,0.2828433114647032,0.6631377982008765,94.75694647346529,-30531.86495549623,1,322
1.1332560252233164,1.0705324925716024,0.45423758075117765,0.5592189453838696,93.60987758369409,-30522.70619072977,1,323
1.121548966714606,1.0200908340837804,0.3948362660278149,0.5918716380210963,95.08013964201115,-30466.39237346517,1,324
1.1283506325198809,1.0116840313300477,0.4477473147519608,0.5709567875096899,97.80368618200751,-30438.927318942835,1,325
1.1346430088472776,1.0142100648905494,0.42908939160102755,0.6774551806449133,94.98358045597915,-30385.09988053192,1,326
1.1325251761937236,1.026547250769761,1.7370998039761458,0.5517829899194358,93.90928211011015,-30411.09660873693,1,327
1.106241775104231,1.004847804653589,0.44081254521201935,0.6826072047456535,96.31886452944218,-30512.50530340644,1,328
1.077219166426731,1.0276422586175342,0.07819547259709679,0.721224291099168,94.1298072284868,-30451.285124459206,1,329
1.1513874768733177,1.0486559021638224,1.4061177688639654e-4,0.597520908842327,94.7828860741978,-30508.50538316964,1,330
1.1218114147316982,1.0335600132885845,1.4479625065727038,0.6380581108343244,95.02050022141297,-30431.55776227909,1,331
1.1094914310215125,1.0061992369451436,0.3971045675211746,0.6062917858399919,94.6318596099808,-30499.942795211213,1,332
1.1007877963131616,1.0243618470617268,0.11231640828302653,0.5753767214591852,94.93632694784321,-30408.29815503444,1,333
1.1884200789293806,1.059792723828812,2.5255564598780706,0.5114123453984969,95.84631382521044,-30451.53829168376,1,334
1.1480028726734517,1.0682099024209484,0.5732175539413648,0.5564860315822127,94.89625149152393,-30362.049309253798,1,335
1.1011879775460787,1.0044161918669323,1.23938708308467,0.5970063965014706,95.0671340333042,-30422.786467034417,1,336
1.1616362332265462,1.0044268020582008,0.13267157712634425,0.5667133338182088,93.55126193300444,-30365.17498270696,1,337
1.1649455282779717,1.0134435428047415,0.2640617053816602,0.5574552717701668,95.94667319884338,-30545.511083388417,1,338
1.1814760613015587,1.0425334009342324,0.5889173680861626,0.7028281327550461,95.2423049727365,-30414.56715293221,1,339
1.0753023995912623,1.029185309303384,1.0874901374295902,0.6540789474762264,94.73301793149312,-30382.075902969515,1,340
1.172547947804179,1.0357636106711865,0.3550916669028919,0.5806770848438778,95.73064143599606,-30401.38778413125,1,341
1.0948686396885838,1.0291365626469737,0.7429609661638664,0.6750127833387783,95.2082400435023,-30438.55497884762,1,342
1.0913881513702803,1.0136874324179128,0.3883035515636845,0.6093404860668585,95.7411739276212,-30442.15218867524,1,343
1.0412479739054796,1.019934349624591,0.05053559777462657,0.627844618537061,94.75516198001728,-30503.262508383432,1,344
1.1365826756343727,1.0734440278012574,0.06013754300851213,0.6870648032039247,94.84751210553469,-30447.34321232124,1,345
1.1323271726143314,1.0463469184295615,0.8795426336217748,0.6621638692867822,96.4735111379658,-30408.079763343467,1,346
1.0887011728943896,1.0331864961209123,1.3448636265815603,0.6409406045080205,95.4795129927872,-30447.064681182255,1,347
1.155069936519241,1.0082574373978885,0.23848838730108843,0.7116401444663537,95.5075187255498,-30456.18900546251,1,348
1.1504443210117394,1.0497710677268417,2.019029681767154,0.5631104697543172,92.88406600989849,-30542.815152938947,1,349
1.1672891413338071,1.0610068881678711,2.3201439082037822,0.46395930534731256,93.8480913331526,-30446.390660967958,1,350
1.164531988777712,1.0857022571007078,0.316031911642157,0.6396907234061306,93.26768447590884,-30443.88892029363,1,351
1.1103870656888912,1.032222560051653,0.286905419185416,0.5643120672943845,95.38298320868599,-30470.9507672057,1,352
1.0738785081161586,1.0274425315008227,2.4496345396570938,0.44492606715337557,94.11394650016464,-30383.95014609805,1,353
1.1471983487940272,1.0415813252293122,0.18513212525094105,0.6450744356280875,94.8464565814883,-30432.777775437815,1,354
1.1083110703017762,1.0395849444528475,1.0359753943713377,0.4542374003768699,94.81925005900742,-30468.352605148928,1,355
1.119388814194518,1.05215451029304,0.2795545033042822,0.7121809401399858,94.52651103586591,-30542.772583646776,1,356
1.1205921468350373,1.088090560124857,1.7390868069716172,0.6146437774716387,94.97097262176898,-30420.06449424488,1,357
1.099166172196862,1.008389620120557,0.5199046249595145,0.5754219644750065,93.8419315173367,-30463.904044218656,1,358
1.0994073293756494,1.0791082794596765,0.2614842814317,0.548571953516078,93.29082838874425,-30404.22420637178,1,359
1.0766958503045312,1.0238963505747622,0.8096858659349415,0.5632802065436626,93.97809884076703,-30497.25274216502,1,360
1.119341920093564,1.0854227101974168,0.41116963894885994,0.6122068006653201,93.88522595599329,-30431.05097108385,1,361
1.1189838805243024,1.0495891808150237,0.2140819881699195,0.6159531420330778,94.29919547362047,-30500.255135775322,1,362
1.1446723711434057,1.0702921291228282,0.7044687735425185,0.625994419791386,92.92908413347313,-30446.057828424906,1,363
1.156232122026898,1.0162596892969893,0.49920890237524046,0.768790370932793,95.03204960894632,-30477.897571678837,1,364
1.1043435013665845,1.0162637057414123,1.8352979809582024,0.5005578848947938,95.71949659968327,-30468.680152005254,1,365
1.1552029908624928,1.0241825127748183,0.028999842630172523,0.6985579680127203,95.05202895099481,-30448.284407124636,1,366
1.1010805747852292,1.041805003106988,0.7362913645701267,0.6175715379939806,93.72518961693866,-30500.607496976783,1,367
1.1381131867462422,1.0379781045524505,0.5467229086047116,0.6246156085125093,95.66254279167215,-30575.222613537975,1,368
1.1184368370894076,1.039986042594458,0.10250722643468951,0.7099845835486497,95.02835872173479,-30511.37673210382,1,369
1.0868668236639467,1.0208231337575198,0.054159778370427805,0.6471617149545165,94.8948609262934,-30437.336788235563,1,370
1.1369017324280977,1.0141226477859135,1.6032774915454053,0.5838010791039343,94.91212991673959,-30427.124442633063,1,371
1.1206232499535496,1.0395913413116882,1.6378516769953946,0.5253680285777359,94.09436649225961,-30485.370703592664,1,372
1.0734369747537016,1.0100305709833481,2.323114129990899,0.6488664123568451,94.44880962152685,-30423.162755675516,1,373
1.11334003838212,1.0409319130277295,1.5514449994145085,0.6292004509191785,95.23078586558469,-30437.643106755746,1,374
1.1645616282962774,1.0084117707789602,0.223353576579965,0.7170646594873038,93.66331049204115,-30464.035203212854,1,375
1.1208253416701073,1.0297207416910321,0.1768131346640577,0.7193102244025698,96.31352496286851,-30375.820254234914,1,376
1.16054386307551,1.0349632346937778,1.418518225110251,0.5805494277001675,95.34323706086776,-30416.298646378058,1,377
1.1523042344454164,1.0271095275624231,0.30661218903713505,0.5787013763780009,94.47653152725377,-30452.23038370315,1,378
1.1249463622311806,1.0455043656431233,0.7926242473112872,0.6263776603005585,96.37056747275739,-30431.900629911728,1,379
1.1529719026059946,1.0278707140442374,1.3934837335013215,0.5713119206968128,94.66608478940012,-30434.657203524184,1,380
1.1621594231799297,1.0088937700836929,0.09938795699633726,0.6053258935416023,95.75797938785121,-30505.103171166,1,381
1.102634528915374,1.0310583184921878,0.5505384347623725,0.6954546586476075,95.00264293312621,-30423.920856942972,1,382
1.104803885764223,1.0438678765078755,0.23629031351051943,0.6389850097643537,95.1451536297688,-30416.618256621314,1,383
1.1071470852273058,1.0079097699674924,1.8693931326452968,0.6169101621014985,95.7880955592346,-30488.480878834154,1,384
1.1204640141698783,1.0208077206430775,0.25787224655746954,0.49496586825088007,94.58339724166427,-30349.978552977194,1,385
1.1498387116604956,1.04173100944155,0.4127237068800043,0.772819127657185,94.37799195251263,-30332.439127133297,1,386
1.135471374695062,1.0514564252821652,1.2106478170170112,0.5600168391231268,94.08822170921438,-30441.05020678027,1,387
1.1638772666340278,1.054877312460388,0.6954271291095887,0.7463605875207276,95.22998352816971,-30394.488433672042,1,388
1.1334201406876137,1.026147846093039,0.2021291123132774,0.6152724319377164,95.57308035138384,-30438.221000140664,1,389
1.1428985742562767,1.0425273960668404,1.1811116216386932,0.46931286598343636,95.1490735872087,-30500.585625544925,1,390
1.0799884325299383,1.037766252652415,0.9397954743002557,0.5661259764285018,94.69831693909248,-30465.067193993782,1,391
1.0902263787391362,1.0545313098670326,1.7193008821052809,0.5913310559616632,94.95127975705859,-30509.57893597997,1,392
1.112210660393203,1.0071075459878533,0.12733843399399897,0.636404571488118,94.98602019343191,-30395.26247066706,1,393
1.1020022324738556,1.0111590479748696,0.12854117964394302,0.553607180858856,93.31124712490069,-30427.57776838238,1,394
1.1495491341513486,1.0157346430606926,0.23686972498533132,0.624976477646971,93.51552627775335,-30437.08503826875,1,395
1.1609374003892217,1.0553641644943808,0.8192974985177796,0.6548945389139632,94.80241900654923,-30506.705028720808,1,396
1.1785402989893239,1.0564861727052144,1.034120322038874,0.5636402235854282,94.29944326476536,-30409.414409653942,1,397
1.0962846638604002,1.037778969682685,0.585394839848708,0.6014745182781503,94.18592725224686,-30606.471803015465,1,398
1.129995018022934,1.0402145512307173,1.977337430910585,0.6106007456051644,96.05756679950773,-30485.409314311302,1,399
1.1489023119960287,1.0256067426105056,0.4358806056028586,0.650043974989568,93.68109577662847,-30382.156294398996,1,400
1.1040690674467784,1.0391490166177892,0.8475620972522646,0.5354415378336944,94.71417466776867,-30444.060055969105,1,401
1.1400306626777286,1.0468357179303658,2.4219339045291584,0.5655264710574206,94.42680981493953,-30471.00075962353,1,402
1.1079169851618023,1.0007025696002338,0.18097553176786382,0.6184483006211737,95.40126936938412,-30413.684806011624,1,403
1.1412636413035377,1.0764177557800798,0.529604772810153,0.6372799711279638,93.33566807088047,-30390.804790716564,1,404
1.1800283832519518,1.070813735283958,0.9840734852437547,0.6395734330258636,94.90117688268826,-30363.140915152468,1,405
1.0771727154012778,1.0433652322565357,0.7828794971648205,0.48170926671121717,94.80279763765834,-30473.29078690154,1,406
1.1685969256805413,1.0673350228309058,0.11643147696763712,0.619482182231345,95.12276637216694,-30543.47797685957,1,407
1.1166630275204672,1.0226925277060337,0.6847507647618156,0.5024783692645521,94.63877531861428,-30458.144708196334,1,408
1.1231549620943275,1.012937886061102,1.4881748709642406,0.5912500429413082,94.86240038991623,-30443.55953943934,1,409
1.15541753124542,1.0651316988868444,0.30057552368906904,0.5503764145866139,95.18827123948252,-30382.483921218023,1,410
1.1322310583405677,1.0519561635687198,0.03558016422248782,0.6684630461965456,93.687399094317,-30485.94519201852,1,411
1.1224135881419157,1.0580658891182575,0.035334408095910756,0.5266398656637582,93.53035930892989,-30524.024507855647,1,412
1.0951744774094188,1.0419462058917222,0.21525772887212333,0.584213551587066,94.32112115660411,-30427.35064915143,1,413
1.1369659217145676,1.0379912833849951,1.1306743798739034,0.613490528638416,93.45093731758514,-30475.5775682489,1,414
1.1468156331301251,1.0575600559739273,0.1756110068015167,0.6491709154467564,93.48526959387495,-30314.57372077064,1,415
1.159379202198677,1.1205997412476285,1.0233462772587658,0.6782498817118957,93.88597672954629,-30405.499612371645,1,416
1.1443655319891517,1.028085106165455,0.23730730885266244,0.48500865297155465,95.5523035424083,-30424.84595327453,1,417
1.063753302390568,1.0007853651533971,0.9458989585354157,0.6864103170516923,94.02834238808315,-30560.719153770904,1,418
1.1264162664088078,1.0319866902359176,0.3690401229799815,0.6445113021613698,94.57805809804617,-30425.24784972244,1,419
1.1241558086824261,1.0276561807765219,0.19927008100754798,0.5507350696551401,95.28516996695005,-30467.969220620213,1,420
1.1282608123981552,1.054929894722686,0.23927859855327493,0.7203377139681836,93.70265450287447,-30529.83797133191,1,421
1.1161483765899978,1.0232374557978974,0.5747843323302968,0.5472341813949462,93.81412107647692,-30442.488573141323,1,422
1.151356725356286,1.038261456479183,2.0051772324709116,0.6624060977998681,95.72047262215385,-30425.261635934177,1,423
1.135822405716713,1.043678868859988,0.30567299214714305,0.5527232119880763,95.2753870899214,-30481.00515616365,1,424
1.1620404792883123,1.030037624729151,0.09128823494051128,0.675499942105724,95.30089976837569,-30477.617956905564,1,425
1.1700664261732887,1.0674377700579178,0.9581010991024721,0.5762561340549824,93.89989896266137,-30408.13042297077,1,426
1.1569431674406334,1.040401563525686,1.5187214099052213,0.5662276265141142,96.62183425902785,-30462.425373963506,1,427
1.102172773052189,1.0152401975369638,1.3483217412774828,0.6839131790127967,95.8715210996541,-30371.570131720502,1,428
1.1328905494555157,1.013422055998578,0.469404713817394,0.6241547085121313,93.79606076107926,-30487.53641251094,1,429
1.1460599538149048,1.1076965164690122,0.15900401938413736,0.6273989228695148,94.6602130504099,-30480.054561109795,1,430
1.151345732420702,1.0282847154556998,0.4058922971915635,0.510875706284142,95.35751554475085,-30511.530416837515,1,431
1.1237098727484571,1.0268181912732623,0.1424245418158257,0.6691668002016257,93.91822992330832,-30417.61390857514,1,432
1.0991704845921788,1.0739749639615803,0.6986513698980229,0.5462856182743587,95.17238878539979,-30469.750347718964,1,433
1.1405499526132417,1.0283510099170594,0.911099593962897,0.5684159025122512,95.4726183151998,-30422.913126982006,1,434
1.050069453931133,1.0170840614422911,0.45125367548904244,0.5508807432664126,97.09816394458969,-30539.266382876835,1,435
1.1303034202077815,1.0359889218103224,0.36761768884760726,0.6379419863466019,94.29692935810198,-30363.318802445512,1,436
1.0948167085039908,1.0292278263430703,1.3599957778490057,0.6505285224467979,95.51325287521938,-30472.10999200138,1,437
1.1082309188308206,1.0089868538701479,1.4650993139888575,0.5580181499723119,95.30948935146479,-30407.409184546406,1,438
1.0974072875422374,1.0333083720589136,0.5279703105330611,0.6649850949840941,96.14103662421202,-30490.907111334778,1,439
1.1124884023094468,1.0400066824567278,1.8580367871406391,0.6562683655188746,94.34030131825037,-30424.92745649453,1,440
1.1076410209444714,1.0537133836172676,1.1943729823219997,0.600000512979777,94.50971046613326,-30496.588609434875,1,441
1.1243958354263508,1.0595776720719894,0.6568394051402837,0.7249486546337058,93.68203829877194,-30469.633585378728,1,442
1.1244903752452335,1.0232430476779055,1.2572092839384472,0.6554602687703414,95.04485175494325,-30502.74507567688,1,443
1.110698856821858,1.0165711437098728,0.1593508275326199,0.5902500215234435,95.77024517836027,-30491.591796964476,1,444
1.1197565114112948,1.0533868094906762,0.4757140224812447,0.599432673105689,94.8970379721385,-30417.918194678212,1,445
1.1061409976591263,1.053962053931056,1.3648219669360628,0.566977666158734,95.3812927284381,-30430.86112638745,1,446
1.0712541628970964,1.0250877250382682,0.8179484931316668,0.5064600776028128,92.69597908419057,-30505.60284139637,1,447
1.1133852715953707,1.0229998045397053,0.5186247613967735,0.6758414146793349,95.33573855222153,-30460.88124285166,1,448
1.129382983999088,1.062883786241249,0.6222967319009103,0.7127829991141771,93.32213242490933,-30418.183225607136,1,449
1.1206205565965603,1.042139149458749,0.32381742987443984,0.5750818622025449,95.95557277259141,-30536.724117393293,1,450
1.1059967869442715,1.1115480416178651,0.6908874406289164,0.47629642663187427,95.5270218586192,-30386.260598521956,1,451
1.1513758846321054,1.0340276583888661,0.07891896501081258,0.6645781981767025,95.31462505654986,-30430.31823810978,1,452
1.0970469513192278,1.0375536675177652,0.38394672900817234,0.6691565947735645,94.3213718316555,-30383.92562258511,1,453
1.1504512735903745,1.013354186409568,1.8252683829863308,0.6438979864195539,93.37856016487227,-30359.10292861269,1,454
1.110939287166272,1.0233839035676322,0.02632249321930156,0.6316483196210481,95.5219460115975,-30481.106332288222,1,455
1.0964784177462694,1.0814442239072792,1.7912313328207479,0.740245945666668,93.64252350663382,-30397.44070308814,1,456
1.1295537356027687,1.0471058347263569,2.6235352424044573,0.5296284953122481,93.53197915895545,-30443.958128186146,1,457
1.1648313211399435,1.0582612008859156,2.3217069639896075,0.6146209435435173,93.85948401826228,-30547.075026706534,1,458
1.108246524215319,1.0165803432457294,2.1556272493615927,0.49852844961617887,94.71387363944645,-30493.602215725004,1,459
1.0986088167842862,1.0223519065236,2.270305398220774,0.4488505544939185,95.08613506440612,-30425.65277649452,1,460
1.1197886250945484,1.0036221570448347,0.10495786771280885,0.670887493603398,94.85947604387498,-30373.16113009325,1,461
1.1498507142478651,1.0236776274125268,1.545324551594154,0.5782490730954946,94.44565201507753,-30456.483636859186,1,462
1.1275181331121307,1.025113347208221,2.3617766211015763,0.5898288560030674,95.33923523741721,-30372.980778458998,1,463
1.1618810365877212,1.0378528881873592,0.4510661136436593,0.6746756613794337,94.72276510086353,-30451.777645673195,1,464
1.0925593804207818,1.0050053170203594,0.09445046678073392,0.7037325095107588,94.18650010406746,-30403.4728463579,1,465
1.13068386723875,1.0325028229949171,0.5486636756749349,0.6412210223745802,93.18310488198489,-30465.223950749736,1,466
1.124830008394578,1.0571526956518924,0.4597302355001756,0.6364510732521307,95.63564194229141,-30455.837353615894,1,467
1.1392224839295113,1.0276823492021934,0.5395620365493019,0.7569098027152005,94.28724897181718,-30381.745729232094,1,468
1.1408106996943146,1.006334507103952,0.5285445708934812,0.5514788347990438,94.81985283748632,-30533.145881351356,1,469
1.1543331712430143,1.0235187583687688,0.5081146928185007,0.7108980488715779,93.96493077684437,-30473.352757881552,1,470
1.1000629465383547,1.0071402758233734,0.26697078910181055,0.6692909168497544,93.89887663053746,-30403.87920793171,1,471
1.1132435786653059,1.0016401825017993,1.4976847190274352,0.5197845978525317,94.22682331155501,-30434.6610995116,1,472
1.0772271631766575,1.0746471913497153,0.04100247282258267,0.6129132614011685,95.69172446049862,-30406.417047508196,1,473
1.1094273099465104,1.0255687527667332,0.5721048994373029,0.6814224082855915,95.5487086870433,-30541.338162777614,1,474
1.0951639149553258,1.0381597402108915,0.7712038401052329,0.5553086822766096,94.72808618436139,-30452.49566629416,1,475
1.1149100645165406,1.0153376611745457,1.254117163313137,0.6980323504967548,96.73225518927507,-30466.691411684405,1,476
1.1004151048746356,1.016233207073271,0.8655332224313631,0.6512877967114433,95.07166100829635,-30446.790422627702,1,477
1.1311600778706685,1.0043441950977885,0.5310516436674149,0.5978794728295148,95.32688204837385,-30434.70714441147,1,478
1.1056638505296708,1.0740544977145523,0.8093619202301585,0.6488322550883434,93.94486379429267,-30370.350810311167,1,479
1.1931064926484565,1.0161722376557063,1.6921623952843137,0.5458510728488553,95.21389103406301,-30399.875807221084,1,480
1.1580847521686488,1.0514513059082486,0.1526779358531987,0.6897492375012431,95.25276721289613,-30549.1675688543,1,481
1.1667118406683918,1.0412980047795346,0.05122302398551304,0.6257926312243237,94.05122490346334,-30356.45512837834,1,482
1.0894427297147893,1.0356064907905334,0.33150306896632453,0.7541096631539519,95.39393014638549,-30555.45451360806,1,483
1.0966939193793734,1.0300768050321645,1.027746253922536,0.5746634761140508,95.45953891845971,-30448.107107912576,1,484
1.115416257532118,1.0657559030295891,0.19987969929010513,0.5706029909065554,95.04058377744967,-30492.00414495926,1,485
1.1128226508134054,1.0130546232466733,0.2728785876553718,0.690271046640877,95.63652849465784,-30532.398550945418,1,486
1.1550215530812353,1.0302082395288286,0.37091075040752064,0.7009803762125387,94.69717978426237,-30437.342976925287,1,487
1.1356743130418896,1.069546520238624,0.028140244989947407,0.6360086924767461,93.08134222585923,-30440.85320885636,1,488
1.1253229761335968,1.0187083142946254,1.1055848212384396,0.5914752453043991,93.89840926034931,-30452.264659013625,1,489
1.1116665906013588,1.0016757141900678,0.9432228185088272,0.605597090515194,95.61842642106022,-30555.41499905208,1,490
1.0981237210005548,1.0064056462850581,2.0091446534367075,0.5663926436791223,95.65887382138713,-30505.622030316958,1,491
1.1495340228893922,1.0166368872102982,0.8949245904531471,0.5887626836717772,94.3725392105054,-30453.010018390512,1,492
1.193890463188818,1.060716889896733,2.9890293508438517,0.5148190493110815,96.98250175758297,-30396.142788988633,1,493
1.1407966029808079,1.063425151111245,0.9002964673685149,0.5469239010070743,92.99441947936475,-30556.08114620099,1,494
