day,hour,beta0,alpha,rho,o2,o2_pred,year,month,yday,par,wspeed,temp,do_eq,sch_conv,nhour,T_S,proc_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,do,type,seed,D_M
36,10,450.53510608426325,1.4723243994977024,121.79919694586495,9241.552250544633,9274.587401888959,2012,7,204,171.71212704032706,6.7,13.815000000000001,9480.113917030108,0.3846140418035444,24,3,-12.805790804197386,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9954.724564568094,fixed_none,5,36
36,11,450.53510608426325,1.4723243994977024,121.79919694586495,9383.62049204929,9445.541255574608,2012,7,204,287.32325055575467,6.7,13.875,9465.578069070887,0.3840535974284309,24,3,109.03309016033018,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9986.84436286666,fixed_none,5,36
36,12,450.53510608426325,1.4723243994977024,121.79919694586495,9449.885299830119,9509.303836354153,2012,7,204,287.7212510481554,6.8,13.945,9448.664234242398,0.3834020627587831,24,3,4.344044255511108,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10176.13697087925,fixed_none,5,36
36,13,450.53510608426325,1.4723243994977024,121.79919694586495,9505.029627763726,9583.055876414204,2012,7,204,385.0702073036718,5.6,13.975000000000001,9441.430126694559,0.3831235949501153,24,3,-4.274208590426497,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10234.994463353521,fixed_none,5,36
36,14,450.53510608426325,1.4723243994977024,121.79919694586495,9540.158188041321,9622.262672349403,2012,7,204,413.24631098000117,3.8,14,9435.408416371882,0.3828918864796666,24,3,-42.89768837288284,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10288.100130895009,fixed_none,5,36
36,15,450.53510608426325,1.4723243994977024,121.79919694586495,9564.138143744138,9601.818699439198,2012,7,204,218.98345161843054,2.7,14.045,9424.58468812831,0.382475606892084,24,3,-58.12452860526537,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10268.56504917191,fixed_none,5,36
36,16,450.53510608426325,1.4723243994977024,121.79919694586495,9447.652540744613,9469.782460620103,2012,7,204,165.2977889186174,4.9,14.08,9416.179851778448,0.3821525395844477,24,3,-154.16615869458474,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10333.345775061565,fixed_none,5,36
36,17,450.53510608426325,1.4723243994977024,121.79919694586495,9534.897744032965,9570.283954577604,2012,7,204,215.19477613027885,2.9,14.15,9399.405832364082,0.3815082516548478,24,3,65.11528341286248,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10141.171579709726,fixed_none,5,36
36,18,450.53510608426325,1.4723243994977024,121.79919694586495,9559.80656428037,9609.261574260505,2012,7,204,258.9703288314107,1,14.175,9393.426604827273,0.38127874392358696,24,3,-10.477390297233796,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10154.081929076046,fixed_none,5,36
36,19,450.53510608426325,1.4723243994977024,121.79919694586495,9589.925798309698,9644.428523479259,2012,7,204,281.1106938313095,1.7,14.175,9393.426604827273,0.38127874392358696,24,3,-19.335775950807147,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10237.27093787726,fixed_none,5,36
36,20,450.53510608426325,1.4723243994977024,121.79919694586495,9584.906060527303,9609.355714548992,2012,7,204,181.35713074432812,1.3,14.175,9393.426604827273,0.38127874392358696,24,3,-59.522462951956186,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10220.844425669533,fixed_none,5,36
