alpha,gamma_1,gamma_2,sig_beta0,sig_rho,sig_proc,lp__,chain,step
4.126069668630971,1.0603152670743607,1.0973398616614107,0.04748306110348283,0.029883387971129775,90.71168035887487,-33536.65858749068,1,214
3.600435646368495,1.0803677714388922,1.1440368628649957,0.04788484123844746,0.04391670871123694,90.85977493251852,-33501.43065201371,1,215
3.578649114941191,1.069590919432192,1.1333150498719105,0.04127846024394257,0.03375580733762553,90.9498774339812,-33455.98746870667,1,216
3.6767911184529494,1.0756590385210418,1.103179319290042,0.04327770293385714,0.00912305629584037,90.71315868753766,-33261.2799851895,1,217
3.956798935272005,1.0737131852159623,1.1128502460964862,0.03848783965488913,0.044070164355199164,92.44047614719044,-33583.73637267022,1,218
3.0981106416946886,1.0678528311280588,1.0941004268090253,0.020570645450971977,0.04189759354851305,90.77585065110361,-33677.742303425126,1,219
3.26009133114626,1.0850864982379862,1.0977585448894418,0.054982360564700974,0.02949475677001668,91.39664823014961,-33459.677672881815,1,220
3.555044502443358,1.101901516473557,1.1405650547201938,0.046075310960532134,0.04254021734067888,91.90956130805989,-33372.36815103528,1,221
3.4031999816691076,1.061239835636388,1.0732219660007687,0.020866884315956014,0.008831916584564803,91.0147789389567,-33494.152061509056,1,222
3.639308363048839,1.0518048600034748,1.1013081191187986,0.05667676500165909,0.002641318801971897,89.91043817128315,-33584.97592240077,1,223
3.3896383597366255,1.1137784969003535,1.1500809073194576,0.0278851298818981,0.024842717749204258,91.32319430835932,-33571.57474330789,1,224
3.688071473520975,1.0966076839405285,1.1214232783221991,0.02829578974888754,0.030841597957181922,90.85656947940775,-33525.37344512933,1,225
3.5151985204044225,1.0937610525280057,1.1250477235282783,0.05345878481397823,0.06568210192523158,90.69795214083102,-33511.891624617245,1,226
3.5903287600950384,1.074245956102685,1.1082176891029853,0.03198712385804467,0.03163391021733975,90.57314299947049,-33449.200563969294,1,227
2.9067762701296838,1.0639875758081234,1.1037751181806834,0.03716814676287738,0.025047256501913334,92.30575768540122,-33631.251764310124,1,228
3.580700435850644,1.0905436730191314,1.1479067348811403,0.0193704671479186,0.05999518094685267,91.63759185056557,-33390.9233243965,1,229
3.1134193328522035,1.0680447137957039,1.1124053710962207,0.026683617611583,0.020123484522226464,91.57101738743809,-33537.43486366613,1,230
3.4068799564455046,1.0806022363802126,1.1329179576090704,0.03706164183490377,0.04524232225726771,90.17347296228532,-33623.991529493855,1,231
3.0631184190205234,1.0826184156627445,1.0921574948935862,0.07009301543877146,0.05147169843671294,91.61542175267239,-33705.461934399784,1,232
3.5021944602104087,1.049965381953142,1.0855433620290937,0.025667991456109002,0.039987670216288906,91.80149373761788,-33566.17578274488,1,233
3.5303900298498085,1.0936729683332078,1.1911333471001035,0.058774267194300574,0.0957923691094883,90.59930510825171,-33550.2269793489,1,234
3.233625185990748,1.1058355115091647,1.1340218459592113,0.020591174088868465,0.010292998492346113,91.27022406774375,-33692.04284826975,1,235
3.0212523472112918,1.0922400409458546,1.152778135669821,0.030883924599872478,0.06270827403480526,88.49377117799325,-33594.71416933181,1,236
3.5477194996502743,1.059449268889184,1.0840983766313004,0.039026040471818464,0.00287486716412744,92.11737895339384,-33416.686298829394,1,237
3.6602825687733587,1.0630275576708803,1.097387809718425,0.026167485864192187,0.004087134212825363,91.03158358877121,-33551.78715897075,1,238
4.129582053335818,1.0666601632724044,1.1424906402941992,0.07176271793933542,0.03594722549097451,90.72622252391959,-33542.47622566192,1,239
3.340200875529595,1.1000010559978217,1.13484815199788,0.04158243529569986,0.040732835975743883,90.27098105750457,-33643.02805828542,1,240
3.3395972941830085,1.0681692228354864,1.147697653490782,0.03427690653622111,0.061137347761503286,90.12071565838217,-33462.97371570123,1,241
3.265511731382729,1.051884361230586,1.1071473479266107,0.04977285281894712,0.03219412815337778,89.17374423678436,-33542.404799974705,1,242
3.5012936894272984,1.089067572122677,1.1349909266795002,0.030251821636044375,0.04675184349154137,90.65615225785972,-33548.53789181275,1,243
3.6282479645039993,1.0551460590680026,1.0996494018066088,0.04013229010690849,0.023377866926976777,90.62093898044883,-33445.393696633866,1,244
3.3965296254102597,1.069127388629078,1.1105307893158562,0.04117294908431504,0.005252405440813064,90.95027509325911,-33573.33197808292,1,245
3.5568863831567312,1.0678408589295716,1.1309709552221832,0.047179379666060915,0.036384734647646945,91.19796094672034,-33483.522261420476,1,246
3.9073920160972055,1.079773200874895,1.1069510646747607,0.030301249960755304,0.017347474185223737,89.39265839685685,-33565.606950943846,1,247
4.1072229664874715,1.0656185198908028,1.0909817356883986,0.04900230612987298,0.028758762286090932,90.6297253901899,-33461.31642998992,1,248
4.03802378967725,1.1334539535582866,1.1638163306134117,0.0694034005321695,0.06656366658888127,90.74638402127562,-33596.221574447234,1,249
3.003031071996732,1.0501813815449645,1.140698068636402,0.062076908806630346,0.0858450169307436,90.01550356175903,-33605.90116814125,1,250
3.1550882942480016,1.0938760237862766,1.1294821130694919,0.04900179994474157,0.023536081230381492,90.5549020905383,-33469.6087824058,1,251
3.4606951999166187,1.1266212803140707,1.1778123404574643,0.07258835091152188,0.027328456463880366,91.54845734906897,-33649.55372228256,1,252
3.3818566285842264,1.0700560208808794,1.0983236401987853,0.04799826188421646,0.03516730781253806,91.22040162833568,-33398.10578406893,1,253
3.680148164541562,1.0651071420566298,1.1097185891068606,0.0342710832359347,0.01986117819891593,90.16169838491435,-33545.1544227145,1,254
3.655813467149995,1.0853920297178037,1.1373149375867118,0.05538472592801956,0.05525226273575159,89.28273175802042,-33706.27644137273,1,255
3.3284634283046373,1.0968019249650245,1.1456424483044432,0.03592930523955918,0.02588376499312608,91.67348463597496,-33332.303750442064,1,256
3.431491700880953,1.107704747350517,1.1385309746530727,0.038724857056673744,0.05511775551389703,90.05575300021083,-33592.01773326348,1,257
2.8763795607800455,1.111688779853712,1.1478260144089851,0.043586999384916336,0.014902890531192786,91.24122287522209,-33388.49944335512,1,258
3.1767438692825776,1.0908821782956997,1.120821232254924,0.02832793526843533,7.260582631663565e-4,90.01033251114845,-33573.70329355563,1,259
3.86362579383271,1.0394393301122056,1.1158685063915792,0.05263520476232089,0.04893137705324077,92.14256826157222,-33463.51114416703,1,260
3.367442191660311,1.0935950850817013,1.1483366883792474,0.033336973543465334,0.05037781383189315,91.66956799990737,-33496.68415681759,1,261
3.152352650281946,1.0567177716837883,1.0855294020432051,0.06800585514625125,0.023260854564328443,90.91302154195095,-33670.174606658074,1,262
3.548402990759357,1.0938753955928273,1.1210037929686756,0.051461552493911135,0.03211214834872066,91.41301353937651,-33526.951654870165,1,263
3.8401650409827544,1.0896860722211867,1.1465371464128207,0.03898422346272253,0.036971615450108165,92.83064594584108,-33580.489123345375,1,264
3.014780684051024,1.0712266947591766,1.128244624545684,0.042779490229659746,0.0397015675550169,91.11191678487889,-33656.19101041201,1,265
3.279143555162928,1.090756065763669,1.1168728979399198,0.04926535085904761,0.06059860458192475,92.7700276828527,-33446.9400065693,1,266
3.74459003370474,1.076994498009436,1.1169768027829872,0.05020346415802619,0.026376144287100754,89.68581168577687,-33581.628724824935,1,267
3.5209030090690545,1.0636536666039205,1.105494631502932,0.05146487954123422,0.0443843022537767,91.26842117241655,-33432.46578195248,1,268
3.870387227749253,1.0804327656585777,1.114745986586793,0.03244561975825211,0.028623176506464388,89.95804464033239,-33517.74112364866,1,269
3.529705373908579,1.0697374971312794,1.1279251748420287,0.06265024563562895,0.04418123206775115,92.78706433512482,-33602.34947256606,1,270
3.9141105835784233,1.0575536682941984,1.1298772732991773,0.0554423459155337,0.025639121739996,91.8605917249907,-33464.722416463046,1,271
3.2051416832692983,1.076637680341908,1.137060034197318,0.04821021068822352,0.07590134097133237,91.27444551637483,-33589.99586556556,1,272
3.8706577716908424,1.0785685713824702,1.1307223329062752,0.025977126508511,0.025123234515721026,89.96390652931146,-33473.74774423152,1,273
3.6480847913342758,1.0924251482615062,1.124145854379882,0.04167356171269923,0.04092031017362986,91.73825628612188,-33515.642465907804,1,274
3.686008657314862,1.0952608607081726,1.1353609474941437,0.03649307109564328,0.01888488632844026,90.65916539078972,-33560.85603153489,1,275
3.3093961075456098,1.0972764404484106,1.146048636882614,0.050560235024759245,0.03960619165775229,90.68777329068436,-33484.778951790926,1,276
3.025363760914163,1.0855903314830067,1.1457581631714242,0.043709219876420735,0.06540775321112548,91.31634058793425,-33484.533320408744,1,277
3.0428060826077887,1.0998606227446073,1.160781079537207,0.026532051711869113,0.041352833803372895,90.86985694019131,-33501.85209428337,1,278
3.7884812927666283,1.0974841851763244,1.1105927340655388,0.04107681072825566,0.036478303336509116,90.65782747668216,-33483.30589568971,1,279
3.240521926439493,1.0763557708693146,1.105824425242552,0.03643546475620691,0.05089988846328965,90.78237942113404,-33507.84757500652,1,280
2.9720383900759413,1.0995047001435878,1.1532452422862107,0.05012263748748315,0.05295524455703006,91.50079611776864,-33463.29657903043,1,281
4.0981621621903574,1.0816676741369289,1.1658892944539003,0.024927735291247047,0.06155595530964979,89.68522904838576,-33395.0901734832,1,282
4.244419774564643,1.0849223448696756,1.107849657801467,0.031253612573371704,0.003376790085959968,88.99537489841151,-33525.717135778745,1,283
3.289404989002,1.1193200275799184,1.1745656787314476,0.05325604760971228,0.06259710476149588,90.99142165353967,-33438.33160316987,1,284
3.430007365043924,1.0586784374421288,1.132942649554025,0.04538574409094881,0.0400935689522165,90.57344866187977,-33409.45162856319,1,285
3.2204439319357387,1.0676063981110206,1.1568703826296682,0.03669805092249429,0.041664597260637246,91.93620796950748,-33545.15029466334,1,286
3.546194830206247,1.072623968908291,1.156852202036636,0.03556490045368275,0.07922767075539941,91.28480073016678,-33560.722339401225,1,287
3.8206841493954014,1.0616807433647475,1.1384880857022497,0.06488740179836286,0.04353933264502226,90.29427799560351,-33533.91699153143,1,288
3.377389038217278,1.0618245531088721,1.0823894806229883,0.023733948548099234,0.015072009230816565,90.42079687298,-33504.84872860725,1,289
3.0675498007271456,1.05742199000305,1.1083612075368077,0.06144794512228839,0.04211141802296112,89.45456572290551,-33574.3814068679,1,290
3.096162618714394,1.0878624332661475,1.1612247746339242,0.04722240573279869,0.04291446907983535,92.3695211782649,-33612.21961356042,1,291
3.7200746590790867,1.073181682749321,1.1062377138793347,0.04161041110460797,0.03581992198061139,91.34727295940164,-33544.96888158738,1,292
4.01924805411905,1.0647537352067542,1.1132425319633417,0.0430331372542409,0.03048086898077315,89.45396777941312,-33579.382771279066,1,293
3.356839190342627,1.043045567735011,1.0815713615608067,0.0333780900387547,0.016907590555487823,92.36113980037076,-33499.71702121838,1,294
3.658623848069076,1.0941953909817888,1.1260467040764073,0.022913880196115108,0.025120437525489998,92.92481799308739,-33631.032309635346,1,295
3.7098043446488336,1.079906351425784,1.1112128807793353,0.02585299428389378,0.022216255093518225,90.21760297978925,-33554.84274448643,1,296
2.986393486540104,1.075442075191696,1.119379368936963,0.04794631563050464,0.009038211327312338,91.52903350964627,-33545.80154683392,1,297
3.8389814125432413,1.0693204605095539,1.139369080731421,0.03233074473507259,0.04825593783961905,91.53572066921969,-33598.40380067348,1,298
3.385055664061219,1.0809368671331412,1.1405405233310058,0.043524137984139066,0.03203799977190923,90.98757745421885,-33521.725594979405,1,299
3.585672789392956,1.0732712965022693,1.1134290524822184,0.05573997835500464,0.023825113007617988,90.766878593284,-33646.18527859793,1,300
3.1220691786785797,1.058597614852653,1.1094582734516885,0.02901885367090443,0.027734807478028162,89.46333466855543,-33609.589907088666,1,301
3.418590396305151,1.0820970125622433,1.0904759029223905,0.07290547317626506,0.05573202340207919,91.84658779540385,-33600.932248618155,1,302
3.598746974142886,1.0677181616475653,1.0936920020510217,0.034667182269863664,0.001937925334481861,90.61500248370014,-33504.451079349434,1,303
3.769712277333125,1.1133571342844675,1.1562327748534404,0.038376894425680194,0.038231942509834325,93.85653834388383,-33469.39982820859,1,304
3.6486750699944706,1.1010421200742975,1.1278832341753133,0.061350548716716156,0.0388033116496678,91.47320675165214,-33426.53648187854,1,305
3.310530360253648,1.0392432441012798,1.1183679666213338,0.047749003358740896,0.05582502367508952,90.7057599546972,-33500.38405043476,1,306
3.950524608695878,1.1008243450366348,1.1355249267641132,0.03275028112434706,0.06542182315113232,89.97537432975844,-33484.75289282928,1,307
3.5197502595615577,1.0810644064064772,1.1151564143411652,0.0552913408806382,0.04672731698866455,91.47778283519101,-33489.22515707364,1,308
3.5705680283315573,1.098175947771043,1.1784267794290155,0.06660141512962406,0.03741075207863524,92.12190145707301,-33446.558993512714,1,309
3.391545429459635,1.0730291206835705,1.152188263044032,0.054857699135870366,0.06626368909807091,91.40641932351913,-33470.65018918926,1,310
4.02177757112018,1.0405089427586933,1.0828340457834735,0.05471012256383602,0.03532447985512626,89.18211726248262,-33669.86350566712,1,311
3.7515222791770064,1.0800290271048767,1.1222923710613575,0.05050943708743147,0.036360357161300684,91.60926721793847,-33536.49223103109,1,312
2.9855639689517757,1.066666779416365,1.1323820069551522,0.03734854178500778,0.041488705795268796,91.48945362151406,-33530.94746801971,1,313
3.266153649163631,1.0616558243819645,1.1019184943193554,0.033660879202465424,0.03731502505559906,89.85160755671518,-33544.57634350467,1,314
3.4651512485531217,1.0941259385324205,1.1247845269704264,0.03307595727137586,0.02979710938797785,91.85160116846461,-33484.013988252555,1,315
3.1378480737967607,1.0789935225269687,1.1236017583729714,0.03658007111225697,0.08676792233426742,90.70889686306445,-33696.94201223782,1,316
3.216035039304879,1.115053002208579,1.1747983080270439,0.030729867792891618,0.043865191378119915,90.94217966065159,-33386.19628987384,1,317
2.9971028347359265,1.0798682249955003,1.1363360329515357,0.03110688753875271,0.022766324907838843,91.0026647692044,-33435.23935772208,1,318
2.9580063321817374,1.0752703565334445,1.1464254072404203,0.04648391187091597,0.09788294642037819,92.42922562911461,-33484.572997754396,1,319
3.8653650407814286,1.087285924649242,1.0993203956772049,0.06748148215382195,0.020708967378050856,91.43208035069402,-33294.9269848538,1,320
3.339394525437078,1.0887930250088353,1.1577660573623583,0.05376663516739471,0.054115602218296775,90.31877812337031,-33490.925292027234,1,321
3.598673771726819,1.0938775959744373,1.127772837504235,0.03266717860444172,0.03899828001605566,91.47777785364713,-33504.2049603152,1,322
3.6642925111869156,1.0767731340038933,1.1230284797974643,0.04981639225887772,0.002156150448221112,89.58241015601264,-33526.03777034467,1,323
3.807766149401538,1.0862035903179597,1.1489658943413517,0.04959474057489131,0.05415089038694785,91.58820622045359,-33342.133832019994,1,324
3.212449572637847,1.0846069498232085,1.149384634720304,0.0522598195738218,0.04071851474664635,90.93782095440892,-33444.84731352458,1,325
3.5302765430721266,1.0711445173612077,1.0928348018208764,0.04742199727240372,0.029888487216183344,91.32552028890477,-33442.26078823051,1,326
4.050584770508271,1.0995167862871267,1.1751439612931753,0.05508262342964511,0.059242206638945055,90.94704702646119,-33637.37344741914,1,327
3.960575229563886,1.0759606595618778,1.1153175833938795,0.045488659625399414,0.06844747924293366,91.43966024598156,-33452.023444310085,1,328
3.3680421521257777,1.0626649465462439,1.099557351243046,0.06304445385509252,0.05341101766858457,90.2102425768058,-33496.91914492407,1,329
3.443361090611208,1.0859894809205326,1.1309042091877692,0.047260633633285275,0.05807948824424585,91.31294989265507,-33443.943380991994,1,330
3.747470671912745,1.0527045208681742,1.0751688904925,0.03166135581150779,0.007586083038681183,91.31014973866891,-33467.14336821237,1,331
3.778042917104006,1.0810825407300808,1.1205127739089182,0.037186567599297664,0.03139377805685217,91.99789417323198,-33425.22215142431,1,332
3.5124354913079765,1.1118643905515833,1.1211704311991777,0.02449918650938899,0.023056462178152614,91.14712833024528,-33597.74801204167,1,333
3.220920742153376,1.0651295082783316,1.0779746399423633,0.03708874402733776,0.021817577273396043,89.91646472261742,-33524.085414611036,1,334
3.317479614299244,1.0748652692912042,1.1124731116525,0.022245386154917793,0.030159888838593864,91.43287275696973,-33404.19407800182,1,335
3.69692744274785,1.0618920746907723,1.0947764002680458,0.034195224600638494,0.020376035732218873,90.96510015748952,-33591.36845070724,1,336
3.536917680036613,1.077946652981986,1.1071028265704559,0.0555237084326342,0.03701551793528059,91.70997003789378,-33630.967586364604,1,337
3.941032495342042,1.0820181710441266,1.1098950505044871,0.07253277657454917,0.012117045622997017,89.66813106374258,-33410.47168887736,1,338
3.0778025403197677,1.0725707349475209,1.103537443455461,0.04249988662492115,0.004342486330061786,92.82805124567727,-33520.28437302941,1,339
3.90181812320659,1.0710318863794752,1.1102600415630908,0.061933712433723,0.02588232163062523,92.15600369173146,-33345.834200125406,1,340
3.4835332384950726,1.0792564110109113,1.1168143538156372,0.05202395887841518,0.035801905312967924,91.0801371546118,-33486.11447385819,1,341
3.44347870543739,1.0573605108586257,1.1083003301992296,0.025677018291323097,0.03396525340507433,91.18083523173354,-33685.68109710786,1,342
3.8563307704288663,1.0864411868364632,1.156875306811015,0.03248691741601382,0.05639893185035616,92.05044278328063,-33482.92568022441,1,343
3.6237903604492963,1.0631342389138017,1.138100524709464,0.041446507625809946,0.04668609012151496,90.42694075411487,-33481.740248578775,1,344
3.575273515098622,1.1042316236496748,1.1668230915376632,0.026355409229244654,0.029164390155223655,92.81719160966118,-33609.34943591651,1,345
3.927199705078031,1.1033019328982951,1.1354604300357787,0.032886959355737065,0.028375570803622432,89.8039610149432,-33651.71332740005,1,346
3.4186463091867068,1.0754856384669618,1.096669690363363,0.030214901766714885,0.03155859439442648,92.37270726127072,-33513.441756753506,1,347
3.942611925737902,1.074838179071186,1.0674045028214059,0.041817836893136326,0.014675551924309855,92.28759917847898,-33651.13709518569,1,348
3.164432559574288,1.1179388815993536,1.1478568713916586,0.02817373346250078,0.02913184427609421,91.29189298744691,-33410.4232309904,1,349
3.0051334216686993,1.0562135571609004,1.0932555517915759,0.03189355212797128,0.012162957150461067,91.34438031477552,-33599.47210864312,1,350
3.764626996053004,1.0699250229518151,1.1283723887465833,0.03684459264363352,0.041689919260150456,91.24616593838665,-33448.82946145737,1,351
3.13942408982666,1.056710729494124,1.0829310971186143,0.06059910827865217,0.036193004407252406,90.97100546569948,-33350.30206768545,1,352
3.4995288086621326,1.0805602963690037,1.102285331818016,0.047882670468379025,0.029941587484305154,89.72639758804775,-33597.84158270549,1,353
3.206120347300511,1.0993163803251353,1.1279473555502266,0.037109961621525106,0.05184844065152695,89.66104477800098,-33504.78857716028,1,354
3.4381802963547448,1.1026247569988115,1.1494284952379028,0.055539187525801,0.013231663613611739,92.32319714102502,-33480.22147197702,1,355
3.8152521341623165,1.0605706515604463,1.1393668658600398,0.04401207096081387,0.04112377009676178,91.98827871811224,-33365.953254161606,1,356
3.2863406091462553,1.0622367015416887,1.1191500480901428,0.02805889267990124,0.047381909299713136,90.06258842742163,-33369.81308014648,1,357
3.6723619694356247,1.0427490451120878,1.089120441905382,0.0370828874969922,0.013843844952085713,91.46076601773619,-33531.84760157982,1,358
3.3762185840036607,1.090453680025827,1.128324513492187,0.05791042854453096,0.0424421319843603,91.23699376456618,-33499.599945924965,1,359
3.7551564698021442,1.0926950062310161,1.1542363303840713,0.04989034975526978,0.035370227842349874,91.17832433922511,-33574.816854740435,1,360
3.8048377434389273,1.0874643130395965,1.1112413162406234,0.03717478869436491,0.03367165473526547,91.27319289710998,-33437.1424477771,1,361
3.6717936822566095,1.0739721070415071,1.1277504035970614,0.05879185211646773,0.04102310073513081,91.6131871795538,-33634.4681610889,1,362
3.1180778064819896,1.0434543162718328,1.0777851493664734,0.048334786453313724,0.0170568640168421,88.46444238183737,-33477.26012527167,1,363
3.578221784899327,1.1030750404115433,1.1011362727926235,0.05495695465783057,0.03786999917615783,91.89263705636871,-33397.51673357558,1,364
3.8597440901795017,1.0764787557834694,1.135319621595785,0.039389108570570014,0.019220392393270197,91.5538598108382,-33442.212517501575,1,365
3.5668147470015366,1.0772973673818453,1.1449696420071984,0.056344226913403926,0.05561267611706147,90.22911321475277,-33577.93828305117,1,366
3.232945126775784,1.0767433756513198,1.105625476384182,0.051144445601537795,3.724652420435101e-4,92.6808391315439,-33549.77499744185,1,367
3.716713516473382,1.0764419551057212,1.1319556799719117,0.0532600829899745,0.051689720003585723,93.38380267235867,-33418.4301910822,1,368
3.875444883621796,1.0642603389271599,1.136411119794998,0.06559174929377647,0.03628718890914952,90.78836989251657,-33449.06330617328,1,369
3.0786859365490455,1.075635285637321,1.1010306006211195,0.044431629004743324,0.04709665538056947,91.00152783159906,-33551.67605887472,1,370
3.5107069085212967,1.0841115565706725,1.152789908902942,0.051805251793242676,0.05821255051619317,90.34680291435541,-33625.14281983541,1,371
3.4719302173863307,1.0816488828400448,1.1178179859928592,0.047446395154972926,0.03651296064436324,91.1537959647239,-33597.82369643288,1,372
3.0965778362734744,1.0712498988038321,1.1563266943368782,0.054548381809363646,0.047065714845877474,93.01097924161064,-33549.656982819804,1,373
3.3613172711228003,1.0823139644958049,1.141747486445186,0.030500047992945856,0.053902742331418035,90.6378052479976,-33528.98959305004,1,374
3.43739697197036,1.1097379739503932,1.1567878764439987,0.04507026359508865,0.08453753819366137,90.10445323956279,-33536.43091289723,1,375
3.464141656996703,1.0606424397357859,1.0976843647747263,0.044054893718264244,0.049507172364217394,90.37479812437945,-33536.65885852856,1,376
3.5478207440635137,1.0834631656914682,1.140313458517231,0.0517636519717475,0.049409036092918586,89.82302249072163,-33544.70755517163,1,377
3.6174938627508815,1.0796519438151433,1.1045413311668564,0.057787997424429395,0.08829574079940337,90.89708240408588,-33512.638501453905,1,378
3.3376545465616023,1.0883683151797041,1.1434072312559795,0.03837547395390189,0.035721680839820996,91.91913324434175,-33555.72728111205,1,379
3.509956635689376,1.0663672066529326,1.1334563849993191,0.024466156343371178,0.034199806908343594,88.56861304414524,-33575.60644351821,1,380
3.3024012878741487,1.0702031944894863,1.1249003694065394,0.02504946829687632,0.04331534989576661,91.08111181390831,-33557.832944261696,1,381
3.47622449887546,1.084160667509704,1.142301243013137,0.06450371069404948,0.07811580009255241,90.78633550816465,-33468.020954305524,1,382
3.5604991966972497,1.0815366553815167,1.0862226552979923,0.03314854551793849,0.017604598276833968,91.46724226611649,-33534.49778958129,1,383
3.532524856059849,1.0974523632419357,1.1409702126514698,0.06643415360477559,0.0404683425375785,90.30458369492627,-33395.802545446684,1,384
4.18082967099547,1.1020357356342343,1.1573384873831445,0.06885519731093932,0.03568924479265494,91.21977267767147,-33498.48030405558,1,385
3.0943355701008795,1.0584579050155714,1.1046344471423553,0.03142945399533532,0.013577600238152207,91.5072466004149,-33606.45851817566,1,386
3.148452611311057,1.0790864922405672,1.1395366558937294,0.025426608331403144,0.04736576199881501,91.22730892139583,-33487.85053901455,1,387
3.96564630262456,1.067214827784559,1.1695471896005711,0.05095641280178819,0.04816243178024088,92.09154443465869,-33612.293562247876,1,388
3.5785674654347477,1.0556032008124845,1.1246946819238994,0.04788980445630892,0.07504456215035454,90.864194736853,-33457.076964947206,1,389
3.267860463417819,1.0458070364063963,1.1172688796833123,0.05531244937723582,0.059915095163529275,89.64587520902798,-33536.17360431163,1,390
2.919107608628746,1.096284054244014,1.1152861311922553,0.05579579717709378,0.03909562439574984,91.9166877557033,-33436.353176402095,1,391
3.7266591026241183,1.1011921526931248,1.139169632823184,0.021838286051028354,0.04035368283455391,91.25634292572914,-33515.61524622935,1,392
3.3653359787699504,1.0509854743070832,1.0936449471007874,0.057263498394867975,0.0013702568657232577,91.02397446150123,-33568.59313124124,1,393
3.3779501692873435,1.0641200294401623,1.095412119595599,0.033763608451995344,0.03160140534452058,93.07630502335869,-33702.00337853871,1,394
3.4920139394209286,1.1096215060110963,1.1497243130343255,0.05044992512833779,0.038401206665678124,91.6025055023928,-33584.65312590963,1,395
3.6713875280749115,1.0863144516107943,1.132047761782468,0.04826883285671941,0.06473930702440207,92.3483590282077,-33585.546428257025,1,396
3.448503089282175,1.1101845179377394,1.1730527546533778,0.035365976066377015,0.057972861624826254,90.1226338142431,-33605.000179471775,1,397
3.0388415739223626,1.0840495711602252,1.1347933604850051,0.04143187403699291,0.06747395140128896,89.61819028899605,-33533.50725910106,1,398
2.9758557148394793,1.0974524478555967,1.1310909368343445,0.033827350795383154,0.050208344850374106,90.12486406635698,-33564.86277539329,1,399
3.140586107236156,1.0339248197618487,1.1244745366136675,0.043654868902152505,0.06056059133994253,91.40769825973807,-33439.17318871447,1,400
3.2986668166545012,1.0923035814381623,1.1729530267687847,0.042537402819961156,0.04515893325497027,91.7879135753314,-33593.23856366736,1,401
3.5982181844334145,1.1002938875189021,1.1477978320427336,0.013850282790695567,0.030307086778477012,91.6494491773969,-33487.18712101565,1,402
3.793246038917916,1.1035739284600226,1.1647818222354442,0.0431047313137645,0.03626945763773911,90.14771020501499,-33616.31982746556,1,403
3.491332655516671,1.0713023511031394,1.1504042269048607,0.05524958813439697,0.03464341171352024,91.53125311009589,-33589.44473394029,1,404
3.7452141119716846,1.0740180511909116,1.1284261307580834,0.042231076783286685,0.037715020798195095,92.523905026413,-33350.84302330215,1,405
3.6698743753027103,1.0734080363882168,1.1196375349608456,0.05011153362665618,0.023527699966445513,90.11213403038924,-33529.29273958885,1,406
3.4813633764243006,1.084136163260841,1.1027935707669303,0.038516974019536736,0.017958364749201552,91.14685455166492,-33583.87558686506,1,407
3.346091652891896,1.0533401873932882,1.1140245094405299,0.04323777726235289,0.04266094761721615,91.24916793731461,-33552.23704962387,1,408
3.9637138138433965,1.0897646998120514,1.1195481048644567,0.04029886834895521,0.041432082643572496,92.20039613755478,-33347.47410006856,1,409
3.7244190820905723,1.0395017359069219,1.1177214878712747,0.030527050821388797,0.057947965295540166,90.7411336405795,-33474.54827428311,1,410
3.575613338230983,1.0972719987473136,1.1129841022928955,0.026177983900131506,0.04136833986428711,91.78318261899592,-33474.347388280905,1,411
3.3274684155434366,1.1134731615734832,1.1486340454921191,0.030526002466107413,0.034131139039015324,90.77844058492384,-33464.86153312062,1,412
3.256841521218025,1.0941347347771329,1.159038456235487,0.04697269824743051,0.04893819691166631,92.17948877957738,-33508.9037788337,1,413
3.349589262551369,1.0589228976050737,1.0984140507828157,0.04243748408300056,0.029123525758212736,91.15949155465022,-33573.474446438064,1,414
3.8255387089257105,1.1211483277876775,1.164090006341932,0.03440228992671536,0.04653887214871148,91.18577815902408,-33484.89403937882,1,415
3.2790355462837066,1.0796154810210947,1.1421459717296967,0.026142283716726368,0.029268101956052867,90.5993971181654,-33457.57678031949,1,416
3.1798749396011723,1.0823735271956403,1.12628093752923,0.046695816530759875,0.044944992894403964,91.64173275600344,-33517.43465391402,1,417
3.408339976236601,1.0762471348266236,1.1429180541978283,0.03446455508729873,0.05017147007510526,91.0070356833703,-33560.44076697484,1,418
3.5624278286148705,1.105937847045661,1.1305008705848065,0.04809791153165569,0.015169271229509645,92.4398951342761,-33504.68088505872,1,419
3.343813574503753,1.0739266867793065,1.1102235056790608,0.03964602164616763,0.043996555557228464,91.03267902400404,-33398.20950230943,1,420
2.9913831931429002,1.0775648434318128,1.1210183024944114,0.03144885895955503,0.04956766190922725,91.729900912678,-33446.83140344263,1,421
3.099312333273444,1.0911960422174751,1.1800177173024486,0.055507169573486274,0.0834041065510279,90.79285675376039,-33567.08274969637,1,422
3.230355849238561,1.0671588781259695,1.1009971278890074,0.03182617449654533,0.02721195049921326,90.29813603078581,-33531.62821948535,1,423
3.774678676634371,1.0659386580559054,1.119202956100523,0.028851955534579928,0.019560918278360758,91.68216359748837,-33567.62202696817,1,424
3.1736410934766504,1.0804671627517646,1.1373312102028836,0.028608040709489368,0.033440182475441574,88.909444568717,-33480.52831749519,1,425
3.549350413880825,1.065510135902133,1.1082482182850857,0.05176504834203399,0.05135941211699951,91.73642054011405,-33441.97883425247,1,426
3.69440333112935,1.0647691063833113,1.1149616476872866,0.029221332355080436,0.05142900040820029,90.1313813850025,-33554.13679886469,1,427
