datetime,site,year,temp.ben,do.ben,dosat.ben,par.ben,temp.pel,do.pel,dosat.pel,par.pel,k,wdir,wspeed,wspeedbw,gust
2018-08-12T11:00:00Z,st33,2018,10.7923333333333,11.60625,108.365673583334,0.498575,10.88,12.415,116,9.55895,1.33101502258032,173,1.4,2.4,3.3
2018-08-12T12:00:00Z,st33,2018,10.7533333333334,11.4415833333333,106.73122725,0.0999,10.855,11.965,111.75,3.086725,1.77447060830284,60,0.7,0.9,2.8
2018-08-12T13:00:00Z,st33,2018,10.7570833333333,11.4386666666667,106.713300333333,0.0999,10.89,11.87,110.95,2.589075,1.75071129093578,185,0.9,1.7,4
2018-08-12T14:00:00Z,st33,2018,10.7720833333333,11.4281666666667,106.652183916667,1.1951,10.98,12.37,115.85,7.965175,0.844534610441369,222,1.3,1.3,1.9
2018-08-12T15:00:00Z,st33,2018,10.739,11.0165833333333,102.732313083334,2.78795,10.965,12.745,119.4,13.640975,0.689269491262087,258,0.7,1.8,3
2018-08-12T16:00:00Z,st33,2018,10.7164166666666,10.9393333333333,101.958375166666,5.377025,10.925,12.765,119.45,21.60615,0.606457559211209,327,1.2,1.6,2.7
2018-08-12T17:00:00Z,st33,2018,10.6689166666667,11.3000833333333,105.2034215,6.07355,10.9,12.875,120.35,20.0133,0.518013300183658,273,3.1,3.1,4.8
2018-08-12T18:00:00Z,st33,2018,10.6606666666666,11.6043333333334,108.01564475,4.779475,11.415,13.2,124.9,16.5279,0.536603072964451,13,3.8,3.8,5.7
2018-08-12T19:00:00Z,st33,2018,10.6998333333334,11.3795833333334,93.1329429166665,2.68805,11.535,13.06,123.95,11.848325,0.645617262122536,45,4.9,5.4,7
2018-08-12T20:00:00Z,st33,2018,10.72025,12.0469166666667,112.291111916667,0.996225,11.455,12.98,122.9,6.969875,0.832300517839992,117,1.7,5.5,7.4
2018-08-12T21:00:00Z,st33,2018,10.9400833333333,12.2015,114.318103,0.0999,11.395,12.955,122.55,1.79265,1.57149682332053,105,2.6,2.6,4.5
2018-08-12T22:00:00Z,st33,2018,11.19175,12.5770833333333,118.522863,0,11.265,12.82,120.85,0,0,133,3.9,3.9,4.9
2018-08-12T23:00:00Z,st33,2018,11.2373333333333,12.72425,120.035834583333,0,11.31,12.905,121.8,0,0,186,1.7,2.9,4.1
2018-08-13T00:00:00Z,st33,2018,11.2745833333333,12.78,120.665391833334,0,11.305,12.91,121.85,0,0,144,0.3,1.8,2.5
2018-08-13T01:00:00Z,st33,2018,11.3055833333333,11.8005,102.2515175,0,11.325,12.85,121.3,0,0,0,0,1.2,1.7
2018-08-13T02:00:00Z,st33,2018,11.3041666666666,12.3745,116.916202333333,0,11.325,12.71,120,0,0,133,0.7,0.7,1.4
2018-08-13T03:00:00Z,st33,2018,11.29825,12.5661666666666,118.71118975,0,11.315,12.64,119.35,0,0,142,0,1.4,2
2018-08-13T04:00:00Z,st33,2018,11.238,12.53775,118.278219916667,0,11.265,12.635,119.2,0,0,84,1.1,1.1,1.6
2018-08-13T05:00:00Z,st33,2018,11.188,12.4831666666667,117.6274215,0,11.22,12.485,117.6,1.493875,2.12716989876975,99,0.7,1.7,1.9
2018-08-13T06:00:00Z,st33,2018,11.1458333333333,12.4070833333334,116.79660225,0.298775,11.15,12.39,116.55,4.181,1.15751746921452,95,0.4,0.8,1.4
2018-08-13T07:00:00Z,st33,2018,11.1465833333333,12.4061666666667,116.789888083333,0.59755,11.16,12.505,117.65,7.965175,1.13936739593003,268,0,0.4,0.9
2018-08-13T08:00:00Z,st33,2018,11.1495833333333,12.3516666666666,116.2849645,1.69275,11.19,12.53,117.95,13.441175,0.907776902166077,184,0.1,0.6,1.2
2018-08-13T09:00:00Z,st33,2018,11.17825,12.2476666666666,115.382259166667,4.679575,11.225,12.77,120.3,25.2895,0.733722419402101,222,0.9,1.4,2.1
2018-08-13T10:00:00Z,st33,2018,11.18125,12.1794166666667,114.74714425,4.181925,11.3,13.22,124.75,22.502475,0.734280895919876,223,1.5,1.6,2.7
2018-08-13T11:00:00Z,st33,2018,11.19925,12.258,115.535851916667,7.865275,11.345,13.305,125.7,36.640175,0.670782695764252,212,2,2,2.7
2018-08-13T12:00:00Z,st33,2018,11.2375,12.3136666666667,116.162936166667,18.419525,11.39,12.755,120.65,48.887175,0.379193975150492,225,1,2.7,3
2018-08-13T13:00:00Z,st33,2018,11.2893333333333,12.3164166666667,116.32790575,13.838925,11.455,13.385,126.8,49.38575,0.552769282903535,236,1.4,1.8,3.2
2018-08-13T14:00:00Z,st33,2018,11.29675,12.4481666666666,117.5920885,9.757825,11.46,13.71,129.85,43.80985,0.650507036260516,66,2.1,2.1,3.6
2018-08-13T15:00:00Z,st33,2018,11.21425,12.6885,119.634645,10.65415,11.59,13.715,130.3,57.35,0.745103117949402,337,2,2.4,4.7
2018-08-13T16:00:00Z,st33,2018,11.2255,12.7784166666667,120.513881833333,3.3855,11.545,13.55,128.6,27.7796,0.893696924614052,77,5.8,5.8,8.1
2018-08-13T17:00:00Z,st33,2018,11.3156666666667,12.82275,121.185359833334,5.07825,11.865,13.3,127.15,39.32915,0.927045713457456,81,7.2,7.2,9.6
2018-08-13T18:00:00Z,st33,2018,11.8165,13.0404166666666,124.66611225,2.88785,11.97,13.225,126.75,27.08215,0.981803939161889,83,5.8,6.8,9.5
2018-08-13T19:00:00Z,st33,2018,11.9070833333334,13.0695833333333,125.203337833334,2.986825,11.98,13.245,126.95,16.926575,0.755257176335638,178,5,5.3,7
2018-08-13T20:00:00Z,st33,2018,11.9011666666667,12.9769166666667,124.298990666666,0.796425,11.925,13.115,125.55,6.969875,0.933517767751945,175,4.2,4.9,6.3
2018-08-13T21:00:00Z,st33,2018,11.8455833333333,12.8371666666667,122.8044185,0.0999,11.88,12.975,124.15,2.091425,1.55983125976636,162,6.5,7.2,9.4
2018-08-13T22:00:00Z,st33,2018,11.8565833333334,12.6545,121.087266083334,0,11.825,12.84,122.65,0,0,119,2.3,5.8,8.6
2018-08-13T23:00:00Z,st33,2018,11.80525,12.55225,119.968361666667,0,11.825,12.705,121.35,0,0,109,4.9,4.9,7.8
2018-08-14T00:00:00Z,st33,2018,11.7100833333333,12.40175,118.27214175,0,11.78,12.645,120.6,0,0,103,3.1,4.6,6.8
2018-08-14T01:00:00Z,st33,2018,11.6166666666666,12.1719166666667,115.832028583334,0,11.685,12.475,118.8,0,0,139,5.8,5.8,8.3
2018-08-14T02:00:00Z,st33,2018,11.52975,12.07825,114.71155875,0,11.575,12.24,116.25,0,0,101,3,5.6,9
2018-08-14T03:00:00Z,st33,2018,11.4645,11.98275,113.633925083334,0,11.515,12.21,115.8,0,0,110,3.2,4.2,5.9
2018-08-14T04:00:00Z,st33,2018,11.427,11.84775,112.257049166667,0,11.455,12.13,114.85,0.0999,0.66164556586264,82,2.6,3.8,5.7
2018-08-14T05:00:00Z,st33,2018,11.39025,11.9069166666666,112.722058583334,0.198875,11.405,12.115,114.6,2.986825,1.63575399932168,89,3.1,3.3,4.9
2018-08-14T06:00:00Z,st33,2018,11.34225,11.8985833333333,112.518693083333,1.393975,11.36,12.11,114.4,10.155575,0.824708237675057,114,5.6,5.6,8.6
2018-08-14T07:00:00Z,st33,2018,11.3370833333334,11.9168333333333,112.677762333334,3.584375,11.36,12.13,114.6,18.519425,0.723353644195863,113,7.3,7.3,10.5
2018-08-14T08:00:00Z,st33,2018,11.3535,11.9023333333333,112.583171333333,6.472225,11.355,12.14,114.7,24.79185,0.587608165696327,114,8.4,9,12
2018-08-14T09:00:00Z,st33,2018,11.38275,11.9948333333333,113.534724666667,7.367625,11.385,12.135,114.75,44.60535,0.76924540258324,107,8.6,9.2,12.5
2018-08-14T10:00:00Z,st33,2018,11.427,12.0259166666667,113.944943083333,6.07355,11.415,12.195,115.35,38.23395,0.803686716338892,114,8.6,9.2,13.1
2018-08-14T11:00:00Z,st33,2018,11.47275,12.0519166666667,114.311513166666,8.9614,11.475,12.19,115.55,54.1643,0.782238549816683,116,7.7,7.7,10.9
2018-08-14T12:00:00Z,st33,2018,11.5483333333333,12.08875,114.860158166667,8.462825,11.525,12.21,115.85,62.129475,0.866439374835758,111,7.2,8.2,11.8
2018-08-14T13:00:00Z,st33,2018,11.6153333333333,12.0402666666666,112.271473583334,11.450575,11.605,12.2,116.05,65.3161,0.747331429604655,107,8,8.3,11.4
2018-08-14T14:00:00Z,st33,2018,11.6794166666667,12.09425,115.258424,8.46375,11.675,12.195,116.05,47.791975,0.771373226984949,103,8.6,8.6,12.2
2018-08-14T15:00:00Z,st33,2018,11.762,12.1256666666666,115.776474,8.16405,11.725,12.23,116.55,35.84375,0.641850687050306,106,7.4,8.8,12.2
2018-08-14T16:00:00Z,st33,2018,11.8015,11.9705,104.775920416667,5.476925,11.815,12.265,117.1,30.26785,0.742672803400245,98,6.2,8,10.3
2018-08-14T17:00:00Z,st33,2018,11.853,12.1348333333334,116.105168833333,4.082025,11.87,12.245,117.1,23.199,0.755691509871563,89,6.1,6.4,8.7
2018-08-14T18:00:00Z,st33,2018,11.8834166666666,12.1060833333333,115.910555583333,2.2903,11.89,12.285,117.45,14.636275,0.809889275749598,93,5.1,5.8,8.2
2018-08-14T19:00:00Z,st33,2018,11.8655833333333,12.0965,115.771703833333,0.996225,11.865,12.27,117.3,8.6617,0.9366773055541,84,5.1,5.4,7.3
2018-08-14T20:00:00Z,st33,2018,11.8284166666666,12.0558333333334,115.284626083334,0.498575,11.835,12.245,117,4.281825,0.99863177291674,86,3.9,4.6,6.4
2018-08-14T21:00:00Z,st33,2018,11.8045,11.96775,114.379792,0,11.825,12.205,116.6,0.59755,1.66391865073597,81,4.3,4.4,6.7
2018-08-14T22:00:00Z,st33,2018,11.79925,11.8730833333333,113.461433833333,0,11.815,12.095,115.5,0,0,79,5.3,5.3,7.2
2018-08-14T23:00:00Z,st33,2018,11.7880833333334,11.7100833333334,111.875213583334,0,11.795,11.97,114.3,0,0,73,2.8,4.9,6.6
2018-06-14T00:00:00Z,reyk,2018,14.6746666666667,10.80275,110.067545,0,14.94175,10.9794166666667,112.518147916666,0.398675,1.08339681611041,340,5,5.7,7.6
2018-06-14T01:00:00Z,reyk,2018,14.7443333333333,10.6358333333334,108.530900166666,0,14.88425,10.8489166666666,111.041815083334,0.1998,0.922293819081258,4,5.9,6,8.1
2018-06-14T02:00:00Z,reyk,2018,14.7235,10.5151666666666,107.25124475,0,14.8714166666667,10.7196666666667,109.688607333333,0.398675,1.08339681611041,14,4.9,5,7
2018-06-14T03:00:00Z,reyk,2018,14.5948333333333,10.5155833333333,106.95595675,0.0999,14.7853333333333,10.6639166666667,108.9146695,1.295,0.991216753609272,355,3.9,4.9,7
2018-06-14T04:00:00Z,reyk,2018,14.52775,10.4978333333334,106.61928925,0.696525,14.6496666666667,10.6660833333333,108.616091833333,4.97835,0.60982272409076,1,4.5,5.2,7.4
2018-06-14T05:00:00Z,reyk,2018,14.4766666666667,10.44725,105.9874495,1.791725,14.5569166666667,10.59325,107.657623833334,12.445875,0.584929320364371,41,8.4,8.4,11.1
2018-06-14T06:00:00Z,reyk,2018,14.3650833333333,10.4279166666667,105.533771,2.58815,14.4330833333333,10.35025,104.903432916667,19.614625,0.612406478451272,40,7.4,8.1,11.7
2018-06-14T07:00:00Z,reyk,2018,14.2308333333333,10.4485833333333,105.432659833333,5.476,14.30275,10.3525833333333,104.62860925,41.41965,0.613105559590997,39,8.4,9.3,12.5
2018-06-14T08:00:00Z,reyk,2018,14.1333333333334,10.4645,105.367795,8.7616,14.18025,10.3746666666667,104.57072775,63.72325,0.601246932339543,31,6.8,8.1,11.1
2018-06-14T09:00:00Z,reyk,2018,14.1486666666666,10.4799166666667,105.558578916667,14.1377,14.2226666666667,10.182625,99.4164354166668,106.73575,0.613311032090553,21,7.7,7.7,10.6
2018-06-14T10:00:00Z,reyk,2018,14.0580833333334,10.7275833333333,96.7192464166668,16.6278,14.3265833333333,10.3650833333333,104.809767166667,116.293775,0.590330252732983,17,8.7,8.7,11.7
2018-06-14T11:00:00Z,reyk,2018,14.2445,9.8945,92.7834895833332,15.831375,14.33025,10.3721666666667,104.889560583333,114.700925,0.59702219211342,3,8.1,8.6,12
2018-06-14T12:00:00Z,reyk,2018,14.1765,11.3123333333333,114.012126833333,12.64475,14.2524166666667,10.4395833333333,105.391610333334,87.618775,0.585590782807535,8,7.5,7.9,10.6
2018-06-14T13:00:00Z,reyk,2018,13.9731666666666,11.0445,110.81807875,13.0425,14.1593333333334,10.4409166666667,105.1904455,89.211625,0.583344911112913,8,8,8.1,11.1
2018-06-14T14:00:00Z,reyk,2018,13.8008333333334,10.8110833333334,108.0635045,8.36385,14.0211666666667,10.3879166666667,104.339275416667,58.146425,0.583863279150272,15,7.7,8.1,10.7
2018-06-14T15:00:00Z,reyk,2018,13.8849166666667,10.6125833333333,106.276995166667,9.060375,14.0865,10.3509166666666,98.6761271666666,62.129475,0.593015737347653,2,5.6,7.9,10.5
2018-06-14T16:00:00Z,reyk,2018,13.803,10.5051666666666,105.011066666666,9.9567,14.02,10.3375833333334,103.8309175,58.943775,0.539766450597614,350,8.2,8.3,11.5
2018-06-14T17:00:00Z,reyk,2018,13.6963333333333,10.4338333333334,104.052785166666,7.069775,13.89475,10.3365,103.534258833333,43.80985,0.552352095091862,344,8.8,9.6,13
2018-06-14T18:00:00Z,reyk,2018,13.5086666666667,10.3244166666667,102.53407275000001,4.2809,13.8608333333333,10.3548333333333,103.640484583333,27.878575,0.566154031987663,342,7.8,8.9,11.8
2018-06-14T19:00:00Z,reyk,2018,13.5445,10.2940833333333,102.314515083333,3.88315,13.9311666666667,10.3453333333334,103.70594425,27.878575,0.59664239920329,346,7.9,7.9,10.8
2018-06-14T20:00:00Z,reyk,2018,13.2849166666666,10.1383333333333,100.186750583333,2.886925,13.8384166666666,10.2988333333333,103.02895975,21.407275,0.607292783086887,348,4.9,7.3,10.5
2018-06-14T21:00:00Z,reyk,2018,13.107,10.16,100.002784916667,1.1951,13.7144166666667,10.2538333333334,102.298322166667,8.762525,0.610992601003349,360,4.3,4.7,7.7
2018-06-14T22:00:00Z,reyk,2018,13.098,10.1728333333334,100.1092495,0.0999,13.554,10.2065833333334,101.465957583334,2.88785,1.24773293453842,308,4.5,5.5,7.6
2018-06-14T23:00:00Z,reyk,2018,12.7809166666667,10.1881666666667,99.5499769166667,0,13.357,10.176,91.4280952500002,0.59755,1.22715777800616,342,5.3,5.3,7.1
2018-06-15T00:00:00Z,reyk,2018,12.6355,10.16125,98.9631035833333,0,13.21225,9.50691666666665,89.37310625,0,0,336,6.2,6.3,9.5
2018-06-15T01:00:00Z,reyk,2018,12.7144166666667,10.091,98.4549410833334,0,13.1023333333334,10.4561666666667,102.907328916667,0,0,339,6.2,6.5,9.5
2018-06-15T02:00:00Z,reyk,2018,12.6855833333334,9.92583333333334,96.779129,0,13.07225,10.36,101.89240775,0.0999,0.461146909540629,334,5.9,6.2,9.1
2018-06-15T03:00:00Z,reyk,2018,12.7595833333333,9.81833333333334,95.8913773333333,0,12.9998333333333,10.2645,100.78994075,0.59755,1.15970087778568,332,6.8,6.8,9.5
2018-06-15T04:00:00Z,reyk,2018,12.7824166666667,9.791,95.6734906666667,0,12.9034166666667,9.97558333333334,97.7419254166667,3.1857,1.73210892468762,343,6.4,6.7,8.8
2018-06-15T05:00:00Z,reyk,2018,12.53625,9.9255,96.4507460833333,0.498575,12.8499166666667,9.86791666666667,96.5705124166666,9.458125,0.933195929818513,349,6.2,6.4,9.3
2018-06-15T06:00:00Z,reyk,2018,12.2355,9.94291666666667,95.9645868333334,1.393975,12.6595,9.86683333333334,96.1475741666667,13.1424,0.67880107370028,349,4.7,6.1,8.8
2018-06-15T07:00:00Z,reyk,2018,11.9194166666667,9.98608333333333,95.6911125833333,3.88315,12.4325833333334,9.86541666666667,95.6427763333333,30.8654,0.626118993246376,349,6.1,6.1,7.9
2018-06-15T08:00:00Z,reyk,2018,11.8588333333333,10.0661666666667,96.3253318333333,8.960475,12.376,9.86716666666667,95.53745075,68.5018,0.616979206513986,332,5.4,6.2,8.5
2018-06-15T09:00:00Z,reyk,2018,11.8759166666667,10.2014166666667,97.6575119166666,11.948225,12.3729166666667,9.89491666666667,95.79940725,86.025,0.598867118600113,336,6.2,6.2,8.6
2018-06-15T10:00:00Z,reyk,2018,12.0529166666667,10.1629166666667,97.68216275,12.345975,12.2490833333333,9.2024,67.6712605,98.76965,0.629806390434015,327,5.7,6.5,9.8
2018-06-15T11:00:00Z,reyk,2018,12.064,10.1651666666667,97.7284573333333,11.1518,12.1768333333334,10.3256666666666,99.5261357499998,111.5143,0.700340854498488,329,7,7.5,10.4
2018-06-15T12:00:00Z,reyk,2018,11.9655833333333,9.46341666666666,73.6100341666667,8.562725,12.148,10.1379166666667,97.6528758333334,108.3286,0.769660509667817,318,6.3,7.5,10
2018-06-15T13:00:00Z,reyk,2018,11.892,10.7344166666667,102.797012916667,14.83515,12.1133333333333,10.145,97.64410375,159.3072,0.719329143532578,327,7.7,7.7,10.8
2018-06-15T14:00:00Z,reyk,2018,12.0246666666667,11.193,107.514089583334,8.26395,12.2285,10.2201666666667,98.6253131666666,140.190225,0.858477810875929,334,6.6,7.5,10.3
2018-06-15T15:00:00Z,reyk,2018,11.6856666666667,11.0471666666666,105.29543875,13.2423,12.3021666666667,10.30675,99.6267950833333,165.6786,0.764929158136889,332,7.8,8.5,12
2018-06-15T16:00:00Z,reyk,2018,11.5590833333334,10.88575,103.4556625,15.4327,12.2638333333333,10.4129166666666,100.565670416667,140.1893,0.668469547532065,335,6.4,7.8,10.9
2018-06-15T17:00:00Z,reyk,2018,11.5769166666667,10.82125,102.884928583334,12.943525,12.1348333333333,10.5128333333334,101.233717083333,133.8179,0.695305301475587,337,7.2,7.7,10.8
2018-06-15T18:00:00Z,reyk,2018,11.58225,10.7975833333333,75.4514070833332,8.36385,12.01,10.5810833333333,101.601903666667,92.39825,0.72958239764127,337,5.6,7.3,9.9
2018-06-15T19:00:00Z,reyk,2018,11.5435833333334,7.9478,58.9206405833333,5.07825,11.9545,10.5793333333333,101.456851083334,53.367875,0.720088651911692,356,5.2,6.7,9
2018-06-15T20:00:00Z,reyk,2018,11.5531666666666,10.6684166666667,101.380483,3.684275,11.8745833333333,10.55275,101.0176835,42.216075,0.7378994354327,329,5.6,6.7,8.6
2018-06-15T21:00:00Z,reyk,2018,11.5695,12.53175,119.128275916666,1.891625,11.8276666666666,10.5614166666667,100.992330583333,25.588275,0.786460221384744,333,4.6,6,8.2
2018-06-15T22:00:00Z,reyk,2018,11.4518333333334,12.8764166666667,122.0732725,0.59755,11.7950833333334,10.5625833333333,100.9283225,11.0519,0.887461815110272,333,3.5,4.6,6.4
2018-06-15T23:00:00Z,reyk,2018,11.413,12.3776666666666,117.241521,0.0999,11.7285833333333,10.5611666666667,100.76146475,3.1857,1.26359535566788,336,1.3,3.7,4.8
2018-06-16T00:00:00Z,reyk,2018,11.3515,11.86525,112.227676416666,0,11.6105,10.5454166666667,100.339392166666,0.896325,1.3638830873865,324,2.7,2.9,3.9
2018-06-16T01:00:00Z,reyk,2018,11.3035,11.47925,108.456531916667,0,11.54725,10.52225,99.9737317499998,0.79735,1.3306582382829,313,2.7,2.7,3.2
2018-06-16T02:00:00Z,reyk,2018,11.2825,11.1804166666667,105.581994583333,0,11.43625,10.52975,99.7900116666667,1.393975,1.49525548753465,307,1.7,2.3,3.3
2018-06-16T03:00:00Z,reyk,2018,11.2675,11.0666666666666,104.471488083333,0.0999,11.3640833333334,10.5028333333333,99.3697880833333,4.08295,1.35015302351478,326,1.4,2.1,2.7
2018-06-16T04:00:00Z,reyk,2018,11.2630833333334,10.8918333333333,102.810608833334,0.796425,11.3095,10.4043333333334,98.3142168333333,13.740875,0.858314363680266,304,0.9,1.5,1.9
2018-06-16T05:00:00Z,reyk,2018,11.2488333333333,10.9220833333334,103.062149,1.59285,11.29525,10.3795,98.047193,23.397875,0.813670277734815,301,1.4,1.7,2.7
2018-06-16T06:00:00Z,reyk,2018,11.224,10.81825,102.023878166666,5.377025,11.27425,10.4196666666667,98.378965,63.72325,0.756688843301375,304,0.5,1.8,2.6
2018-06-16T07:00:00Z,reyk,2018,11.2188333333334,10.773,101.585033833333,5.277125,11.3335,10.4183333333333,98.5008495833333,58.943775,0.729805195588394,279,0.9,1.1,2.3
2018-06-16T08:00:00Z,reyk,2018,11.201,10.91125,102.846235666667,6.5712,11.3566666666666,10.3446666666667,97.8565148333333,82.840225,0.767175875264163,196,0.4,1.1,2
2018-06-16T09:00:00Z,reyk,2018,11.20175,10.9655,103.35941125,7.6664,11.396,10.3373333333334,97.87553925,95.58395,0.766671292515914,203,1.2,1.4,2.2
2018-06-16T10:00:00Z,reyk,2018,11.2268333333333,10.9779166666667,103.5364195,9.160275,11.472,10.3475833333334,98.1442905,111.5143,0.756222524815422,44,0.9,1.4,2.9
2018-06-16T11:00:00Z,reyk,2018,11.257,11.06725,104.4516885,9.160275,11.5530833333334,10.3345833333333,98.20380025,114.7,0.765659135120987,38,1.2,1.3,3.7
2018-06-16T12:00:00Z,reyk,2018,11.2915,11.0990833333333,104.83563325,8.16405,11.52275,10.5110833333333,99.8114364166669,114.700925,0.800236628306455,214,2.4,3,4.3
2018-06-16T13:00:00Z,reyk,2018,11.3185,11.1293333333333,105.186640166667,7.7663,11.5279166666667,10.5545,100.23559975,117.886625,0.822666011198524,269,1.2,2.4,3.8
2018-06-16T14:00:00Z,reyk,2018,11.4235,11.1396666666667,105.539516083333,7.267725,11.5708333333334,10.5714166666667,100.49533325,105.141975,0.810327988898288,313,2.3,2.4,3.8
2018-06-16T15:00:00Z,reyk,2018,11.4564166666666,11.2330833333333,106.504458833334,5.377025,11.585,10.6668333333334,101.43529025,87.618775,0.846061563556122,334,1.1,1.8,3.3
2018-06-16T16:00:00Z,reyk,2018,11.5030833333334,11.1061666666667,105.414676416667,12.44495,11.658,10.6869166666667,101.79660025,176.8304,0.812283308877799,44,1.1,2.6,4.1
2018-06-16T17:00:00Z,reyk,2018,11.47525,11.2785833333333,106.982678333333,3.2856,11.7100833333333,10.7408333333333,102.432115916667,57.350925,0.863947166819294,24,4.4,4.7,6.9
2018-06-16T18:00:00Z,reyk,2018,11.53975,11.0933333333333,105.381139833334,4.5806,11.66625,10.6445,101.412547666667,76.4679,0.850743588775176,28,4,4.7,6.2
2018-06-16T19:00:00Z,reyk,2018,11.6279166666666,11.01425,104.8421965,3.4854,11.70775,10.994,75.5189564166666,58.14735,0.851655941898445,32,3.7,3.7,5.1
2018-06-16T20:00:00Z,reyk,2018,11.62425,11.0218333333334,104.9055715,2.389275,11.7063333333334,10.6311666666667,101.375433333333,39.8268,0.856725297805243,54,2.7,4.3,5.6
2018-06-16T21:00:00Z,reyk,2018,11.5995,11.0186666666667,104.815990083333,0.9953,11.6334166666667,11.6596666666667,110.999626583333,18.619325,0.888329096040113,43,2.9,3.4,4.8
2018-06-16T22:00:00Z,reyk,2018,11.54325,11.0163333333333,104.658467,0.398675,11.606,11.6735,111.061626916667,9.857725,1.00015448858717,102,2.3,3.3,4.6
2018-06-16T23:00:00Z,reyk,2018,11.4815,11.0438333333333,104.771000666667,0,11.5575,11.6043333333334,110.280830083334,3.484475,1.76851011319632,102,3.6,3.7,5.3
2018-06-17T00:00:00Z,reyk,2018,11.41675,11.08775,105.031117166666,0,11.481,11.5420833333334,109.496594666667,1.59285,1.53609797194665,79,4.6,4.6,5.9
2018-06-17T01:00:00Z,reyk,2018,11.35075,11.097,104.959125,0,11.4088333333333,11.4504166666666,108.447037166667,1.0952,1.42457407991767,91,2.1,4.7,5.9
2018-06-17T02:00:00Z,reyk,2018,11.311,11.0293333333333,104.2235705,0,11.3520833333334,11.4088333333333,107.9116935,1.493875,1.51305465568107,118,2.2,2.2,2.8
2018-06-17T03:00:00Z,reyk,2018,11.266,11.01925,104.020282916667,0.0999,11.3005,11.3943666666667,102.930256,4.281825,1.35621926228832,171,1.8,2.4,3.1
2018-06-17T04:00:00Z,reyk,2018,11.22625,10.98275,103.58059925,0.59755,11.2825,9.45766666666667,76.1161723333334,13.2423,0.942984370015899,143,2,2.5,3.4
2018-06-17T05:00:00Z,reyk,2018,11.1815,11.0059166666667,103.691871666667,1.1951,11.28775,10.6183333333334,100.285412833333,25.2895,0.921728906660872,134,0.7,1.9,2.5
2018-06-17T06:00:00Z,reyk,2018,11.18525,10.9825,103.480196833333,3.484475,11.3125,11.3005833333333,106.790559,49.384825,0.804775398369842,148,0.5,0.9,1.7
2018-06-17T07:00:00Z,reyk,2018,11.18225,11.0319166666667,103.938281833333,5.476,11.3960833333333,11.4639166666667,108.542869666667,70.095575,0.772056404728342,49,0.3,0.9,1.6
2018-06-17T08:00:00Z,reyk,2018,11.17175,11.1586666666667,105.1073275,8.362925,11.4823333333334,11.5254166666667,109.34187075,95.58395,0.739288078035909,24,1.3,1.3,2.6
2018-06-17T09:00:00Z,reyk,2018,11.2283333333333,11.1846666666667,105.490053666666,7.965175,11.58575,11.5293333333333,109.63900125,133.8179,0.845147356756369,139,2.8,2.8,5.9
2018-06-17T10:00:00Z,reyk,2018,11.30875,11.2976666666667,106.753838333334,14.138625,11.6430833333334,11.4769166666667,109.28400575,296.309875,0.910826704270504,135,2.9,3.8,6.9
2018-06-17T11:00:00Z,reyk,2018,11.4473333333334,11.221,106.367592,6.869975,11.58575,11.5098333333333,109.453596666666,127.445575,0.884243926110019,109,4.9,5,8
2018-06-17T12:00:00Z,reyk,2018,11.544,11.1023333333333,105.477338083334,6.372325,11.5701666666667,10.6275833333333,90.2258241666667,113.10715,0.874673323539774,97,6.1,6.3,8.8
2018-06-17T13:00:00Z,reyk,2018,11.56875,11.08125,105.336893083334,8.462825,11.6260833333333,10.8865,103.625405916667,146.561625,0.865873365296686,120,6.5,6.5,9.2
2018-06-17T14:00:00Z,reyk,2018,11.61375,9.31225,83.0979445833335,8.26395,11.6675833333334,11.76125,112.05446675,137.0036,0.85575838183304,107,5.5,9.3,13.6
2018-06-17T15:00:00Z,reyk,2018,11.6600833333334,10.2496666666667,97.6382124166668,10.753125,11.6868333333334,11.3658333333333,108.33432225,191.1679,0.874526338582691,103,9,9,13.1
2018-06-17T16:00:00Z,reyk,2018,11.705,11.46,48.36228725,11.350675,11.7561666666667,11.2271666666666,107.18333075,184.795575,0.838399756723441,105,8.6,9.4,12.4
2018-06-17T17:00:00Z,reyk,2018,11.7489166666667,6.56175,55.8408864166666,6.17345,11.7981666666666,11.2675,107.6716695,95.58395,0.833070364834495,109,7.8,8.3,12.2
2018-06-17T18:00:00Z,reyk,2018,11.8378333333334,8.21108333333333,78.54540425,6.17345,11.9093333333334,11.2348333333333,107.63285775,103.549125,0.841117748509552,111,6.6,7.6,10.4
2018-06-17T19:00:00Z,reyk,2018,11.98625,10.976,105.338642166667,3.982125,12.0128333333334,11.00345,104.09590025,79.6536,0.907088201542525,79,7.5,7.5,10.6
2018-06-17T20:00:00Z,reyk,2018,12.0146666666666,12.7730833333333,122.663607583334,2.2903,12.0424166666667,11.4606666666667,110.129315833333,52.570525,0.959368351519045,89,8.8,8.8,11.2
2018-06-17T21:00:00Z,reyk,2018,11.9418333333333,13.70275,131.371760333333,0.49765,11.9908333333333,11.367,109.101288333333,18.917175,1.10083124294927,85,7.7,7.9,10.6
2018-06-17T22:00:00Z,reyk,2018,11.8409166666667,14.0293333333333,134.194523666666,0.0999,11.916,11.2266666666667,107.57070675,7.8662,1.54100357687171,73,6.6,7.8,10.1
2018-06-17T23:00:00Z,reyk,2018,11.7600833333334,13.9530833333333,133.2190665,0,11.8101666666666,11.1191666666667,106.283421833334,1.59285,1.53847075172406,67,6.2,6.6,8.9
