year,yday,hour,par_hobo,wspeed,par_weath,par
2016,193,19,191.35925925925926,6.1,253.9549,191.35925925925926
2016,193,20,140.33055555555555,5.8,184.7194,140.33055555555555
2016,193,21,84.51759259259259,4.8,73.6684,84.51759259259259
2016,193,22,35.979629629629635,4.7,45.3344,35.979629629629635
2016,193,23,43.056481481481484,3.9,32.67550000000001,43.056481481481484
2016,194,0,11.262037037037036,3.4,6.3065999999999995,11.262037037037036
2016,194,1,4.78425925925926,3.3,4.0216,4.78425925925926
2016,194,2,1.9925925925925925,3.7,4.7071000000000005,1.9925925925925925
2016,194,3,15.449074074074074,2.9,20.2451,15.449074074074074
2016,194,4,39.06944444444444,2.3,75.03940000000001,39.06944444444444
2016,194,5,60.596296296296295,3.4,96.79260000000001,60.596296296296295
2016,194,6,125.97777777777777,1.4,189.42650000000003,125.97777777777777
2016,194,7,350.8259259259259,2.4,1075.1839000000002,350.8259259259259
2016,194,8,548.5638888888889,2.3,578.6534,548.5638888888889
2016,194,9,465.64074074074074,2,581.3040000000001,465.64074074074074
2016,194,10,688.8935185185185,2.5,927.1159000000001,688.8935185185185
2016,194,11,880.2518518518518,2.3,980.2650000000001,880.2518518518518
2016,194,12,944.038888888889,4.1,1246.4675,944.038888888889
2016,194,13,1071.612037037037,4.3,1113.5719,1071.612037037037
2016,194,14,574.0777777777778,3.1,710.635,574.0777777777778
2016,194,15,574.0777777777777,4.5,1166.7210000000002,574.0777777777777
2016,194,16,1454.3305555555557,4.1,1575.8274000000001,1454.3305555555557
2016,194,17,1007.8249999999999,4,514.125,1007.8249999999999
2016,194,18,472.01944444444445,4.9,614.0709,472.01944444444445
2016,194,19,363.5824074074074,4.5,428.9859000000001,363.5824074074074
2016,194,20,239.19907407407408,3,266.3396,239.19907407407408
2016,194,21,92.49074074074075,2.2,61.23800000000001,92.49074074074075
2016,194,22,37.474999999999994,1.7,39.3934,37.474999999999994
2016,194,23,9.369444444444445,1,6.169500000000001,9.369444444444445
2016,195,0,2.391666666666666,1.8,0.7769000000000001,2.391666666666666
2016,195,1,1.3953703703703704,1.9,0,1.3953703703703704
2016,195,2,1.9935185185185185,1.5,3.3361,1.9935185185185185
2016,195,3,12.15925925925926,1.4,25.911900000000003,12.15925925925926
2016,195,4,47.0425925925926,1.8,87.97250000000001,47.0425925925926
2016,195,5,73.35462962962963,1.9,140.6646,73.35462962962963
2016,195,6,274.2814814814815,1.3,315.4671,274.2814814814815
2016,195,7,484.77685185185186,0.5,639.9371000000001,484.77685185185186
2016,195,8,599.5925925925926,1,854.7271000000001,599.5925925925926
2016,195,9,969.5537037037036,1,1374.8845000000001,969.5537037037036
2016,195,10,1199.1851851851852,1.1,1749.5331,1199.1851851851852
2016,195,11,1632.9333333333332,1.3,2410.4465000000005,1632.9333333333332
2016,195,12,1837.05,1,2140.7251,1837.05
2016,195,13,1505.3601851851852,1,2083.5544,1505.3601851851852
2016,195,14,1505.3601851851854,1.7,2105.9931,1505.3601851851854
2016,195,15,918.5250000000001,1,1285.998,918.5250000000001
2016,195,16,561.3203703703704,1,852.7620000000001,561.3203703703704
2016,195,17,944.0388888888889,0.9,1111.1041,944.0388888888889
2016,195,18,567.699074074074,0.2,694.3201,567.699074074074
2016,195,19,854.7388888888889,1.4,615.9446,854.7388888888889
2016,195,20,223.2527777777778,3.2,303.7679,223.2527777777778
2016,195,21,95.67962962962963,2.6,121.105,95.67962962962963
2016,195,22,87.70648148148148,0.4,95.60440000000001,87.70648148148148
2016,195,23,28.50462962962963,1.3,18.371399999999998,28.50462962962963
2016,196,0,4.484259259259259,1.4,2.6048999999999998,4.484259259259259
2016,196,1,1.8935185185185186,0.6,1.1425,1.8935185185185186
2016,196,2,3.388888888888889,0.8,4.6614,3.388888888888889
2016,196,3,14.650925925925927,0.6,22.393000000000004,14.650925925925927
2016,196,4,51.029629629629625,0.3,95.513,51.029629629629625
2016,196,5,159.46574074074073,0.1,300.249,159.46574074074073
2016,196,6,369.96111111111117,0.3,561.4245,369.96111111111117
2016,196,7,765.437037037037,0.3,1375.2044,765.437037037037
2016,196,8,1403.3009259259259,0.4,1918.3489,1403.3009259259259
2016,196,9,1339.5148148148148,1.7,2051.3359,1339.5148148148148
2016,196,10,2653.515740740741,1.1,1058.9604000000002,2653.515740740741
2016,196,11,2398.3694444444445,0.6,1913.2305000000001,2398.3694444444445
2016,196,12,1786.0194444444444,2.1,1917.115,1786.0194444444444
2016,196,13,2653.515740740741,1.1,1378.3120000000001,2653.515740740741
2016,196,14,1786.0203703703705,2.8,2054.5806000000002,1786.0203703703705
2016,196,15,3265.864814814815,3.7,1642.7779000000003,3265.864814814815
2016,196,16,1020.5824074074073,5.4,1427.8965,1020.5824074074073
2016,196,17,574.0777777777778,5.9,899.7416000000001,574.0777777777778
2016,196,18,561.3203703703704,5.2,797.008,561.3203703703704
2016,196,19,701.6509259259258,7.4,1241.5776,701.6509259259258
2016,196,20,452.88425925925924,7.5,768.7654,452.88425925925924
2016,196,21,229.6314814814815,7,388.45000000000005,229.6314814814815
2016,196,22,68.57037037037037,4.3,119.73400000000001,68.57037037037037
2016,196,23,29.30185185185185,4.1,22.393000000000004,29.30185185185185
2016,197,0,14.650925925925927,4.3,7.8604,14.650925925925927
2016,197,1,9.866666666666665,3.1,6.260900000000001,9.866666666666665
2016,197,2,31.89259259259259,4,45.7,31.89259259259259
2016,197,3,156.27592592592592,4.4,164.20010000000002,156.27592592592592
2016,197,4,129.1675925925926,3.8,232.84150000000002,129.1675925925926
2016,197,5,143.51944444444445,6.4,194.22500000000002,143.51944444444445
2016,197,6,175.41296296296295,4.2,261.1755,175.41296296296295
2016,197,7,175.41203703703704,4.8,331.5535,175.41203703703704
2016,197,8,261.525,6.1,393.84260000000006,261.525
2016,197,9,376.3398148148148,5.6,453.8924,376.3398148148148
2016,197,10,1173.6703703703704,9.8,1640.0816,1173.6703703703704
2016,197,11,1352.2722222222221,10.1,2340.4341,1352.2722222222221
2016,197,12,765.4370370370372,9.2,1009.97,765.4370370370372
2016,197,13,816.4666666666666,8.3,922.9115,816.4666666666666
2016,197,14,765.4370370370372,9,816.5676000000001,765.4370370370372
2016,197,15,459.2620370370371,9.8,635.8241,459.2620370370371
2016,197,16,586.8351851851852,8.4,531.034,586.8351851851852
2016,197,17,318.93240740740737,7.8,445.4379,318.93240740740737
2016,197,18,306.17499999999995,6.8,334.43260000000004,306.17499999999995
2016,197,19,191.35925925925926,5.6,146.14860000000002,191.35925925925926
2016,197,20,87.70648148148148,6.5,155.2429,87.70648148148148
2016,197,21,119.6,4.8,114.25,119.6
2016,197,22,47.839814814814815,6.8,44.42040000000001,47.839814814814815
2016,197,23,11.760185185185184,5.8,6.7636,11.760185185185184
2016,198,0,1.7944444444444443,4.8,1.0054,1.7944444444444443
2016,198,1,1.3944444444444444,6,0,1.3944444444444444
2016,198,2,2.0925925925925926,6.1,3.199,2.0925925925925926
2016,198,3,4.485185185185185,4.3,14.075600000000001,4.485185185185185
2016,198,4,17.441666666666666,4.3,20.930600000000002,17.441666666666666
2016,198,5,24.51759259259259,5.3,40.3074,24.51759259259259
2016,198,6,56.61018518518518,6.3,146.1029,56.61018518518518
2016,198,7,302.9851851851852,6.5,526.3269,302.9851851851852
2016,198,8,688.8935185185185,5.8,957.0951000000001,688.8935185185185
2016,198,9,816.4657407407408,5.9,1259.8576,816.4657407407408
2016,198,10,1326.7574074074073,5.6,1677.5099,1326.7574074074073
2016,198,11,1352.2722222222224,5,1504.9924,1352.2722222222224
2016,198,12,1224.6999999999998,5,1610.3309000000002,1224.6999999999998
2016,198,13,2474.912962962963,4.6,1549.5499,2474.912962962963
2016,198,14,1326.7574074074073,3.8,2319.8234,1326.7574074074073
2016,198,15,1250.2138888888887,3.5,1426.3884,1250.2138888888887
2016,198,16,829.2240740740742,3.8,1497.589,829.2240740740742
2016,198,17,599.5925925925926,3.3,885.5746,599.5925925925926
2016,198,18,408.23240740740744,4,617.3156000000001,408.23240740740744
2016,198,19,261.52407407407406,4,369.25600000000003,261.52407407407406
2016,198,20,200.92777777777775,4.5,356.1401000000001,200.92777777777775
2016,198,21,274.2814814814815,4.1,390.14090000000004,274.2814814814815
2016,198,22,62.19166666666667,4.2,102.00240000000001,62.19166666666667
2016,198,23,22.524074074074072,4,11.5621,22.524074074074072
2016,199,0,5.282407407407407,3.3,0,5.282407407407407
2016,199,1,2.1925925925925926,2.9,0,2.1925925925925926
2016,199,2,4.386111111111111,3.4,3.0619000000000005,4.386111111111111
2016,199,3,16.744444444444444,3.2,24.7694,16.744444444444444
2016,199,4,71.75925925925925,2.7,89.2064,71.75925925925925
2016,199,5,111.62592592592593,2,311.44550000000004,111.62592592592593
2016,199,6,331.6888888888889,1.3,955.4499000000001,331.6888888888889
2016,199,7,765.4370370370372,1,1436.8994000000002,765.4370370370372
2016,199,8,944.0388888888889,1.1,2023.5960000000002,944.0388888888889
2016,199,9,1939.1083333333333,0.6,2497.6421,1939.1083333333333
2016,199,10,2398.3694444444445,1.6,3167.01,2398.3694444444445
2016,199,11,2755.5731481481484,1.6,3752.1985,2755.5731481481484
2016,199,12,3163.806481481481,1.6,3593.9851,3163.806481481481
2016,199,13,3469.9814814814813,4.4,3321.1561,3469.9814814814813
2016,199,14,3214.8361111111117,3.3,2668.3316,3214.8361111111117
2016,199,15,2092.1953703703703,3.9,1963.729,2092.1953703703703
2016,199,16,918.5240740740742,5.2,1261.6856,918.5240740740742
2016,199,17,1786.0203703703705,4.4,2133.6416,1786.0203703703705
2016,199,18,1428.8166666666668,6.1,1415.1005,1428.8166666666668
2016,199,19,574.0777777777778,5.6,1292.4874,574.0777777777778
2016,199,20,184.98055555555558,4.3,432.91610000000003,184.98055555555558
2016,199,21,100.46388888888887,3.9,98.39210000000001,100.46388888888887
2016,199,22,34.285185185185185,0.5,42.866600000000005,34.285185185185185
2016,199,23,8.17314814814815,0.8,2.9705000000000004,8.17314814814815
2016,200,0,1.6944444444444444,1.9,0,1.6944444444444444
2016,200,1,0.9962962962962962,3.6,0,0.9962962962962962
2016,200,2,2.1925925925925926,2.5,0,2.1925925925925926
2016,200,3,13.255555555555555,3.1,21.250500000000002,13.255555555555555
2016,200,4,34.285185185185185,2.2,118.72860000000001,34.285185185185185
2016,200,5,191.35925925925926,2.1,348.3254,191.35925925925926
2016,200,6,210.49537037037038,2,716.119,210.49537037037038
2016,200,7,236.01018518518518,2.3,501.69460000000004,236.01018518518518
2016,200,8,338.06759259259263,0.9,678.5079000000001,338.06759259259263
2016,200,9,586.8351851851852,2,1029.0269,586.8351851851852
2016,200,10,1352.2722222222221,3,2549.9229000000005,1352.2722222222221
2016,200,11,2449.3981481481483,4.1,3173.0424000000003,2449.3981481481483
2016,200,12,2500.427777777778,5.7,3358.1731000000004,2500.427777777778
2016,200,13,2500.4277777777775,4.7,3588.1355000000003,2500.4277777777775
2016,200,14,2704.5444444444443,4.2,3041.335,2704.5444444444443
2016,200,15,841.9814814814815,5.2,2939.0584000000003,841.9814814814815
2016,200,16,1275.7287037037038,5.9,2587.6254000000004,1275.7287037037038
2016,200,17,1786.0203703703705,6,2030.1311000000003,1786.0203703703705
2016,200,18,1250.213888888889,6,1130.8465,1250.213888888889
2016,200,19,220.0638888888889,4.6,1178.6944,220.0638888888889
2016,200,20,452.8833333333333,3.1,710.2694,452.8833333333333
2016,200,21,90.89537037037037,4,328.67440000000005,90.89537037037037
2016,200,22,57.40833333333333,3.8,87.05850000000001,57.40833333333333
2016,200,23,15.44814814814815,1,11.3336,15.44814814814815
2016,201,0,3.4879629629629636,0.4,0,3.4879629629629636
2016,201,1,1.29537037037037,2.3,2.285,1.29537037037037
2016,201,2,2.5916666666666663,0.7,4.204400000000001,2.5916666666666663
2016,201,3,13.156481481481482,1.1,22.3016,13.156481481481482
2016,201,4,50.23240740740741,0.3,98.0265,50.23240740740741
2016,201,5,94.0851851851852,0.1,223.1531,94.0851851851852
2016,201,6,226.44166666666666,0.1,398.36690000000004,226.44166666666666
2016,201,7,350.825,1,497.4445,350.825
2016,201,8,548.5638888888889,0.9,696.7879,548.5638888888889
2016,201,9,829.2231481481482,0.8,855.2755000000001,829.2231481481482
2016,201,10,1109.8842592592594,1.6,2007.3725000000002,1109.8842592592594
2016,201,11,2449.3981481481483,4.2,2894.7751,2449.3981481481483
2016,201,12,1709.475925925926,4.9,2405.2824000000005,1709.475925925926
2016,201,13,239.19907407407408,6.5,3155.3565000000003,239.19907407407408
2016,201,14,194.54814814814816,4.4,2834.6796,194.54814814814816
2016,201,15,13.255555555555555,6.9,2480.2761,13.255555555555555
2016,201,16,11.162962962962963,7.5,2218.5065,11.162962962962963
2016,201,17,17.24259259259259,7.2,1389.1429000000003,17.24259259259259
2016,201,18,12.75740740740741,6,1093.6924000000001,12.75740740740741
2016,201,19,7.675,3.8,698.1589000000001,7.675
2016,201,20,2.3925925925925924,0.7,403.43960000000004,2.3925925925925924
2016,201,21,0.5981481481481481,1.6,109.31440000000002,0.5981481481481481
2016,201,22,0.1,0.8,34.6406,0.1
2016,201,23,0,0.9,9.597000000000001,0
2016,202,0,0,1.6,0,0
2016,202,1,0,0.6,0,0
2016,202,2,0,0.7,3.0619000000000005,0
2016,202,3,0,0.5,14.0299,0
2016,202,4,0.1,2.6,74.3996,0.1
2016,202,5,0.9972222222222221,2.3,342.2016,0.9972222222222221
2016,202,6,1.6944444444444444,2.7,421.9481,1.6944444444444444
2016,202,7,2.3925925925925924,1.8,506.4931,2.3925925925925924
2016,202,8,4.087037037037037,1.2,929.4466,4.087037037037037
2016,202,9,4.485185185185185,2.8,1702.8734000000002,4.485185185185185
2016,202,10,3.4879629629629636,3.7,1167.8635000000002,3.4879629629629636
2016,202,11,2.1925925925925926,3.9,938.9979000000001,2.1925925925925926
2016,202,12,1.7935185185185185,3.1,906.0025,1.7935185185185185
2016,202,13,3.0898148148148152,2.2,1563.3970000000002,3.0898148148148152
2016,202,14,4.087037037037037,2.8,1246.3304000000003,4.087037037037037
2016,202,15,9.966666666666667,4,1154.5191,9.966666666666667
2016,202,16,3.986111111111111,6,650.9051000000001,3.986111111111111
2016,202,17,2.7907407407407407,6.3,676.9541,2.7907407407407407
2016,202,18,1.3953703703703704,7.7,999.8246,1.3953703703703704
2016,202,19,0,5.9,457.8226000000001,0
2016,202,20,0,5.8,118.95710000000001,0
2016,202,21,0,4.8,111.3709,0
2016,202,22,0.5981481481481481,3.7,57.9476,0.5981481481481481
2016,202,23,0,5.2,11.882000000000001,0
2016,203,0,0,3.2,0,0
2016,203,1,0,4.2,0,0
2016,203,2,0,5,0,0
2016,203,3,0,4.4,2.285,0
2016,203,4,0,5.1,12.5675,0
2016,203,5,0,5.6,37.24550000000001,0
2016,203,6,0,6,64.0714,0
2016,203,7,0,5.6,115.39250000000001,0
2016,203,8,0,4,157.43650000000002,0
2016,203,9,0,3.5,210.31140000000002,0
2017,144,9,5.880555555555555,1.5,1395.4495000000002,5.880555555555555
2017,144,10,11.062962962962963,2.4,967.6061,11.062962962962963
2017,144,11,293.4175925925926,4.1,676.817,293.4175925925926
2017,144,12,328.5,3.9,763.2814000000001,328.5
2017,144,13,446.5046296296296,4.4,1053.1565,446.5046296296296
2017,144,14,663.3787037037036,3.8,797.465,663.3787037037036
2017,144,15,854.737962962963,4.2,641.628,854.737962962963
2017,144,16,312.5537037037037,5.5,763.3271000000001,312.5537037037037
2017,144,17,236.01018518518518,5.3,794.2660000000001,236.01018518518518
2017,144,18,293.4175925925926,4.7,578.2421,293.4175925925926
2017,144,19,191.3592592592593,5,290.195,191.3592592592593
2017,144,20,65.38148148148149,4.2,138.3796,65.38148148148149
2017,144,21,25.51481481481482,4.2,69.5554,25.51481481481482
2017,144,22,15.348148148148148,3.7,32.2185,15.348148148148148
2017,144,23,10.76388888888889,3.8,9.3685,10.76388888888889
2017,145,0,0.1,4.7,0,0.1
2017,145,1,0.1,3,0,0.1
2017,145,2,0.399074074074074,3.9,0.7769000000000001,0.399074074074074
2017,145,3,2.2916666666666665,4.9,6.169500000000001,2.2916666666666665
2017,145,4,13.255555555555555,4.9,37.3369,13.255555555555555
2017,145,5,60.59722222222222,5,168.54160000000002,60.59722222222222
2017,145,6,81.3277777777778,5.1,141.67000000000002,81.3277777777778
2017,145,7,137.14074074074074,5.2,307.561,137.14074074074074
2017,145,8,385.90833333333336,5.2,955.3585000000002,385.90833333333336
2017,145,9,650.6212962962964,4.1,1496.3094,650.6212962962964
2017,145,10,841.9805555555555,3.3,1737.8796,841.9805555555555
2017,145,11,1122.6407407407407,2.4,1953.5836000000002,1122.6407407407407
2017,145,12,1734.9907407407406,4.9,2063.2636,1734.9907407407406
2017,145,13,1632.9324074074075,5.2,2514.0941000000003,1632.9324074074075
2017,145,14,2372.8546296296295,4.9,2591.6470000000004,2372.8546296296295
2017,145,15,1173.6703703703704,4.7,1907.3809,1173.6703703703704
2017,145,16,2347.339814814815,4.9,2512.9516000000003,2347.339814814815
2017,145,17,1837.049074074074,4.7,2168.7849,1837.049074074074
2017,145,18,440.1268518518518,4.5,1826.4919000000002,440.1268518518518
2017,145,19,318.93148148148146,3.1,604.3825,318.93148148148146
2017,145,20,111.62592592592593,2.8,265.6541,111.62592592592593
2017,145,21,43.05555555555556,2,110.95960000000001,43.05555555555556
2017,145,22,53.420370370370364,0.7,67.8645,53.420370370370364
2017,145,23,16.444444444444443,1.1,12.1105,16.444444444444443
2017,146,0,2.0925925925925926,0.6,0.9140000000000001,2.0925925925925926
2017,146,1,0.6981481481481482,0.4,0,0.6981481481481482
2017,146,2,2.590740740740741,0.7,5.2555,2.590740740740741
2017,146,3,9.567592592592591,0.2,30.5276,9.567592592592591
2017,146,4,49.43425925925926,1,108.17190000000001,49.43425925925926
2017,146,5,76.54351851851852,2.3,370.5356,76.54351851851852
2017,146,6,118.00462962962963,2.2,526.6011000000001,118.00462962962963
2017,146,7,312.5537037037037,2.1,1463.8624,312.5537037037037
2017,146,8,574.0777777777777,1.4,1415.9231,574.0777777777777
2017,146,9,1173.6703703703704,1.7,2551.9794,1173.6703703703704
2017,146,10,2551.456481481481,1.3,2719.8355,2551.456481481481
2017,146,11,2500.427777777778,2.3,2480.596,2500.427777777778
2017,146,12,2628.000925925926,2,2529.6321,2628.000925925926
2017,146,13,548.5638888888889,2.6,654.3326000000001,548.5638888888889
2017,146,14,854.7379629629629,5.2,1091.2246,854.7379629629629
2017,146,15,586.8351851851852,5.1,1061.5196,586.8351851851852
2017,146,16,408.2333333333333,5.2,689.613,408.2333333333333
2017,146,17,210.49537037037038,5.2,277.4904,210.49537037037038
2017,146,18,97.27407407407406,1.9,138.471,97.27407407407406
2017,146,19,59.00185185185185,2.6,68.8699,59.00185185185185
2017,146,20,35.0824074074074,2.6,78.3755,35.0824074074074
2017,146,21,53.919444444444444,1.4,48.3506,53.919444444444444
2017,146,22,7.575,1.8,15.309500000000002,7.575
2017,146,23,1.1962962962962962,1.2,1.9651,1.1962962962962962
2017,147,0,0.2,2.8,0,0.2
2017,147,1,0.2,3.6,0,0.2
2017,147,2,0.5981481481481481,2.7,2.3764000000000003,0.5981481481481481
2017,147,3,5.182407407407408,1.3,17.000400000000003,5.182407407407408
2017,147,4,18.737037037037037,2.2,55.15990000000001,18.737037037037037
2017,147,5,89.30092592592592,0.2,188.0555,89.30092592592592
2017,147,6,204.11666666666665,0.4,692.9491,204.11666666666665
2017,147,7,357.2037037037037,0.9,1585.4701000000002,357.2037037037037
2017,147,8,657,1.5,2042.7900000000002,657
2017,147,9,867.4953703703703,4.5,2177.3765000000003,867.4953703703703
2017,147,10,752.6796296296296,3.3,2005.1789,752.6796296296296
2017,147,11,727.1648148148147,4,2468.8054,727.1648148148147
2017,147,12,510.2916666666667,3.3,994.432,510.2916666666667
2017,147,13,497.5342592592592,3.6,1185.0010000000002,497.5342592592592
2017,147,14,586.8351851851852,5,1646.3425000000002,586.8351851851852
2017,147,15,1377.787037037037,4.5,1547.0821,1377.787037037037
2017,147,16,854.7379629629629,4.8,1943.164,854.7379629629629
2017,147,17,535.8064814814815,3.1,1382.5620999999999,535.8064814814815
2017,147,18,420.99074074074076,2.6,384.6569,420.99074074074076
2017,147,19,156.27685185185186,3.2,179.46390000000002,156.27685185185186
2017,147,20,73.35462962962963,3.8,135.04350000000002,73.35462962962963
2017,147,21,25.314814814814813,4.2,39.0735,25.314814814814813
2017,147,22,21.02962962962963,3.8,37.931000000000004,21.02962962962963
2017,147,23,12.358333333333334,3.1,16.817600000000002,12.358333333333334
2017,148,0,1.6944444444444444,2.7,0.09140000000000001,1.6944444444444444
2017,148,1,0.7972222222222222,2.3,0.7769000000000001,0.7972222222222222
2017,148,2,3.1888888888888887,1,6.855,3.1888888888888887
2017,148,3,6.976851851851852,3.2,24.3581,6.976851851851852
2017,148,4,26.51203703703704,2.8,51.7781,26.51203703703704
2017,148,5,74.94907407407408,3.5,173.66000000000003,74.94907407407408
2017,148,6,156.27592592592592,1.3,325.52110000000005,156.27592592592592
2017,148,7,344.4462962962963,3.8,484.78560000000004,344.4462962962963
2017,148,8,232.82037037037037,4,447.76860000000005,232.82037037037037
2017,148,9,389.09722222222223,4.8,842.1596000000001,389.09722222222223
2017,148,10,535.8064814814815,4.3,1024.8225,535.8064814814815
2017,148,11,401.85462962962964,3.3,761.4534000000001,401.85462962962964
2017,148,12,790.9518518518519,3.7,1534.0576,790.9518518518519
2017,148,13,1658.447222222222,3.7,3222.2156000000004,1658.447222222222
2017,148,14,1990.1370370370369,3,2506.7821,1990.1370370370369
2017,148,15,1224.6990740740741,4.4,1518.0626000000002,1224.6990740740741
2017,148,16,867.4953703703703,2.7,1831.7474,867.4953703703703
2017,148,17,778.1944444444445,4,1677.4185000000002,778.1944444444445
2017,148,18,344.4462962962963,6.2,1326.3054000000002,344.4462962962963
2017,148,19,242.38796296296294,5.1,1170.0571,242.38796296296294
2017,148,20,159.46666666666667,5.3,622.7996,159.46666666666667
2017,148,21,178.60185185185185,4.5,408.101,178.60185185185185
2017,148,22,78.13796296296297,3,158.48760000000001,78.13796296296297
2017,148,23,48.93611111111112,4.4,31.3959,48.93611111111112
2017,149,0,5.780555555555555,4.5,0,5.780555555555555
2017,149,1,1.6944444444444444,5.3,0,1.6944444444444444
2017,149,2,3.6870370370370376,3.7,4.204400000000001,3.6870370370370376
2017,149,3,15.648148148148149,1.7,54.29160000000001,15.648148148148149
2017,149,4,97.27407407407408,1.1,208.71190000000001,97.27407407407408
2017,149,5,116.41018518518518,1.5,397.81850000000003,116.41018518518518
2017,149,6,242.38796296296294,4.4,765.3379,242.38796296296294
2017,149,7,484.77777777777777,3.1,1403.7669,484.77777777777777
2017,149,8,816.4666666666666,3.5,1829.1425000000002,816.4666666666666
2017,149,9,1020.5833333333334,4.4,1843.1724000000002,1020.5833333333334
2017,149,10,1071.612037037037,3.8,1510.6135000000002,1071.612037037037
2017,149,11,854.737962962963,2.6,1599.7285000000002,854.737962962963
2017,149,12,739.9222222222223,1.1,1245.8734000000002,739.9222222222223
2017,149,13,880.2527777777779,5.1,1317.4396,880.2527777777779
2017,149,14,663.3787037037036,5,1130.2524,663.3787037037036
2017,149,15,535.8064814814816,4.8,861.6735000000001,535.8064814814816
2017,149,16,510.2916666666667,5,812.4089000000001,510.2916666666667
2017,149,17,408.2333333333333,4.9,682.1639000000001,408.2333333333333
2017,149,18,312.5537037037037,5.1,577.0996,312.5537037037037
2017,149,19,312.5537037037037,5.1,477.70210000000003,312.5537037037037
2017,149,20,149.89814814814815,5.1,264.23740000000004,149.89814814814815
2017,149,21,82.9222222222222,5.2,114.38710000000002,82.9222222222222
2017,149,22,31.394444444444442,5.1,29.0195,31.394444444444442
2017,149,23,3.2888888888888888,5,2.8791,3.2888888888888888
2017,150,0,0.7972222222222222,5.1,0,0.7972222222222222
2017,150,1,0.7981481481481482,5.3,0,0.7981481481481482
2017,150,2,0.9962962962962962,5.2,1.0511000000000001,0.9962962962962962
2017,150,3,3.8870370370370373,4.4,8.8201,3.8870370370370373
2017,150,4,15.946296296296296,4.4,39.85040000000001,15.946296296296296
2017,150,5,35.88055555555555,5.2,64.5741,35.88055555555555
2017,150,6,70.16481481481482,5.1,154.1461,70.16481481481482
2017,150,7,162.65555555555554,5.2,324.47,162.65555555555554
2017,150,8,287.0388888888889,5.8,494.70250000000004,287.0388888888889
2017,150,9,357.2037037037037,5.4,611.6031,357.2037037037037
2017,150,10,338.0685185185185,6.4,629.8374,338.0685185185185
2017,150,11,497.5342592592592,5.9,674.8519,497.5342592592592
2017,150,12,433.7481481481482,6.3,551.0049,433.7481481481482
2017,150,13,420.99074074074076,6.5,838.5036,420.99074074074076
2017,150,14,446.5046296296296,5.9,796.4596,446.5046296296296
2017,150,15,369.96111111111117,6.2,663.2441,369.96111111111117
2017,150,16,306.175,6.3,544.8811000000001,306.175
2017,150,17,197.73796296296294,5.3,317.93489999999997,197.73796296296294
2017,150,18,149.8972222222222,5.8,330.50239999999997,149.8972222222222
2017,150,19,100.46296296296296,5.6,270.6354,100.46296296296296
2017,150,20,92.49074074074075,5.2,172.746,92.49074074074075
2017,150,21,47.83981481481482,5.2,77.69,47.83981481481482
2017,150,22,24.02037037037037,5.3,19.9709,24.02037037037037
2017,150,23,2.4916666666666667,5.3,3.0619000000000005,2.4916666666666667
2017,151,0,0.8972222222222221,5,0,0.8972222222222221
2017,151,1,0.39814814814814814,5.4,0,0.39814814814814814
2017,151,2,0.6981481481481482,5.3,1.0511000000000001,0.6981481481481482
2017,151,3,2.7907407407407407,5.3,8.317400000000001,2.7907407407407407
2017,151,4,15.349074074074073,5.3,44.191900000000004,15.349074074074073
2017,151,5,37.474074074074075,5.3,97.88940000000001,37.474074074074075
2017,151,6,62.19166666666667,5.6,153.2321,62.19166666666667
2017,151,7,95.67962962962964,5.3,196.28150000000002,95.67962962962964
2017,151,8,90.89537037037037,5.6,216.25240000000002,90.89537037037037
2017,151,9,220.0638888888889,5.5,417.241,220.0638888888889
2017,151,10,293.4175925925926,5.3,574.0834000000001,293.4175925925926
2017,151,11,440.1259259259259,5.3,1056.2184,440.1259259259259
2017,151,12,1505.3592592592593,5.5,1857.0195,1505.3592592592593
2017,151,13,2449.3990740740737,5.6,2749.0835,2449.3990740740737
2017,151,14,759.0583333333334,4.9,1801.2655,759.0583333333334
2017,151,15,2959.689814814815,5.2,2442.4365000000003,2959.689814814815
2017,151,16,223.25185185185185,4.9,491.18360000000007,223.25185185185185
2017,151,17,1071.612037037037,5.4,350.8389,1071.612037037037
2017,151,18,267.9037037037037,5.2,311.3541,267.9037037037037
2017,151,19,248.7675925925926,4.3,595.3339000000001,248.7675925925926
2017,151,20,119.60000000000001,5.1,465.3174,119.60000000000001
2017,151,21,114.81574074074075,4.1,326.43510000000003,114.81574074074075
2017,151,22,90.89537037037037,4.7,79.60940000000001,90.89537037037037
2017,151,23,22.72407407407407,4.2,32.309900000000006,22.72407407407407
2017,152,0,17.939814814814813,5.1,24.9979,17.939814814814813
2017,152,1,3.089814814814815,5.1,2.1936,3.089814814814815
2017,152,2,8.77037037037037,4.9,12.0191,8.77037037037037
2017,152,3,12.060185185185185,5.3,21.707500000000003,12.060185185185185
2017,152,4,16.146296296296295,5.9,41.13,16.146296296296295
2017,152,5,48.63703703703704,5.5,89.66340000000001,48.63703703703704
2017,152,6,62.19259259259258,5.7,98.71200000000002,62.19259259259258
2017,152,7,59.00185185185185,6.3,128.96540000000002,59.00185185185185
2017,152,8,57.407407407407405,5.9,128.874,57.407407407407405
2017,152,9,102.05833333333332,6.6,216.2981,102.05833333333332
2017,152,10,149.89814814814815,5.9,372.1351000000001,149.89814814814815
2017,152,11,137.14074074074074,5.5,382.509,137.14074074074074
