alpha,gamma_1,gamma_2,sig_beta0,sig_rho,sig_proc,lp__
3.2119190531702317,1.0921543995445389,1.1732317250011415,0.052693337685515394,0.056242648509946834,90.9313236264697,-33526.97719340921
3.2196726975794636,1.0727465116116668,1.1341055425167785,0.060529386748598174,0.026544663824524476,92.74480148908098,-33555.19288200646
3.427912010597124,1.081807992771018,1.1236700077831965,0.05870726066621263,0.027610833009639194,90.41668452019528,-33505.91319501184
3.2183779181853023,1.1104798858625708,1.1683559428606887,0.05352866707033429,0.04447658377002893,91.79443142690353,-33687.60253014066
3.50780214190614,1.0697593461324946,1.1253251645237452,0.07049520948436686,0.03632265770756162,91.43090347635231,-33515.990828780006
3.0725524232852037,1.0569394410351776,1.1064411033243695,0.035276193591455625,0.026061205440079786,91.18056491615296,-33618.71495188234
3.500040025372141,1.0793120207136488,1.200443170192352,0.043606023805608664,0.05356797467834769,90.63938984800325,-33460.52265060053
3.674511863747365,1.0676601150025844,1.0964096355981174,0.04014086141568218,0.03756214924897889,90.01678363489408,-33643.70563159294
3.5704925050991183,1.0528663210509424,1.1203089454610236,0.04630993436114267,0.03440057583392095,90.38624198945902,-33573.5680969647
3.7276421223049296,1.0824290012278515,1.1181309300915567,0.05294340960603737,0.036655112200277014,90.71675222846363,-33581.84253239954
3.39349105076325,1.0815581468379076,1.1258282298192046,0.06140363971973492,0.03207512979785431,90.38221529834561,-33591.43004936388
4.109512499648178,1.089961488153118,1.1087318972296938,0.03923597199062116,0.03265238319257174,92.00317504410806,-33557.7228101368
2.7609030125664953,1.081155546494179,1.1144518062783453,0.02918282966053141,0.024603616143396213,92.1921059392018,-33699.03508265773
3.883568941160408,1.075569889768605,1.1583320340069858,0.040677468587662795,0.07316331510905529,91.89181044001626,-33545.74515399766
3.4524111034841005,1.0619887898321212,1.093547094925248,0.038236339827797054,0.03558489536504234,90.78145527282139,-33421.25343529024
3.038298192994599,1.0881265437559722,1.1107415582477678,0.04864203180368449,0.028761348924369583,89.73251428363143,-33566.81543215354
3.354506987748532,1.1321813963822418,1.2153887662606804,0.030983688129134546,0.04102456390428625,88.65404325796328,-33615.087196901026
3.660842770305648,1.0462742803667167,1.1144248521327873,0.03426614044930281,0.04104521491878654,90.97629353053333,-33680.385327672644
3.3182673319796105,1.082553516138854,1.1386143291474193,0.029309885715317376,0.04297334967908481,91.91162503295207,-33777.84373986928
3.0857407272256805,1.0819612644650134,1.1400300423349954,0.048304217273934476,0.029965495482752885,90.26601592898439,-33653.78807268013
2.8912738726247547,1.0849651066338875,1.119374734574957,0.04000438372965063,0.03850631664765147,90.36760275391788,-33382.83672534373
3.7226363600778165,1.0691059089009227,1.134764184181717,0.06866586409822642,0.08549923577016466,91.62847726078338,-33536.01790348545
4.174407381229478,1.1263866348379465,1.1771004480260927,0.038476267516728856,0.057038589181161364,90.76230535740878,-33563.97052938848
3.645148587095783,1.096312020534069,1.1244432265581232,0.027845440663766572,0.028038264922574396,91.56606948564342,-33557.89782730338
3.5715666461558095,1.0532505525350702,1.0992594105180313,0.03104576535699828,0.04363143576831889,91.59159954842022,-33442.23018128619
3.5364359447499747,1.0792082153799682,1.1195363445239013,0.04197399252974736,0.027681517417303996,91.78689635554282,-33671.39644524966
3.2977497931929163,1.0504134932813334,1.0997397729541263,0.03476307456217807,0.06791194589807746,90.81754533057419,-33650.036512028055
3.639766606993771,1.0851560252453127,1.1280073134095951,0.03329987876805188,0.03854858824580865,92.84112015230696,-33494.00296738044
3.477772836043993,1.0777327564635726,1.1277971772779554,0.050398582172570476,0.035488300597462726,89.66917961139669,-33583.65833151217
3.296075473978244,1.0850220911822037,1.1076795920848372,0.027280022927772464,0.03859641746795988,91.48747234610323,-33669.98031057596
3.594099000464309,1.0816943502221608,1.1264750846314744,0.04408149028566609,0.037744204718818834,90.68805052281921,-33627.251387182114
3.28207892526826,1.0912031089825562,1.1398942826178717,0.04882929172747785,0.04007269862660205,92.14275340503391,-33508.68684894562
3.571475714249757,1.0947302114728057,1.1209297154800812,0.04589394046421507,0.03236295162253223,91.69679521631126,-33607.485145803555
3.427472485781978,1.0874501218279762,1.1257969233278204,0.03237248253100924,0.01952846281867115,91.49823859961022,-33557.811495069545
3.1767299474321753,1.0860552627378501,1.1208676679719933,0.05820713226464726,0.023652058338990405,93.17378385460351,-33421.50764308235
3.7358555172855383,1.0886364109624698,1.1179111886796045,0.008031569411403882,0.037335663338828526,92.58314258761962,-33414.59379995877
3.175438144451064,1.1314607328267368,1.1579710574844198,0.06600681584928532,0.035423749122081655,89.99749644544018,-33509.8789140665
4.156464031591562,1.0853181360089046,1.1080615415307578,0.0570149642959964,0.022825271026909722,91.38391789188672,-33494.82848239811
3.41465551087076,1.1038788428178323,1.113446979288554,0.03439327842369546,0.03288056787487062,91.72909238506979,-33445.65878034509
3.172372903456859,1.0954437915051636,1.112523156628098,0.034219211481466706,0.03320694079509789,90.52557444358514,-33534.69749732083
3.2711260429747484,1.0690677320940947,1.1230642706097176,0.0411791291168751,0.0674829426282813,91.00662187495833,-33501.137097754945
3.738246658290496,1.0872610705876575,1.1165367981119967,0.036507308610809634,0.0341623555287465,90.90043172280411,-33610.57978554758
3.3916414727510418,1.0758109101781852,1.118025035867553,0.06387905543055328,0.030895247998709872,92.28223413040554,-33536.03950686563
3.700144282198005,1.091868926638481,1.1270510284660626,0.04560984711550166,0.010769260741772473,90.8926352599441,-33630.111930849154
3.5784890956577384,1.1128423096753657,1.1436640705593406,0.03277305709174296,0.03824560845738445,90.59914623411301,-33754.40169738323
3.419430761072315,1.0857237213384596,1.1372707794679382,0.039400775384000476,0.017121130526423507,92.58434536304742,-33643.57901979371
3.168248089364754,1.084016779104258,1.1447477035191693,0.038900438498624755,0.03660553113518535,90.34509947366857,-33524.09259199099
3.3776982863488114,1.0735023692773193,1.125404001505267,0.038641638958414805,0.024930838855834983,92.30618687531457,-33534.97757245186
3.220113628767184,1.0842959717778229,1.1047867558141677,0.03329539937243585,0.02878171355479791,92.63386647638515,-33595.63675176941
3.63456190299665,1.0737850191610576,1.108121157810497,0.05849747241949243,0.004991474350098307,91.36467900638083,-33450.13645199748
3.651305243539732,1.121154950323657,1.1567009307370675,0.051955051436620096,0.0506403155428334,90.32394944108195,-33323.90777301575
3.1453145548412946,1.0760052313329176,1.1056920661402139,0.056465132113292425,0.05966709913080989,91.24553308264743,-33608.5471106976
3.2194309550885314,1.092858931121855,1.1774203743898515,0.053229799811103255,0.057938268397330746,90.90165824962041,-33532.14347554572
3.751625216630221,1.0662360286343378,1.135614214589677,0.08692206061789229,0.04001358088004724,90.96755740660623,-33557.70877163589
3.2020550326289685,1.0899048382869454,1.0880444000419003,0.03853057558989163,0.037450226524896164,89.58005705827861,-33552.02997140863
3.451245141658752,1.071047701922989,1.1038083975430573,0.0426022016117737,0.02479714764279573,91.97087482609501,-33610.091065206
3.4309234188727484,1.0691227151962166,1.0863904541104354,0.047354469420786416,0.0066525717851491795,90.54141249748304,-33574.02442521015
3.2632262216639614,1.0760059257888894,1.085978721192176,0.04843375635375101,0.031246271409758677,90.89784203053425,-33644.787580888835
2.9940596417831604,1.0839176997393978,1.1122907725005742,0.03085345532068586,0.014888553473039422,91.98137525720075,-33787.925159275335
3.2952118675809547,1.0943756807320755,1.1337926009008443,0.048510338673877294,0.0596106300733792,92.25005268661398,-33425.53658686475
3.2942073807576664,1.0729286097647728,1.157492186230237,0.05433959149581079,0.04802052149930449,90.70988681024737,-33481.46644453862
3.579267724791209,1.0355465899824217,1.092599415493396,0.03408896187345698,0.01998165432634573,90.89930569023387,-33492.60855771085
3.4612943447564364,1.0769702885350267,1.1680409226995851,0.06759575549298757,0.051887660103351066,91.01243487806678,-33656.87457555355
3.2046697141627076,1.072920687108275,1.1017043344356732,0.021423614279663473,0.024804299132477097,91.20548502687394,-33602.4663375983
3.533417245703595,1.0684440555144308,1.1020293740694596,0.02890075632605579,0.016267616072034013,91.60424885570396,-33600.952261582715
3.5321335111755605,1.0639361881630707,1.1157867661768577,0.029799016538005943,0.05486910204024958,92.61247948197864,-33372.2402376669
3.362694469131994,1.0877032390940307,1.094060737650488,0.040696405917541964,0.03588977602338602,92.2479551715513,-33454.380518095495
3.596515714559821,1.0831209130703279,1.115755831255921,0.03455716384790454,0.040214757396101065,91.95820138932189,-33607.55239238267
3.3801590787250158,1.0768567603800223,1.1410329960223424,0.04071128879675804,0.031493697315458834,89.59579849489582,-33570.548567388614
3.2627699897759985,1.1152712738080577,1.1397930847078643,0.0278963471507189,0.017145635116655292,90.19814116490932,-33599.54713742483
3.2734572959222863,1.1056566306300704,1.1526694660380308,0.0360745039204259,0.03711062567474341,92.42669989420632,-33473.06778421013
3.7612328691824626,1.0793072042694518,1.1446497338836832,0.02920605767324005,0.040720229178069535,90.59437868121731,-33407.162857055686
3.6907162640748554,1.077739444886445,1.1349428255915455,0.0285070963296859,0.018571317467785124,91.00146745642672,-33419.12004345783
3.4621872170355457,1.0869022567908355,1.1274197431918596,0.03817662615965252,0.02806493270589445,91.49545627996547,-33592.204993317464
3.761903134440453,1.0142434212774472,1.1218871179106873,0.06256468713436365,0.043669775100032365,90.68678698874956,-33609.798721911284
3.6265845091874906,1.125215497719022,1.172903426816428,0.044477296318884384,0.05305782047921211,90.51988832588856,-33456.09954420355
3.5893136865503643,1.0836265152476328,1.1416131089541,0.032007148083483594,0.03498651076118178,90.49075856258264,-33534.429051187966
3.5485810552377113,1.063268836743558,1.0856857418990815,0.018960953163320568,0.036134197407095836,92.5843478898816,-33564.79899556011
3.1592603851095378,1.0760229030282027,1.1043368008560126,0.015019533124514158,0.02276003804598982,90.41021188099691,-33514.70771556635
3.531459080051928,1.0654392960970753,1.1022710603308734,0.024539506336449423,0.04309082249481495,91.72385796392594,-33596.10837262738
3.820283833525882,1.097743860915116,1.1299894933524526,0.04891747586240851,0.04316884603340766,89.41430840723439,-33477.57510821738
2.859588972485708,1.087091886956608,1.1437015080984152,0.07371317804653266,0.021919362535617402,92.69880347513354,-33729.51545196924
3.855981439546029,1.0897294820002277,1.1537360704693271,0.036059054325747054,0.04074834060844536,90.94863296172119,-33340.30808456899
3.4996656401042676,1.0731837249273621,1.1345531575502508,0.021798244944885685,0.031136737358585093,90.56289108512742,-33440.117443905394
3.257443515598163,1.1110131742725535,1.1141211489028768,0.045877113357879216,0.03875999772434319,91.3639928778981,-33556.57535482096
3.7890877896458464,1.053528250759648,1.1212583050460643,0.04397935973610215,0.05185920238533697,90.09266444343982,-33479.37099886875
3.3637243367194842,1.0852001542817318,1.1460564210533708,0.018126881977125798,0.036840750529454055,91.33998276431511,-33695.74778608644
3.3427560799573532,1.101704253426722,1.1120349848892042,0.04688416859574269,0.036924532602880054,90.1028210391634,-33325.77257899059
3.6314631104459267,1.0667418002425288,1.0881028534697244,0.044117386000842244,0.04729099403106289,92.92741335760225,-33474.28988429662
3.6539164756335283,1.0982996019201345,1.1478756666877623,0.05247518636249564,0.08496203411044106,89.9870091124529,-33420.01193025953
3.328957211869675,1.07777999508348,1.1331799352917302,0.036059590543494446,0.02827507783526443,91.75946304303078,-33372.99955830379
3.283522906502397,1.0771612480004358,1.0857847766855622,0.038013532513715025,0.008908193582237978,92.9552290992735,-33723.24089129175
3.2402626461198807,1.0749570148157712,1.1188943669043487,0.03249499672183911,0.059338980964786965,90.8038046403915,-33439.027201597215
4.047508397957194,1.0645660861377246,1.0908540030287173,0.033647512547072815,0.011847908545619996,90.26851767207381,-33495.006560570444
3.422782475297973,1.1126337764511114,1.1432102717256043,0.029143747812096794,0.056615324450154214,91.10519723028428,-33585.279737287376
3.3308153810849364,1.1027114929837867,1.1096774879261824,0.050438731529365524,0.05522928531340904,90.86367290633254,-33625.15608551672
3.6653608983617776,1.0573096698720865,1.091289823610605,0.046992320091038424,0.03378358398159827,90.85356523903356,-33488.745442020365
3.744744712138806,1.0964447946472533,1.1698430352597833,0.03662233389994589,0.05391308331208463,89.76963396857508,-33690.04305887264
3.3544089545456552,1.0660237219673379,1.1174003284089558,0.04271887501287118,0.05145547277927131,89.81911739334807,-33670.804752986674
3.5157122385654422,1.0680772868121817,1.121896782153979,0.04976067559711515,0.02752833937279507,93.1683415471433,-33596.97819672626
3.3080550477049098,1.0790643128601027,1.1132658649023415,0.027866255451618645,0.014025311887335756,91.50860144469708,-33473.26100595891
3.3542076916238184,1.0933180614115827,1.1174728260151434,0.03739887255889441,0.04116536707605939,91.07319608558085,-33579.42536540399
3.0850507490571535,1.0916209830096537,1.122246624169863,0.049942343164890025,0.05028877610459977,92.22290368354595,-33439.45158532196
3.6084373903700606,1.059797176973799,1.1024450753257875,0.03503279806319851,0.055722174982647955,91.44061082923254,-33605.794724192194
3.5464724659779137,1.0723618676221278,1.1090942167232691,0.05293101628842909,0.0475808819622162,89.39153163462804,-33474.03283889646
4.190663405965704,1.07398031723998,1.1179366332104559,0.04148957318032219,0.03198717112682027,89.91972133339904,-33642.65588081803
3.1471251557069424,1.0876998052841893,1.1260004075688839,0.04799348268924781,0.0339055171101688,92.10343932028638,-33432.75248072998
4.112988569494084,1.031541806803781,1.090245016418447,0.04338342106973292,0.05778700791310204,90.68882095713286,-33583.69303422024
3.3642658253676703,1.0565946953018093,1.1166829369810052,0.062335474189821515,0.034003258599988435,90.35845788995886,-33602.80397071594
3.136025122472656,1.079278631029303,1.138217053145425,0.0443251118232506,0.034672576075873415,90.16255080857862,-33440.93408897612
3.026490268985357,1.0540267097188867,1.0994303694753391,0.028746287884336478,0.04145354203221426,90.90334850288218,-33549.95424453186
3.3654887634837607,1.065005179694513,1.1093784437042626,0.039481653648241986,0.041830408860353836,91.52572283008794,-33460.11163074042
3.6210481491317825,1.0957690471006634,1.1123491893051107,0.02304197114017961,0.040997851536499784,90.75237929654932,-33582.11623177502
3.4538384555523454,1.0587361535832156,1.1103628367227953,0.022864592395192885,0.032541629642772095,91.61246802898545,-33493.135161426115
3.0989733782803386,1.087113995638822,1.118845038177128,0.06318733934002807,0.015648418813624058,90.67690533139387,-33491.58547699231
3.4462286027890956,1.0737651251181493,1.1143324222175155,0.02894550627586166,0.03044091652590863,89.92245392338289,-33485.96327760816
3.881074097444809,1.082878031704145,1.1291516248993267,0.048407097725139334,0.065479513126763,91.68763150093942,-33432.10836994136
3.296090909721643,1.0583319478066773,1.0950066238207732,0.0535880981487163,0.03937782498813519,90.52180026389367,-33619.14435206388
3.7376220850461026,1.0754386244271887,1.1080968007126364,0.03503779541041589,0.02994831935269396,91.47187340867218,-33643.0223336948
3.01235888552776,1.0645291500017318,1.0819923215126277,0.03776405123419307,0.001227205924294208,92.53287626837502,-33471.97565580082
3.409006762516946,1.093056519280699,1.1420105748565212,0.06260716110737638,0.03422207572733728,91.99613505835106,-33730.80430659119
3.5078038592937646,1.0693649321934933,1.091429256243336,0.050836047315498775,0.051015270887167556,93.70366288687418,-33477.55430700078
3.183508349503585,1.0764971201249147,1.088655178579864,0.03903510394875334,0.03783385224327809,91.95423543334876,-33510.30421760638
3.4284370639180093,1.0957841363995247,1.1471512685334049,0.02156597087636558,0.05561818768247932,90.65196423946952,-33579.04694247901
3.587980503859275,1.0730902968058047,1.0937043792259886,0.06567863455135896,0.050184035285120956,89.82219357978373,-33588.39801483857
4.066423832303614,1.0645917908104774,1.0943438868008581,0.029761854358485572,0.02111996178743978,90.65742857200497,-33658.895841290905
3.6487649122765458,1.0804093121267966,1.1473840320111945,0.05215965436642951,0.03943249358445847,89.7951778010576,-33542.303295773454
3.2752063242934666,1.1021559498208002,1.1141708864259836,0.04468950060537873,0.033080602534354395,91.96845060350536,-33514.09236641536
3.554277495926814,1.0772644686123924,1.122637433685852,0.08351646946069972,0.03403928192891013,91.50150617897143,-33456.595969349306
3.3303561093601237,1.083432357208245,1.1419544243088073,0.04626135029107261,0.052968746223547206,91.57347218122452,-33432.22413890299
2.882548130169456,1.0774255559404553,1.1054689389801131,0.07136992015414031,0.022553940393511905,90.47190204364038,-33438.790259887595
3.9768607412256816,1.0633988786793045,1.1038162035545986,0.07641414770119953,0.04212198616180397,91.42999192782972,-33427.63112042129
3.116997920491683,1.0795773679887344,1.1084129831147362,0.06304026344969373,0.056423154201947615,91.19581044440729,-33426.534198891946
3.8990063685668677,1.0760309019368461,1.1246250552156656,0.05681893459798918,0.046912072665028094,92.11266524527419,-33506.56026292479
2.9993053221369768,1.065850163532071,1.092855363004104,0.05455879322924117,0.04462201138835835,92.08682803512352,-33714.86620110387
3.271137471000636,1.0755403125855147,1.1200738956388092,0.03448763719296316,0.05644600156710836,90.59014199228105,-33657.18976721133
3.391697567505391,1.0833226267098854,1.1156541723206828,0.03332350159333185,0.012687927857579022,91.73736524459645,-33425.20568038548
3.7187989329915356,1.0723579087349964,1.0996338919308648,0.021847862263713356,0.041086128336266355,91.74085908224194,-33523.3543278888
3.9871965281250064,1.0567269493066296,1.12448237822456,0.03247660156142756,0.03898525604719707,92.4130731173679,-33521.60116203602
3.0724463807233886,1.0558326446652866,1.1083868007649162,0.032515101753509905,0.0631455714081464,90.39121744976086,-33398.42867709849
3.563776883815362,1.0577122158713264,1.095408794014147,0.03756633921469609,0.05839618254343916,90.6444427270271,-33612.88764346771
3.449279051931186,1.0600625034440596,1.1362788763564151,0.062408293555479645,0.044174493914041386,91.70553374095648,-33460.49375550144
3.502360258599337,1.0677995890395033,1.1357436811646706,0.0489869496068185,0.03695157578045301,90.77231950167287,-33524.92920349161
3.084914735091286,1.0708385555488724,1.1446937245665094,0.05531708444312604,0.0819790949244397,92.27574176827392,-33406.95447911131
3.3021328227387237,1.0960753821838523,1.1315708040938985,0.0329929824978917,0.04533588215178887,90.9084856552275,-33498.74293234161
3.3670316885118323,1.0718610930546892,1.1079554571957564,0.03666887036787239,0.01421634249191842,90.78099767405863,-33548.11424395294
3.597491655407871,1.1256402113698605,1.1588639893714274,0.05238288801355434,0.059027167572199286,91.50861631612514,-33445.73704550709
3.2475009284625975,1.0900863276978312,1.155394435174358,0.02610068250662774,0.036566268697947796,89.90591340661184,-33621.94790037759
3.5008832847034026,1.0620857245084216,1.0734097715541255,0.02263712184179172,0.025781846161683056,90.42389638360964,-33475.47153091105
3.3334513313606253,1.0593425356267396,1.1101513402940033,0.04375804396486605,0.02786063961465433,91.35823431566945,-33469.19738826873
3.1786246578391433,1.0532619906000287,1.0798289371353087,0.04548313450187293,0.03863006274281279,91.04447054756439,-33466.93677573823
3.843319179442905,1.0685078977538427,1.1356779974443505,0.0498250349531871,0.04765233241857454,91.70455266877352,-33443.75955420625
3.081894629247206,1.075163644002448,1.1080423330464126,0.029472226960278288,0.03233086759579006,91.87189358623029,-33476.73408659469
2.930855375629658,1.114352211485421,1.1734683256074914,0.06049786540161758,0.07758763894154344,92.49509526277497,-33564.96822753339
4.183334142002835,1.0667952634787738,1.1042698680233527,0.04298746733494115,0.027338302678691567,92.06158714707291,-33504.61563325137
3.3760142950169807,1.111293505277368,1.134425422942134,0.04203861110665686,0.06166237492798686,90.63636963807875,-33447.94851005939
3.2608854881908185,1.059634455390337,1.1013367671775782,0.05407870080823057,0.04501697209157522,91.78903155056854,-33618.905808113566
3.992646198664233,1.0964514346066216,1.1234506362196723,0.045419165380346134,0.05365692866155484,91.55569174125556,-33529.813849824175
3.92592392169806,1.075775382046126,1.126681095779103,0.05850795847608988,0.05266347191535074,91.965634815469,-33499.5359301107
3.4656529413921,1.0701232291128562,1.1063864192261341,0.0417662444868418,0.02771526608835242,91.51388488591404,-33669.5336166971
3.2817884499161956,1.07844835792418,1.1252085721471135,0.03237268688571426,0.05329139765541367,90.31036586505799,-33606.63803802545
3.883953539791112,1.0873526467420074,1.1231241764020725,0.043321216705939,0.030432033729013094,89.95487201109152,-33735.40665139009
3.576155934566481,1.080032181153877,1.1765673150529614,0.03999476466354237,0.04314085796526879,90.76290611824746,-33484.978824099904
3.8607326951165537,1.0608113065446498,1.1130389673336933,0.03871964767040433,0.03968853607671696,89.99960869579654,-33427.96648226759
3.5617510178591814,1.0801299286092096,1.097870254450655,0.05625710502939702,0.035817760223171985,89.81434454342825,-33384.93178165727
3.6677012185767737,1.0759970879740104,1.1162790366489597,0.0454462039390182,0.0362878165702914,91.83537464489113,-33523.07478844498
3.4002667070610815,1.057436394467474,1.0868451294395929,0.05883375498913693,0.03273821690335833,90.51899749445228,-33620.894255333755
3.5665805046064505,1.1052973017229097,1.1599806532067638,0.05210242135203537,0.06328026254075872,90.32815451546692,-33569.41048597772
3.4323844490627025,1.0991786106251782,1.1191811976527437,0.042691013906184114,0.02961488673297391,91.01968986958514,-33527.80937548279
2.935410451756925,1.0315787241186887,1.10951300338108,0.03928814871761359,0.040514043486223214,91.50417992327434,-33617.429338094895
4.116293935229138,1.0895794945325628,1.1662850724970326,0.04136714730389358,0.03510586859156392,91.9519321348608,-33433.00350144716
3.1105499410215223,1.0382742210293732,1.0891541317522797,0.061725351526724884,0.0488158699388335,90.93132817232251,-33575.975621359044
3.2162316438218213,1.0580101331514764,1.0990871795432486,0.03535226414198934,0.03861548579704069,90.62715670166644,-33493.46226662721
3.919455416066819,1.065419083758273,1.0967949704429987,0.02178398026358249,0.03233967382030078,92.2915007830858,-33637.60697709131
3.4574586968312295,1.084546813472411,1.161627106146058,0.04317578140416783,0.055109314423736976,91.94913196838858,-33509.815248557206
3.043201335766658,1.061366604297054,1.0971836313331123,0.037042603996833,0.027846864038662312,90.97475565395614,-33647.11272601338
3.4254420998221304,1.0602708003650634,1.1357516483383454,0.05525913002729654,0.03150832558123376,91.63830515928979,-33687.41380579227
3.7368262962503396,1.0684947510796712,1.126420477938316,0.03189126176875713,0.026465798489072885,89.58037885084424,-33483.26781482361
3.7445147953735693,1.0533060916084467,1.1234642570350357,0.059233891941450185,0.02135056963447357,92.2335073968932,-33536.465277640775
3.5309174647068025,1.0867013453274816,1.1196732356722323,0.036581039401826804,0.11524131758007398,91.39834193913418,-33469.721946264195
3.5810631057490103,1.1060092824982488,1.177763383127345,0.051997854554427236,0.06406496101853798,92.13850202970652,-33381.110442970254
3.304647867034042,1.0856499670690634,1.1112184371071065,0.021889008439717823,0.020110275905574692,92.19534142442521,-33647.228772051945
3.5805676930240082,1.0883311759150165,1.1346283063493194,0.05014548665012597,0.04193523785928751,92.40780928915416,-33623.79246486758
3.1565923705478918,1.070170008769726,1.143571440775736,0.06341982129889268,0.10559762355190008,91.32874683955248,-33397.30545847713
3.446113315447856,1.0920080477309808,1.152743885106215,0.03914059521731733,0.025645793352137167,91.10369524355136,-33534.95159071204
3.7331787643402508,1.0463862890367164,1.1230968773814085,0.04650193034184339,0.02721334438726871,90.92527212800161,-33405.9525198246
3.4261246400837577,1.0572679872977309,1.0901704078011867,0.030988867691999163,0.033014669600964566,91.11909668272634,-33615.99099778113
3.7817586505801466,1.0736072716707092,1.1065648224324045,0.037252113801799006,0.020833294503656792,90.57103134705845,-33646.682376258424
3.5139804249053217,1.1296127451765754,1.1788570933314626,0.06645516002204105,0.06300454175016083,89.85461542738965,-33492.56552456807
3.307094241863852,1.0807403786620822,1.1419486566625068,0.052623810976856984,0.013681546827014708,91.05370046010484,-33603.19691804595
3.6843947371194368,1.1014194055468742,1.1465743363708554,0.04048109965762523,0.037845546255436534,89.9466080946174,-33458.92587459366
3.028781570337347,1.0733175594330198,1.1415801349174521,0.056365195150977584,0.06574744756187602,90.02888771129435,-33475.518401107314
3.6787764618937615,1.0601340035691265,1.1079184556905133,0.04728144064838275,0.026407214895906663,92.54764311798534,-33621.2363224071
3.682410096720808,1.0749433626478222,1.125770730347311,0.04761726394328974,0.05591854313207655,89.95329377959295,-33447.999278093244
3.8972695261576886,1.1022732522328302,1.1273996926668612,0.03717317482108532,0.045729073834671334,92.20332692577459,-33431.96466784165
2.8867503261204295,1.0915651505306987,1.104749255944987,0.04848952719638485,0.020393493553459527,91.48317851303729,-33520.3943522112
3.304519217765755,1.0644692027936409,1.09136564219425,0.028408819719078826,0.02176127601407805,90.4674472836286,-33462.72723700191
3.081584304989786,1.053899453488195,1.115893146598827,0.04666665509321914,0.018100541218663835,90.53810426752457,-33517.18156222564
3.6636771855098584,1.108864137992999,1.1535447823371647,0.05623013432233857,0.06395136408031515,91.60415190220135,-33598.86422377388
3.646535621584346,1.0614404844031158,1.1522160186575399,0.052543932182561495,0.06493548665056818,90.49027188014392,-33680.129647080925
4.083076047677617,1.0760172501963186,1.1244686344860348,0.021110677421291923,0.026469221754062952,90.3986115868292,-33629.660311563355
3.244130835658723,1.0847666444130313,1.1284512126722848,0.05618891449361111,0.03332186667805964,89.86578813182142,-33614.04419362549
3.368836628264921,1.0749762830995298,1.1082594677579123,0.04889160694130051,0.020647884749729922,91.90070950584854,-33523.202931529886
3.6076679652838477,1.088897694773243,1.1260271731618936,0.03747912545688118,0.03510764747665001,90.43964607236992,-33449.36857106079
3.226213032131912,1.0824141894396098,1.1092236628948067,0.05492157874166671,0.06317620879422335,90.45822188014813,-33347.78778820728
3.1496974361577976,1.0538274552013593,1.1365118693242513,0.055225589125277474,0.026583737186859517,91.0874793363707,-33541.273074976394
3.8573386244995937,1.0752445912350457,1.1799804505325464,0.04842391014283356,0.07365271575861385,91.85837300102939,-33468.13583905171
3.8257906171889378,1.0620701744839764,1.1315211766793456,0.08500139060693036,0.034493585070632854,91.28406898550466,-33633.33022284256
3.802628487285321,1.0665956387724977,1.1025826482671532,0.043812056950546026,0.05786660545266919,91.8106737837871,-33685.63986878155
3.4444208636626636,1.0839196619537452,1.136819103728636,0.03507524745049661,0.03454795272986742,91.05916303778477,-33449.47544363419
3.850735345911606,1.0569302106933585,1.0858530211602508,0.031763924098414525,0.03985098335096371,91.2976418516152,-33768.86551827232
3.844863668199822,1.0547882497969674,1.1023337448469634,0.038026442031994505,0.009481923451058014,91.75956134643064,-33559.53139836063
3.415451686253582,1.079695383319004,1.119669902041794,0.05827241881599539,0.037006989885163336,89.70013068186259,-33523.3241714581
3.805118496752521,1.0964167205608955,1.1713211481399064,0.039262443302169964,0.05536960795516107,90.29143345070575,-33649.262521923614
4.036582982833481,1.0694310053950105,1.1438001890142206,0.05768492719797524,0.049930117243771326,91.45516919091611,-33528.463644964904
3.2449871605933103,1.1154545284652186,1.1768749560891711,0.05841517560694624,0.030967985690907664,89.9899333314422,-33559.72758049979
3.675605910921592,1.0833380415130376,1.1000367778140285,0.022406381350087084,0.025198248148655,90.98801623520157,-33679.77916398325
2.994401704863867,1.0546722554946886,1.0848823748157777,0.03220282109245921,0.028581806740186323,92.14613921596452,-33580.437225944646
3.7665905461217726,1.0779511710429972,1.1268965026117121,0.056909923719617325,0.031280833116803276,90.98671791854879,-33538.74461923028
4.0342276511921,1.0860470296023101,1.1334113339834404,0.034125184297451705,0.016441152404777257,89.90871868795931,-33588.999233884126
3.3897217775335426,1.0822796771235883,1.1112216596462159,0.043262846157165163,0.03593987067169672,93.23583556413828,-33543.67264045641
3.7072665594319902,1.0705180540779236,1.1192352376127312,0.041221541980351224,0.01406848345394934,90.1214742625748,-33566.66256181817
3.660388733926678,1.0714577197641701,1.1279097773607403,0.04966929805480664,0.03883924921390167,92.25985589374909,-33312.95331296873
3.9882902090065158,1.092864871756621,1.1246287104460562,0.024813294761128004,0.027052218105676446,90.7844519585218,-33502.91443288063
3.509256273075579,1.0604872483765901,1.1244407006014576,0.07480998530302674,0.05231631500661319,92.55746454639889,-33587.214102320875
3.5008779045040486,1.0950269057575734,1.1272686439827768,0.05653162796524244,0.03416113102854477,91.82903458830924,-33682.884343845195
3.6065889963080973,1.0839339171981353,1.1271774249462831,0.042890361901205404,0.01387512168705874,91.151738293446,-33804.38726453135
3.963245647409248,1.0688436734749729,1.1193863134431725,0.04191785208934369,0.018209300100365245,91.29983968192285,-33420.341774960216
