gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,opt,lp__,chain,step
1.0979418938758163,1.156981965353035,8.088609864638272,0.8952572631347421,0.031207376996941507,0.11905730795803315,0.09331745972381124,92.36120020516059,513.0956086388268,-30450.03938169897,1,308
1.0675599210572295,1.0915252861230946,7.391347800117255,0.8787144208730635,0.035252524947094036,0.13278197127546562,0.06096828666254293,93.17186139570336,578.9941804915778,-30500.92558072719,1,309
1.0655774643004328,1.1221794752796368,10.257388888752216,0.7061623118568766,0.0341236563584137,0.1557424937761604,0.08937203737332415,92.78387120208245,569.7868452089637,-30423.68935737663,1,310
1.0343242017932326,1.0643993266913583,11.840547824898886,0.6584094730188976,0.04858860057799539,0.18658252949641796,0.08898104090944092,91.996705091024,591.0248812548058,-30377.97244492805,1,311
1.0828983878214775,1.1595054895433536,8.106731472097694,0.7481623208566369,0.038719476565145954,0.11816666179210815,0.04637887040784776,92.3930406394112,548.2423060512091,-30435.206702077612,1,312
1.0628645197506537,1.1017871549005414,5.8925441438804755,0.8704594314115743,0.04780837055147156,0.19875069769541015,0.09980117758385765,93.2366955674158,623.6080156259886,-30550.603913281997,1,313
1.0847397824977423,1.1621065178745604,5.673768667470929,0.7504423348536077,0.02408919867815447,0.08242679331966817,0.06074365647488496,93.33832511129937,548.6048855617717,-30440.904692738,1,314
1.0580659333815159,1.0898968144145509,10.447687967736597,0.7673325816624234,0.03012481772148938,0.13305717685598115,0.050716795696158855,93.22228064574512,579.9088384332454,-30368.57262802443,1,315
1.0746085641065042,1.0895572566571152,6.701787943138042,0.6386797360271574,0.050309518422021936,0.07749943817106063,0.08488575442637859,93.94156514856674,585.8269838294916,-30401.999911715997,1,316
1.0427021885935979,1.07496098709793,9.500663876641603,0.6640138679940822,0.025090421226099353,0.1766826390471702,0.04554418496473026,91.69977747106135,531.0051426947292,-30422.778894241936,1,317
1.0598745504639944,1.0924694733958447,7.897100937380114,0.8163565055615429,0.04734357687722076,0.15036990787243484,0.05640559386533592,93.1870577421345,506.4361192687096,-30461.650471129196,1,318
1.062712782089447,1.0379215187791635,5.958779005073941,0.7992370604034975,0.04804451686990591,0.14800280715510836,0.06058998914865095,92.39071640734977,553.9624606231604,-30394.77866626214,1,319
1.0787128172479186,1.1975658517949566,9.29676981138506,0.7019925552114427,0.041893856666313393,0.07109160256943682,0.08838588168775575,92.82256993480296,567.2991134246976,-30368.809686043358,1,320
1.073843244921539,1.150055711444012,10.820175731900152,0.7119943814042228,0.049378475874022755,0.146305177434623,0.09999369765071624,94.48108442095995,533.4287141294644,-30460.949202397765,1,321
1.0679626100210937,1.128141231079939,6.619976375624043,0.8328965886689595,0.029707109412411257,0.2227773838688077,0.09171968307356769,93.53254295436837,543.1654329797145,-30455.881733396098,1,322
1.0963607200545133,1.2168649025383824,7.207010980935517,0.793687795799601,0.035495456855661627,0.08752866228142704,0.08984557020433488,92.73197009328423,566.541425570623,-30292.14175350012,1,323
1.0911147035947935,1.1163230937197501,7.23728186245162,0.7259348562850639,0.0419033527810746,0.06704194463991289,0.06918437029070836,93.79149730390553,574.8177944825022,-30387.439550605915,1,324
1.0711409652470405,1.0991736901593092,9.368505746118865,0.7806782827243605,0.04848493738979587,0.1119497706848038,0.0696517186289208,95.5627050661882,538.5014633779892,-30414.471881927384,1,325
1.0632033154327922,1.098902486135719,7.5563409787037745,0.689287796446429,0.041115975683241955,0.1897990231877524,0.05606546498903311,91.96232061686183,573.4760043804847,-30464.876922974483,1,326
1.0652442154258548,1.0468453307948942,8.452111891539923,0.9207240044463637,0.026643137780505245,0.11694275948052585,0.08747328685005225,94.07070071697139,593.9916961818554,-30464.616214837515,1,327
1.0555097277699854,1.1170490100392025,10.314681288032382,0.7895779863422883,0.04706873338174145,0.10672200629741198,0.11110312267844633,93.17933852241435,558.1427506884804,-30420.495729883194,1,328
1.0743287206828191,1.1155026987158567,5.7290450108423565,0.8256587388906647,0.04022550565131855,0.10137074809769141,0.07219794741670593,94.87964364630375,558.604608917389,-30464.414892194636,1,329
1.049478488901982,1.1050757636069755,8.137884840037168,0.6937090574428485,0.027946041922411964,0.12619514005794086,0.05063640840919381,93.45857257469724,512.5937143567011,-30374.07420513786,1,330
1.0424213880689701,1.1002368204748842,8.12027350685945,0.722316073892286,0.04123544732000109,0.17115490165787942,0.06435458874852971,92.03284786106141,560.1090979249535,-30379.48165801112,1,331
1.0636332415500185,1.1153522484553704,10.036556001316185,0.659148417379043,0.04270886028463454,0.12909970520397246,0.058481166224370315,94.37421094649845,563.8537251904717,-30384.489099497037,1,332
1.0491292446486609,1.1049301549942785,7.701162391493234,0.6871374866516906,0.030560591274586567,0.17430153316776412,0.029833497756157384,93.54329465320497,516.07859806174,-30331.313545164154,1,333
1.0830225402626261,1.1743554002002188,7.399935929326192,0.6922084849368632,0.03622385363301269,0.2027516663262268,0.05792057704850972,93.19097241689354,623.5101610977268,-30401.41847269387,1,334
1.0900546542857241,1.1551725135470337,5.970782422469474,0.7603991589955296,0.03277585916305848,0.16523781961241926,0.07146092251157606,92.0114907525365,638.004794306273,-30423.773864448187,1,335
1.071039608727207,1.1054390077438279,8.360545211921488,0.7501524911550781,0.04024428038622401,0.11675094927136483,0.06615151418077053,92.86992395992752,528.5165404435953,-30338.579447629152,1,336
1.0506115504003237,1.0390776661192593,10.236646757191606,0.7604962467678718,0.037871130720380536,0.1275132303494014,0.10622139546219994,92.51821936890846,579.6366607009122,-30412.841160297532,1,337
1.0873814276018972,1.149877752650702,8.057163295561288,0.7217626642287951,0.06107664962617485,0.22862208302169468,0.08471247628813051,92.20130153933634,550.9171072695989,-30325.276513535475,1,338
1.043616551423203,1.1226789233271324,9.606095886393812,0.7958445530838593,0.03386129927643748,0.11847324077904084,0.044304998641127455,93.27439248847142,533.0096325122377,-30446.875950461523,1,339
1.0799891005590208,1.162690568177681,9.299383686306951,0.7202918490477579,0.036920451895214826,0.25403297343933273,0.06498769412657866,93.27152070653148,572.8858071566168,-30348.57321627485,1,340
1.103925989824642,1.1462977005850798,8.165674603191654,0.7119180913637018,0.05953863352696646,0.11920898059154228,0.11306212169212065,95.63471487881688,527.8532095750902,-30450.94939862969,1,341
1.0551990846345667,1.0867454000682446,8.04921323115172,0.7973286286191184,0.054759410102056816,0.1508232241844264,0.06705759051962393,93.17408961443469,620.5791931533842,-30390.166741022822,1,342
1.0416385508964128,1.1541898581116163,9.636175508742618,0.8040142945794354,0.047322541337060396,0.0831574235740938,0.07317436828789407,93.77522551335416,555.7571808909689,-30353.54490490725,1,343
1.0907212158739146,1.1406596958903783,8.0859536722539,0.76397157833705,0.01839978234784749,0.24187785141113113,0.05567421883959845,94.09640117894865,557.7773953860695,-30362.992065921386,1,344
1.1086433292222666,1.1629483106391993,6.4045081006099736,0.6968013956103809,0.04931919161216933,0.13658623115024218,0.04029822894722549,94.3894861240096,505.33372644430233,-30431.57530563392,1,345
1.06760208643483,1.1385815838679665,8.600122482799671,0.6586242491054705,0.051508073902002995,0.15568037212459582,0.10177656000774642,93.38730049472791,580.8681578105173,-30427.259481073135,1,346
1.078592834086075,1.1390362587933063,6.468644511531298,0.840122274226858,0.04167863409439564,0.11725222121711663,0.057691924532033124,94.7183611858142,554.5940890693031,-30484.671811812503,1,347
1.0615524362298818,1.1325369820610087,7.803944108190347,0.7573719818547381,0.05658093533877084,0.18753019684013533,0.05574643474269098,94.20775643984207,539.5904035309645,-30432.73772166673,1,348
1.0981415034797333,1.143719407356561,7.389084411357454,0.6085075114165623,0.04249108404992769,0.14389355897415387,0.047864350234688054,92.75003470406874,588.6252947996303,-30527.0181998726,1,349
1.054517362277149,1.0612885376750278,7.388099409939866,0.7731432211717204,0.030900812416879208,0.14565170719682574,0.05504573767083626,93.60694632447333,559.7200957206189,-30296.806642501517,1,350
1.0608230241367687,1.1073704376428477,8.84108202450869,0.6736208558965728,0.0407310611668117,0.19876796980838687,0.07964695080116535,92.40173179917068,590.0505473028617,-30465.33877713181,1,351
1.062739334797198,1.1084537768161118,6.745109936469573,0.6715457956728182,0.028090591715216322,0.15734099291263065,0.043625926044631065,93.67802124371103,606.1291170585529,-30417.134693653214,1,352
1.0662862087067282,1.0899067890203373,5.849631399147463,0.8036632802268806,0.04237984198696524,0.1582600768205523,0.05474757199379282,93.15003051689831,590.3260903812219,-30467.76061261309,1,353
1.109853617219894,1.1625954004005565,9.912034711226124,0.7547302547509269,0.03719777737546899,0.18232781403287884,0.04476744572325937,92.1062904273369,638.6886325952497,-30488.381221661093,1,354
1.0717421583550053,1.151088394566596,7.853110828514135,0.7877272537234884,0.03610826101088008,0.15818555711800883,0.062440059155257244,92.77146717754617,575.5913778873787,-30393.348649911986,1,355
1.097554039619304,1.193869898297815,5.990959487951037,0.8120747787786063,0.03892843404591024,0.19201163916076155,0.05931654536414797,90.84866558111703,616.9680056661051,-30388.95847725171,1,356
1.076910023043542,1.1286420272799451,7.084991743232949,0.8620745873460657,0.03520221359446826,0.2238923367053364,0.029134887182310602,93.62851700398518,604.2351063552865,-30433.67844573908,1,357
1.0673300970671267,1.1133630573715754,7.3415621014329275,0.7330852110159481,0.023434543133897503,0.11042411410235368,0.044719276163431375,94.44289496501158,496.1354322524145,-30477.381085539695,1,358
1.0531162865499137,1.1697318677168473,7.0103732987627865,0.7082573929022353,0.047555059512745086,0.13907201963904492,0.06315438446919179,91.42972020239499,519.1054556902063,-30452.294307977398,1,359
1.1380146612185362,1.2140494761100298,8.669760297715591,0.7281975229297533,0.04553717877253187,0.1837005220054611,0.08282246278662381,92.54651569686926,572.5124383306487,-30552.40402199804,1,360
1.0455152040126354,1.0776941604984307,8.640001645693193,0.7368785446710463,0.034120380755687865,0.11897628848023507,0.06815911088830119,91.96132965733983,577.832292854646,-30386.35394388086,1,361
1.0628671533194312,1.0815590002885005,8.962778445518216,0.6093287087603315,0.034437318066448425,0.13629737004699957,0.05712412044352552,93.95683425242765,592.9394700408127,-30508.145467387923,1,362
1.0605219335797635,1.064284055407471,10.59112996769545,0.7977034472510309,0.02647213860459406,0.18083430931745692,0.09051912972147393,94.1817226357787,601.6730790122322,-30427.15133890281,1,363
1.070386397525368,1.058677559205522,11.181296445742879,0.7025146497832733,0.04797595779150818,0.054031490173672245,0.09203444978041009,92.32144487953725,570.8110141368098,-30447.982459910323,1,364
1.0575655616274848,1.0591248095785761,8.004119701614073,0.7266608543481955,0.042022535751349274,0.19657458752778184,0.08819392481900894,93.54324575066308,552.413593362116,-30338.45986826469,1,365
1.0441348681226623,1.0781267907247847,7.148858739669766,0.7215474675731269,0.04119294244371004,0.13374259875503264,0.09745714832678543,93.47289135483862,558.8934143322999,-30419.33851521157,1,366
1.0506671707335684,1.0983844255917266,7.1469378473048595,0.6809021039414137,0.03585430411953532,0.19040408155205196,0.043715875837935715,92.94585774505262,567.9598264308702,-30447.068963234753,1,367
1.0664447495076859,1.1267903901423495,8.794984522601352,0.7145396152964606,0.04654772491125312,0.05657974552601937,0.08396596964182204,94.33862664016765,590.5649377647218,-30364.466242558647,1,368
1.0960281841500774,1.0776424115478174,8.219867007740088,0.788386434125456,0.06144783174276727,0.15259039279002262,0.13770505010919304,91.55109791577753,563.2465067877578,-30496.650070543805,1,369
1.0726085339723994,1.159961614175798,8.0935877739399391,0.8406434812681393,0.035165248554537634,0.1204683675018816,0.06440437115025477,93.07586082385033,579.471059031552,-30362.436637666186,1,370
1.080817067981789,1.1293840119609722,5.447380856493954,0.8342992427449935,0.04086828075033323,0.1694477221356867,0.06975931599211124,93.74819213527479,555.9770104058888,-30487.61871892268,1,371
1.1042619133041471,1.1622120324052911,5.675882044167953,0.8377302738870442,0.04247026231759115,0.11899475261612603,0.07526220277856598,93.36094781509546,581.8168638950988,-30331.9456358197,1,372
1.0979727359054514,1.1567581558753681,8.48739513322937,0.7731907432965305,0.035530918830258607,0.13795454562691561,0.07510362398168229,92.76653087552542,509.78715129147116,-30510.70501934684,1,373
1.0409612928268333,1.0816023564485282,5.480033605591487,0.7535790317575295,0.03538947178219559,0.1415301552716471,0.06556987155983382,94.89143297907405,546.2497713877231,-30426.855843145706,1,374
1.0781766368028451,1.1459622189142922,6.332373305945867,0.8087886654853483,0.0756191372425991,0.14360840717897325,0.04512023845137353,93.6511596457772,560.8821222609038,-30373.701966549615,1,375
1.0806111445522988,1.132352543383698,7.764353643104781,0.9126671663030027,0.027842825458554907,0.11687823802877892,0.0526586686375342,92.6569877501844,599.636068531366,-30440.8352121795,1,376
1.0519616537662924,1.1058644631568038,5.930328416303762,0.7204673671405886,0.02961598429243908,0.1754644309385607,0.04909554575788933,95.74224859727292,559.4667808836109,-30415.847440256566,1,377
1.0796745667865364,1.175444397716538,8.052768228741924,0.7160743152440463,0.05642573965662864,0.1912318532954826,0.07165587048169368,92.81124668146482,578.402917436828,-30323.25408205968,1,378
1.0996008466225966,1.2031041043352082,8.127351524088683,0.7842882741737434,0.05740999785942651,0.19258218234622695,0.06252729901396153,94.28352271300085,608.8811828871568,-30389.34856483759,1,379
1.075721297962382,1.156511044664005,9.369707964406523,0.8061239052332316,0.05583959517117146,0.128609000780025,0.10678578871594532,91.8818508669871,598.5217870527025,-30402.016321876068,1,380
1.107533156006379,1.1874728119579436,7.835710752781816,0.712146533527094,0.034616631696293754,0.1324519933264571,0.06401609989009592,92.6062655614009,560.0501360159741,-30413.853302124287,1,381
1.0758811161636315,1.1013938859068653,9.43796965945195,0.7216580468976131,0.06060917478757682,0.1373651759080849,0.07691940460294452,92.4038567124043,517.6883767935244,-30458.98852056801,1,382
1.0682877077552972,1.1055174541747474,7.832215348338194,0.8091403639634344,0.04359951971230655,0.1955998645639344,0.08153252205494774,93.31954977786236,558.9188919672454,-30347.25887543085,1,383
1.0914363044685222,1.1813517422162887,7.1286669175687045,0.7724957742419895,0.039294378000973886,0.13139167431798326,0.07003233982343292,94.48920034331614,577.0773286886019,-30405.49901007245,1,384
1.0575738147510472,1.1135735894447516,8.126537226402888,0.7739454844404366,0.047058688263314385,0.14803064457732554,0.08837660678198973,93.1255773319706,587.9467683639922,-30379.671506115345,1,385
1.0752431484998564,1.1184658898292057,6.497362138543886,0.6110897882051386,0.03572211468939972,0.1514357065938925,0.0853384749605227,92.70266439855664,571.2867961076388,-30396.82093506022,1,386
1.0991128748654602,1.145330606522466,7.384859969118662,0.7687400287614027,0.036448937798163494,0.19078055573330324,0.05280086756601658,91.89970123022633,642.1836442099301,-30391.79294527812,1,387
1.0525328756647243,1.1138952599441307,9.547912695736505,0.8320409533582485,0.025685291987159957,0.17161330717529197,0.03554291537175831,94.08199590780573,530.128322914295,-30510.410240004414,1,388
1.0866347164505243,1.0934553997139462,7.988964028324938,0.7042153636328006,0.05897337168828911,0.12138042729606141,0.08156146468947865,92.74643703529871,538.8870318876727,-30386.84175070861,1,389
1.0695803935066281,1.1435300199720688,6.275918239252123,0.7724261176266292,0.038859915569791,0.13326925607120418,0.06311877135682199,93.19535418043289,550.2916750433063,-30429.380015433486,1,390
1.0952387374424302,1.162136050182948,8.24082986522618,0.759355581668126,0.03439378690884651,0.2304756145355672,0.044032538924484256,93.1107206772304,626.6022992163832,-30382.611593860867,1,391
1.0744310079699242,1.135900927776683,9.351055954994141,0.7060444914613653,0.02990801717120838,0.1954201759650607,0.13302681320415602,94.08678644339427,604.3746587964299,-30293.25121662025,1,392
1.0466982628165622,1.071502221671192,8.79190070484235,0.6353383976038149,0.04087251888351007,0.15999695383545606,0.08966008520943959,93.70682727742958,614.1396991516923,-30442.44358260746,1,393
1.099504396433628,1.155568202040097,7.764510434199075,0.7312724307774395,0.02387947046588129,0.1207281325442454,0.056996108333682426,93.66975462628794,547.5373277349827,-30473.50009995363,1,394
1.1122701431615811,1.1214551916793496,6.7606250052969035,0.7890089038959771,0.07065890432678756,0.12765420662564933,0.08062198641066534,91.38041034391817,528.6123074894197,-30442.273836793796,1,395
1.0385027271017266,1.0595448113082198,4.920243848897593,0.7440406913669904,0.04074892272345184,0.13473492133317205,0.048946729729856586,93.06837710801484,546.7618906530442,-30385.886325201565,1,396
1.095118576618176,1.0664704073183096,5.414038739715378,0.8723864131004213,0.040821016072866104,0.12272421742992436,0.050384451549993034,93.9061391113533,520.9222228428589,-30453.530366941763,1,397
1.0570203483347804,1.0797976044681734,8.669021665521267,0.6309585123263078,0.06428068750875005,0.07368336608741209,0.03396401242948206,93.44602051344059,528.8767797540587,-30455.304865426904,1,398
1.0558091278458985,1.1038153047696964,7.212746108853144,0.605995531916419,0.028592985777167575,0.19393365974094737,0.04312268696091412,92.65247379689696,573.4977096815168,-30427.576214997636,1,399
1.0470376082855783,1.0969165094710256,8.335177119339594,0.8283052006392433,0.0605874659825459,0.12133342131021826,0.12416102785726682,91.824632030338,642.5849282870879,-30477.36071107205,1,400
1.0845404766127547,1.159921487372385,6.985834784821132,0.7077121204053715,0.028658129500736443,0.1265362127913247,0.07146091350176166,94.50002418411995,594.9212670179606,-30400.235207966998,1,401
1.0560525937022063,1.0738914079901536,8.465742866605844,0.8233412941144224,0.028606794398851755,0.14620315802373524,0.08524422654228841,93.51895227288875,573.6335612820209,-30458.53035941171,1,402
1.0582143861136226,1.115011560061272,10.479412050620148,0.760784530432344,0.03799496194123698,0.29382531352034363,0.05670364791840468,93.86914896723208,595.9138500609338,-30439.71415839882,1,403
1.084099224132073,1.1295650938763862,7.617374859944098,0.7534283861680848,0.05266776547066239,0.16217245006295644,0.05658014181828905,92.81504571075399,554.8055783118543,-30349.93544270046,1,404
1.0305056667204897,1.0675298297413547,7.010552728455526,0.8038610987960384,0.0430375761550521,0.09043140994117638,0.08210426452384033,92.19852214499136,540.3834769877562,-30367.074923246455,1,405
1.0768348969021069,1.1396351688072106,7.193440342871013,0.7440479465246067,0.05060969362769669,0.15692877789130877,0.08657074838032378,92.6057125248182,576.0906721801409,-30443.671245721613,1,406
1.0473638523217434,1.110900135068898,9.362000866999077,0.7354344007721796,0.044031871907507084,0.12641627588444207,0.08454149664070053,93.26672653866844,622.780767071015,-30429.359512446194,1,407
1.077059803191888,1.177894439492005,6.341053417711173,0.7433285367977515,0.05459770037487986,0.14993004117074796,0.057328349480644324,92.5059725208073,558.0887004092181,-30342.04943693884,1,408
1.0759647061852058,1.1362623868876511,6.468435408921073,0.8218317354473006,0.04412470355313872,0.12664207943573288,0.07530303829420552,92.22595203488885,560.0711982750432,-30447.686564252257,1,409
1.0629835817530422,1.140153919650914,7.787353557746264,0.7418959535218355,0.04592297304437793,0.19140035705968123,0.06555103023084255,93.53852850002178,602.9516999073207,-30442.25921603814,1,410
1.085844980586507,1.1241666361344786,7.991550080072127,0.8341775636629951,0.040074977692180325,0.0657899357453702,0.11184471117390199,93.95016924403157,538.7789907143589,-30448.851948198135,1,411
1.0917737017816502,1.1291154089255766,7.044512733795633,0.8125645316918996,0.06569543317539733,0.15828600225865633,0.07152737062414281,91.98849760790091,570.7636094813633,-30378.47392502148,1,412
1.0601819872078362,1.1245968592659503,8.468854337691955,0.76835747141297694,0.041637319924532804,0.065824539070563,0.08965542669807089,92.43514985018219,529.818525785785,-30391.181781128817,1,413
1.0917120255230455,1.1978221730979939,9.797807183489427,0.785335901643188,0.032595987813627096,0.1779901895612878,0.04220177177792873,93.94838338519212,571.5249208715243,-30540.594232080297,1,414
1.0717352511477136,1.1189131176332268,9.526926683743639,0.6196161366890546,0.048859791731942666,0.15944086440550678,0.08811157075138645,93.1064711762734,509.42925503929195,-30360.871997382987,1,415
1.0964204640339714,1.1203002966511788,7.169198016181324,0.7630518290939879,0.04233455583215472,0.09421917953649381,0.04739395660908702,93.59519394112189,543.8177221202924,-30297.57108187055,1,416
1.0911505101091983,1.1529164899490587,7.289682836838385,0.8575722643722963,0.048440201641686734,0.22740345272327414,0.04475646158837319,92.71163500775353,535.2733894804082,-30383.935881865084,1,417
1.050670010482684,1.1287259592486125,9.095369299569631,0.7614054623298842,0.016859539379201885,0.08123516630214028,0.1298519265334721,93.52206626619076,505.37036460622045,-30443.400815998815,1,418
1.090850082744587,1.1393795702425864,8.211977998934776,0.798517161529714,0.03898370431825381,0.10880913958305898,0.09398996652766024,91.79576073087973,583.7327857030164,-30383.69315306772,1,419
1.0937432034007204,1.1364064170917514,7.141929246418046,0.7385869070021203,0.04055210521446435,0.11148877091827496,0.08076210265493752,93.11514451438352,627.0914905947686,-30428.70564692476,1,420
1.0598329567236817,1.0697814880541252,6.140556473383444,0.7939698033149697,0.02198800726268478,0.18629517801411785,0.020983533341408653,93.53896535406795,593.8802081235979,-30385.864990433904,1,421
1.0852831942997745,1.1039240054439317,9.46575951448127,0.8127177701065531,0.048945339766488113,0.1559317084668105,0.0962344819987148,93.43940483405834,570.0858102377325,-30440.48439405203,1,422
1.0641501786517762,1.1019587477602706,6.970780399279912,0.8152153981576908,0.048687062796600816,0.20441121930854203,0.0818875305050308,92.72855880901517,614.0081659093668,-30447.074280115055,1,423
1.0799894759870556,1.1098851116129067,7.5099975043377185,0.7010589372052016,0.03005555838616061,0.13018017251805955,0.0712320919673577,93.35882416671129,564.5811950303456,-30417.17505738618,1,424
1.0584046968550656,1.1315969547165279,9.8658484082171,0.6462543260363387,0.06707914604351135,0.10236165134567826,0.07339010760876272,94.21694811331018,604.2545136837321,-30407.75115037457,1,425
1.080284657462754,1.0661278424729084,10.076786584924985,0.7486337300372802,0.05172629442985471,0.1708036719680438,0.11570866838927513,92.6617207176554,582.750541748457,-30524.011476038682,1,426
1.090289918089868,1.1146144822243593,8.918114518550837,0.7420382589181825,0.03809886428609582,0.19350214513930478,0.058335246165002665,91.55133502563973,607.6978376520241,-30486.04260199671,1,427
1.0824112221151856,1.0804086375663648,10.670363555481993,0.7938259418236754,0.054326612708299866,0.13178071377716788,0.14666054103127366,93.30129840258331,589.3040234745101,-30479.217354933717,1,428
1.0476281603694868,1.087724613982081,6.979052523754014,0.5967888209697463,0.0319511040774504,0.17604843881673057,0.04971166172393604,93.07630409055423,554.9416483910297,-30351.962702585988,1,429
1.0713019335984895,1.1566459013731334,7.5101079224374185,0.6693620461081753,0.013929056075603364,0.11306060540696197,0.021544235745447157,93.9950961538909,579.9292381049393,-30389.31101522211,1,430
1.0609429969937267,1.1181336322626543,5.76155772820608,0.7579701042661949,0.036038505994274724,0.11791735257183172,0.06564188441385599,92.29858733963002,567.6523463620997,-30425.938124908247,1,431
1.1063032231977594,1.156443766170339,6.656019100604878,0.767921558175813,0.040210267671109745,0.19740621775873957,0.05144051677626354,94.15732917906486,576.1892672553155,-30361.222947631843,1,432
1.0547352681902504,1.1015683100088918,7.561853534354924,0.7083391736427737,0.03154956770255733,0.15452483792401156,0.08513176354184529,93.86124018866715,615.2173351138047,-30347.952914168458,1,433
1.0705839273465543,1.1075588300541352,8.665204246504322,0.7613035300605698,0.02578517861799513,0.08886161899707436,0.04194383420856996,93.15469300369375,528.2743501069017,-30451.887816451715,1,434
1.1275945169119332,1.2059852501051187,10.880520755372538,0.7802673437732863,0.033602448272976385,0.17130702887809712,0.07791446268064982,93.81641182334043,596.5602086439822,-30364.87926734637,1,435
1.0725479602925594,1.1157950640380758,7.301530463579612,0.7579896237639182,0.04517186051874696,0.10760197690837456,0.006554765093016781,94.0326545451861,533.2307081345546,-30385.347682565058,1,436
1.058133357228575,1.1218911381371197,9.667670887860451,0.8521531240293143,0.03231813255655331,0.114468547567687,0.09684039125900297,93.54027925770905,502.4921194917597,-30493.144358573012,1,437
1.0364678524913258,1.1122594692308159,6.119855100401168,0.7848392861197654,0.03456902426831871,0.07758734229938606,0.0475093248951599,92.48806487328481,515.0360387403612,-30500.15710126331,1,438
1.0610603034148072,1.1296171880692862,7.436658156375654,0.7213559105604507,0.03969536846016831,0.14846673152427026,0.08042910543056257,93.68499645374104,583.6670223742067,-30325.847876823693,1,439
1.0777036180643123,1.1596126092685493,10.076322648917929,0.651300914436551,0.044211466873243496,0.15819479110555443,0.0873219191379731,92.4570746946695,546.5353332926803,-30384.5213618309,1,440
1.0461842107244972,1.0830243412368956,8.010526028492679,0.794687747245867,0.061746132898062106,0.17974495414624492,0.06405241594070667,93.44520233007388,579.163729967429,-30391.274292260372,1,441
1.1359365972776725,1.1547068120156685,5.7180992809388185,0.7284915571821894,0.07435824362042648,0.18736286973735147,0.04530408210324976,91.52378514877617,601.5506771064291,-30392.313047173062,1,442
1.0845049795299457,1.1375051133553433,7.550429040660427,0.8063363045091584,0.023234796038031334,0.17070076786730784,0.08141637673733414,93.23327338212206,492.1107967848893,-30316.39976037015,1,443
1.0418541051686747,1.0993054780839286,5.950035793794162,0.795969280260108,0.045824519592421266,0.11936239077037687,0.04004134383213825,94.10129393323491,563.1826389424107,-30375.60176185001,1,444
1.061514590107312,1.120771153358081,8.186218161500467,0.6895977602501578,0.025743425589505993,0.19843948916293844,0.025401354669599654,91.9024220996383,564.9631702296822,-30453.055730455304,1,445
1.0746396632090196,1.1071113764131317,7.342037322945305,0.837636640982142,0.03851570306209752,0.15298802195184644,0.049261316551158424,93.12789525510429,554.8946627427246,-30464.136329492565,1,446
1.0669709665792777,1.135086426839548,8.224290724096866,0.6681521677894946,0.0463904517716617,0.24125318654975958,0.07894128180228566,92.18791635799981,591.5006052674516,-30383.643593393444,1,447
1.0794459461995805,1.1539348440283872,8.27408491163865,0.818748711238855,0.0486856718009982,0.0956663121161544,0.10321890014599228,94.66465702080639,565.6836529340297,-30429.868713381136,1,448
1.0892502298285316,1.1555108112598047,7.283167635354358,0.6814789978855862,0.028539857915459734,0.1382074024066364,0.03502063516635894,93.73537868478626,567.0933805876911,-30426.618870505696,1,449
1.070282501742814,1.0799924590097811,7.846087349817628,0.7410235264665861,0.03449545475423725,0.1511445791961876,0.06394658597310024,91.38931519982249,532.0154205757558,-30415.56823511651,1,450
1.0692687140295152,1.1042330273288328,5.756816024267635,0.8212210872990758,0.025420302492701267,0.09608889894874642,0.05676466009045718,91.7827154000796,567.9938112854782,-30448.859019006974,1,451
1.0304499333563013,1.0203715013959458,4.456363727640962,0.959993655222455,0.03437875824400951,0.10988214428164628,0.05094281580449199,92.6332269921199,581.2497587208296,-30385.077720275644,1,452
1.0593550583564557,1.0918797625940575,7.264719179537919,0.6551857538446721,0.061686205935675906,0.15130050698459824,0.06701476258041308,93.03527467312941,601.114679735251,-30386.215200983388,1,453
1.0570060634437555,1.1803936565123412,7.243152161250288,0.7962368161329318,0.045434688625736304,0.13085637005601677,0.10227872142539673,94.04540534110225,566.8575408218153,-30394.146802162442,1,454
1.0634522878930157,1.1017414076099923,7.803678170271737,0.8228267987542676,0.03984588732895323,0.12372613903397889,0.05832770066755871,92.69640118694696,565.0379363337994,-30361.157080969122,1,455
1.0732168962423387,1.1015310091781523,5.9617985098678785,0.7238686771354698,0.025920539881074175,0.15386335552094416,0.04823549534006364,94.45136752026926,565.3636008062001,-30395.330197769956,1,456
1.0627204822980427,1.1155338923393296,6.44465472874915,0.7588671239721348,0.03297536644787262,0.183907883516999,0.041507473264345146,94.00707695711206,553.5358659595994,-30499.206879968322,1,457
1.1131525251366825,1.1820351583819861,7.140331009350792,0.8161456128104805,0.04813844292933965,0.18581813360559232,0.05559345460139458,92.81044809186278,608.1262993482633,-30328.97864179054,1,458
1.0579152248388437,1.0935656660178052,7.04180906062217,0.7671338059210886,0.038161437646111046,0.1163474963242631,0.057869612648766035,92.54553904840029,540.4607092722689,-30427.08847440871,1,459
1.0895481097681077,1.1248671430596546,8.378267599311995,0.8769629697070844,0.03123946234780438,0.17961501060934743,0.05642393208207555,93.9767997435795,540.7835837701145,-30416.52135183422,1,460
1.086776484721582,1.1199692028686543,6.418627154311398,0.7833940649318418,0.05680967486914949,0.1402798955205908,0.08437810805863509,93.43585613018055,586.7596332211873,-30427.292270395574,1,461
